id,venta_id
EN0070087,VE0039737
EN0070088,VE0062914
EN0070089,VE0028104
EN0070090,VE0008429
EN0070091,VE0026245
EN0070092,VE0070042
EN0070093,VE0090850
EN0070094,VE0024854
EN0070095,VE0092758
EN0070096,VE0077654
EN0070097,VE0032727
EN0070098,VE0055122
EN0070099,VE0047464
EN0070100,VE0095669
EN0070101,VE0007341
EN0070102,VE0060772
EN0070103,VE0087336
EN0070104,VE0030088
EN0070105,VE0099328
EN0070106,VE0015081
EN0070107,VE0005365
EN0070108,VE0060209
EN0070109,VE0096461
EN0070110,VE0006017
EN0070111,VE0024364
EN0070112,VE0050906
EN0070113,VE0051980
EN0070114,VE0091326
EN0070115,VE0066058
EN0070116,VE0008093
EN0070117,VE0043766
EN0070118,VE0086741
EN0070119,VE0060578
EN0070120,VE0026479
EN0070121,VE0041184
EN0070122,VE0064767
EN0070123,VE0083713
EN0070124,VE0039804
EN0070125,VE0085093
EN0070126,VE0095919
EN0070127,VE0064197
EN0070128,VE0066278
EN0070129,VE0084992
EN0070130,VE0098390
EN0070131,VE0029804
EN0070132,VE0053065
EN0070133,VE0021484
EN0070134,VE0085634
EN0070135,VE0098163
EN0070136,VE0032301
EN0070137,VE0022752
EN0070138,VE0094366
EN0070139,VE0077663
EN0070140,VE0044571
EN0070141,VE0069191
EN0070142,VE0049892
EN0070143,VE0092414
EN0070144,VE0062836
EN0070145,VE0056783
EN0070146,VE0064175
EN0070147,VE0041043
EN0070148,VE0060503
EN0070149,VE0054501
EN0070150,VE0041377
EN0070151,VE0072287
EN0070152,VE0095042
EN0070153,VE0056766
EN0070154,VE0031870
EN0070155,VE0094254
EN0070156,VE0010884
EN0070157,VE0000632
EN0070158,VE0091437
EN0070159,VE0067195
EN0070160,VE0095607
EN0070161,VE0098744
EN0070162,VE0069530
EN0070163,VE0029827
EN0070164,VE0005334
EN0070165,VE0039964
EN0070166,VE0077639
EN0070167,VE0057536
EN0070168,VE0035208
EN0070169,VE0088517
EN0070170,VE0055738
EN0070171,VE0096886
EN0070172,VE0062164
EN0070173,VE0083876
EN0070174,VE0090243
EN0070175,VE0053085
EN0070176,VE0028923
EN0070177,VE0093066
EN0070178,VE0064140
EN0070179,VE0058753
EN0070180,VE0075710
EN0070181,VE0089216
EN0070182,VE0083691
EN0070183,VE0098205
EN0070184,VE0059705
EN0070185,VE0033261
EN0070186,VE0058443
EN0070187,VE0004863
EN0070188,VE0089641
EN0070189,VE0006450
EN0070190,VE0072449
EN0070191,VE0056040
EN0070192,VE0065111
EN0070193,VE0058946
EN0070194,VE0046699
EN0070195,VE0047192
EN0070196,VE0091161
EN0070197,VE0032901
EN0070198,VE0018614
EN0070199,VE0090426
EN0070200,VE0082905
EN0070201,VE0098539
EN0070202,VE0059696
EN0070203,VE0056219
EN0070204,VE0090697
EN0070205,VE0090713
EN0070206,VE0097605
EN0070207,VE0062759
EN0070208,VE0037894
EN0070209,VE0003248
EN0070210,VE0040067
EN0070211,VE0089004
EN0070212,VE0066361
EN0070213,VE0088847
EN0070214,VE0053549
EN0070215,VE0013253
EN0070216,VE0018963
EN0070217,VE0049051
EN0070218,VE0069471
EN0070219,VE0064497
EN0070220,VE0042953
EN0070221,VE0065819
EN0070222,VE0002365
EN0070223,VE0017387
EN0070224,VE0004787
EN0070225,VE0080501
EN0070226,VE0008716
EN0070227,VE0043324
EN0070228,VE0092115
EN0070229,VE0025817
EN0070230,VE0068476
EN0070231,VE0048188
EN0070232,VE0073635
EN0070233,VE0073953
EN0070234,VE0000485
EN0070235,VE0020233
EN0070236,VE0005294
EN0070237,VE0009901
EN0070238,VE0051366
EN0070239,VE0026247
EN0070240,VE0001412
EN0070241,VE0030836
EN0070242,VE0054630
EN0070243,VE0029479
EN0070244,VE0089623
EN0070245,VE0054311
EN0070246,VE0038841
EN0070247,VE0011872
EN0070248,VE0059903
EN0070249,VE0044164
EN0070250,VE0055652
EN0070251,VE0064753
EN0070252,VE0002196
EN0070253,VE0076464
EN0070254,VE0020175
EN0070255,VE0090277
EN0070256,VE0079269
EN0070257,VE0086638
EN0070258,VE0055972
EN0070259,VE0039931
EN0070260,VE0062018
EN0070261,VE0020671
EN0070262,VE0057735
EN0070263,VE0045541
EN0070264,VE0033268
EN0070265,VE0081938
EN0070266,VE0091467
EN0070267,VE0047715
EN0070268,VE0071761
EN0070269,VE0052989
EN0070270,VE0067868
EN0070271,VE0057845
EN0070272,VE0042494
EN0070273,VE0069643
EN0070274,VE0090706
EN0070275,VE0088067
EN0070276,VE0085284
EN0070277,VE0062998
EN0070278,VE0090604
EN0070279,VE0046863
EN0070280,VE0042193
EN0070281,VE0036321
EN0070282,VE0076457
EN0070283,VE0057794
EN0070284,VE0034463
EN0070285,VE0042179
EN0070286,VE0089063
EN0070287,VE0056388
EN0070288,VE0059118
EN0070289,VE0013766
EN0070290,VE0058961
EN0070291,VE0091610
EN0070292,VE0090945
EN0070293,VE0033818
EN0070294,VE0012827
EN0070295,VE0078159
EN0070296,VE0070409
EN0070297,VE0075773
EN0070298,VE0039578
EN0070299,VE0015968
EN0070300,VE0082994
EN0070301,VE0019675
EN0070302,VE0092763
EN0070303,VE0014032
EN0070304,VE0099071
EN0070305,VE0047823
EN0070306,VE0050731
EN0070307,VE0041944
EN0070308,VE0090158
EN0070309,VE0038926
EN0070310,VE0095876
EN0070311,VE0070244
EN0070312,VE0062610
EN0070313,VE0042094
EN0070314,VE0008296
EN0070315,VE0021756
EN0070316,VE0084658
EN0070317,VE0077148
EN0070318,VE0003862
EN0070319,VE0083955
EN0070320,VE0048576
EN0070321,VE0012994
EN0070322,VE0064575
EN0070323,VE0069381
EN0070324,VE0071115
EN0070325,VE0043028
EN0070326,VE0042087
EN0070327,VE0044770
EN0070328,VE0095333
EN0070329,VE0008429
EN0070330,VE0040178
EN0070331,VE0073432
EN0070332,VE0057156
EN0070333,VE0056623
EN0070334,VE0071874
EN0070335,VE0080320
EN0070336,VE0036803
EN0070337,VE0082097
EN0070338,VE0008081
EN0070339,VE0017219
EN0070340,VE0041531
EN0070341,VE0052308
EN0070342,VE0004291
EN0070343,VE0091617
EN0070344,VE0074839
EN0070345,VE0091914
EN0070346,VE0082047
EN0070347,VE0063761
EN0070348,VE0064672
EN0070349,VE0069110
EN0070350,VE0052794
EN0070351,VE0064013
EN0070352,VE0050047
EN0070353,VE0097258
EN0070354,VE0031237
EN0070355,VE0041263
EN0070356,VE0067750
EN0070357,VE0000651
EN0070358,VE0058163
EN0070359,VE0014067
EN0070360,VE0018272
EN0070361,VE0013074
EN0070362,VE0092994
EN0070363,VE0050202
EN0070364,VE0064032
EN0070365,VE0068813
EN0070366,VE0059133
EN0070367,VE0019803
EN0070368,VE0022065
EN0070369,VE0095348
EN0070370,VE0006460
EN0070371,VE0031223
EN0070372,VE0093900
EN0070373,VE0089106
EN0070374,VE0072336
EN0070375,VE0048877
EN0070376,VE0040814
EN0070377,VE0048246
EN0070378,VE0073937
EN0070379,VE0099085
EN0070380,VE0008720
EN0070381,VE0003864
EN0070382,VE0073285
EN0070383,VE0057023
EN0070384,VE0030341
EN0070385,VE0058030
EN0070386,VE0004455
EN0070387,VE0044266
EN0070388,VE0029724
EN0070389,VE0073987
EN0070390,VE0095161
EN0070391,VE0095034
EN0070392,VE0035226
EN0070393,VE0001542
EN0070394,VE0098569
EN0070395,VE0054783
EN0070396,VE0080652
EN0070397,VE0003586
EN0070398,VE0049772
EN0070399,VE0072498
EN0070400,VE0031328
EN0070401,VE0050652
EN0070402,VE0026584
EN0070403,VE0066574
EN0070404,VE0026040
EN0070405,VE0065076
EN0070406,VE0044421
EN0070407,VE0087408
EN0070408,VE0099242
EN0070409,VE0080558
EN0070410,VE0073813
EN0070411,VE0058013
EN0070412,VE0092960
EN0070413,VE0097047
EN0070414,VE0021436
EN0070415,VE0054520
EN0070416,VE0055194
EN0070417,VE0047001
EN0070418,VE0048412
EN0070419,VE0052117
EN0070420,VE0031462
EN0070421,VE0021614
EN0070422,VE0034455
EN0070423,VE0081185
EN0070424,VE0026408
EN0070425,VE0087444
EN0070426,VE0035773
EN0070427,VE0020304
EN0070428,VE0069353
EN0070429,VE0014532
EN0070430,VE0002366
EN0070431,VE0001136
EN0070432,VE0084845
EN0070433,VE0077599
EN0070434,VE0088099
EN0070435,VE0064966
EN0070436,VE0087871
EN0070437,VE0088673
EN0070438,VE0087823
EN0070439,VE0073987
EN0070440,VE0078118
EN0070441,VE0034100
EN0070442,VE0061669
EN0070443,VE0023144
EN0070444,VE0092795
EN0070445,VE0066907
EN0070446,VE0045516
EN0070447,VE0042526
EN0070448,VE0081016
EN0070449,VE0081249
EN0070450,VE0071505
EN0070451,VE0042863
EN0070452,VE0020944
EN0070453,VE0080457
EN0070454,VE0053290
EN0070455,VE0095311
EN0070456,VE0029786
EN0070457,VE0067542
EN0070458,VE0015698
EN0070459,VE0062463
EN0070460,VE0059109
EN0070461,VE0016475
EN0070462,VE0093127
EN0070463,VE0030720
EN0070464,VE0008215
EN0070465,VE0050763
EN0070466,VE0060414
EN0070467,VE0004747
EN0070468,VE0089064
EN0070469,VE0041991
EN0070470,VE0020985
EN0070471,VE0055655
EN0070472,VE0048847
EN0070473,VE0040714
EN0070474,VE0064121
EN0070475,VE0017395
EN0070476,VE0058077
EN0070477,VE0048320
EN0070478,VE0030278
EN0070479,VE0037522
EN0070480,VE0049776
EN0070481,VE0051922
EN0070482,VE0024332
EN0070483,VE0081180
EN0070484,VE0051876
EN0070485,VE0090674
EN0070486,VE0061083
EN0070487,VE0006994
EN0070488,VE0002815
EN0070489,VE0035476
EN0070490,VE0067677
EN0070491,VE0060477
EN0070492,VE0070073
EN0070493,VE0022740
EN0070494,VE0054686
EN0070495,VE0066009
EN0070496,VE0002533
EN0070497,VE0096639
EN0070498,VE0004606
EN0070499,VE0095890
EN0070500,VE0089893
EN0070501,VE0068403
EN0070502,VE0059000
EN0070503,VE0078229
EN0070504,VE0008912
EN0070505,VE0016038
EN0070506,VE0045611
EN0070507,VE0035126
EN0070508,VE0088366
EN0070509,VE0051130
EN0070510,VE0057510
EN0070511,VE0095401
EN0070512,VE0028026
EN0070513,VE0055672
EN0070514,VE0091099
EN0070515,VE0015528
EN0070516,VE0062234
EN0070517,VE0066108
EN0070518,VE0074420
EN0070519,VE0084015
EN0070520,VE0069021
EN0070521,VE0062264
EN0070522,VE0061745
EN0070523,VE0083402
EN0070524,VE0024977
EN0070525,VE0099995
EN0070526,VE0050078
EN0070527,VE0032258
EN0070528,VE0068632
EN0070529,VE0069724
EN0070530,VE0057472
EN0070531,VE0034021
EN0070532,VE0068410
EN0070533,VE0015962
EN0070534,VE0059251
EN0070535,VE0001462
EN0070536,VE0095261
EN0070537,VE0060275
EN0070538,VE0023418
EN0070539,VE0064266
EN0070540,VE0011698
EN0070541,VE0062727
EN0070542,VE0048322
EN0070543,VE0037393
EN0070544,VE0047353
EN0070545,VE0064510
EN0070546,VE0049283
EN0070547,VE0007593
EN0070548,VE0092465
EN0070549,VE0044177
EN0070550,VE0043427
EN0070551,VE0027284
EN0070552,VE0033912
EN0070553,VE0094765
EN0070554,VE0026004
EN0070555,VE0003899
EN0070556,VE0056562
EN0070557,VE0098228
EN0070558,VE0081067
EN0070559,VE0017809
EN0070560,VE0093787
EN0070561,VE0033851
EN0070562,VE0070095
EN0070563,VE0070247
EN0070564,VE0020697
EN0070565,VE0093385
EN0070566,VE0095216
EN0070567,VE0049255
EN0070568,VE0041554
EN0070569,VE0018409
EN0070570,VE0093181
EN0070571,VE0089077
EN0070572,VE0046352
EN0070573,VE0032647
EN0070574,VE0004997
EN0070575,VE0005871
EN0070576,VE0085730
EN0070577,VE0009808
EN0070578,VE0015257
EN0070579,VE0090602
EN0070580,VE0026051
EN0070581,VE0052629
EN0070582,VE0018521
EN0070583,VE0037579
EN0070584,VE0008274
EN0070585,VE0052591
EN0070586,VE0057074
EN0070587,VE0055898
EN0070588,VE0041204
EN0070589,VE0076342
EN0070590,VE0075858
EN0070591,VE0071678
EN0070592,VE0014257
EN0070593,VE0039731
EN0070594,VE0070598
EN0070595,VE0015933
EN0070596,VE0016999
EN0070597,VE0037526
EN0070598,VE0076742
EN0070599,VE0038181
EN0070600,VE0093330
EN0070601,VE0003239
EN0070602,VE0080560
EN0070603,VE0065783
EN0070604,VE0058854
EN0070605,VE0033019
EN0070606,VE0051331
EN0070607,VE0008927
EN0070608,VE0004884
EN0070609,VE0001265
EN0070610,VE0083511
EN0070611,VE0048721
EN0070612,VE0087755
EN0070613,VE0026531
EN0070614,VE0023989
EN0070615,VE0059654
EN0070616,VE0066963
EN0070617,VE0067451
EN0070618,VE0037873
EN0070619,VE0045079
EN0070620,VE0028880
EN0070621,VE0067864
EN0070622,VE0019323
EN0070623,VE0086097
EN0070624,VE0053862
EN0070625,VE0020297
EN0070626,VE0011492
EN0070627,VE0011078
EN0070628,VE0043024
EN0070629,VE0022654
EN0070630,VE0012510
EN0070631,VE0086369
EN0070632,VE0018883
EN0070633,VE0093481
EN0070634,VE0035950
EN0070635,VE0082899
EN0070636,VE0038140
EN0070637,VE0035507
EN0070638,VE0022845
EN0070639,VE0038169
EN0070640,VE0000559
EN0070641,VE0070948
EN0070642,VE0078267
EN0070643,VE0038362
EN0070644,VE0090817
EN0070645,VE0077645
EN0070646,VE0051943
EN0070647,VE0071922
EN0070648,VE0090084
EN0070649,VE0076939
EN0070650,VE0074854
EN0070651,VE0003736
EN0070652,VE0015225
EN0070653,VE0015269
EN0070654,VE0014366
EN0070655,VE0034978
EN0070656,VE0023631
EN0070657,VE0048573
EN0070658,VE0017682
EN0070659,VE0002515
EN0070660,VE0072511
EN0070661,VE0071288
EN0070662,VE0099948
EN0070663,VE0074909
EN0070664,VE0062290
EN0070665,VE0078985
EN0070666,VE0041490
EN0070667,VE0085464
EN0070668,VE0033834
EN0070669,VE0023272
EN0070670,VE0073721
EN0070671,VE0061101
EN0070672,VE0016360
EN0070673,VE0056688
EN0070674,VE0055061
EN0070675,VE0074325
EN0070676,VE0017967
EN0070677,VE0015438
EN0070678,VE0094221
EN0070679,VE0096432
EN0070680,VE0014136
EN0070681,VE0099097
EN0070682,VE0022509
EN0070683,VE0008319
EN0070684,VE0017368
EN0070685,VE0040630
EN0070686,VE0073705
EN0070687,VE0064928
EN0070688,VE0097934
EN0070689,VE0059447
EN0070690,VE0007447
EN0070691,VE0092265
EN0070692,VE0050866
EN0070693,VE0099386
EN0070694,VE0031077
EN0070695,VE0081267
EN0070696,VE0099384
EN0070697,VE0092278
EN0070698,VE0073460
EN0070699,VE0088286
EN0070700,VE0003277
EN0070701,VE0032340
EN0070702,VE0010435
EN0070703,VE0080797
EN0070704,VE0025471
EN0070705,VE0056188
EN0070706,VE0060399
EN0070707,VE0077267
EN0070708,VE0059543
EN0070709,VE0037129
EN0070710,VE0056057
EN0070711,VE0040940
EN0070712,VE0065051
EN0070713,VE0032359
EN0070714,VE0069955
EN0070715,VE0084929
EN0070716,VE0029235
EN0070717,VE0023118
EN0070718,VE0044994
EN0070719,VE0099357
EN0070720,VE0098772
EN0070721,VE0088113
EN0070722,VE0021880
EN0070723,VE0007541
EN0070724,VE0047538
EN0070725,VE0083513
EN0070726,VE0069977
EN0070727,VE0096125
EN0070728,VE0034191
EN0070729,VE0043927
EN0070730,VE0018813
EN0070731,VE0028407
EN0070732,VE0067100
EN0070733,VE0045957
EN0070734,VE0079516
EN0070735,VE0022411
EN0070736,VE0080757
EN0070737,VE0003166
EN0070738,VE0062854
EN0070739,VE0017318
EN0070740,VE0099885
EN0070741,VE0098642
EN0070742,VE0002374
EN0070743,VE0007756
EN0070744,VE0022861
EN0070745,VE0029278
EN0070746,VE0005467
EN0070747,VE0093883
EN0070748,VE0044976
EN0070749,VE0002149
EN0070750,VE0058034
EN0070751,VE0070476
EN0070752,VE0096580
EN0070753,VE0033483
EN0070754,VE0096642
EN0070755,VE0011681
EN0070756,VE0013969
EN0070757,VE0014573
EN0070758,VE0050046
EN0070759,VE0029384
EN0070760,VE0076375
EN0070761,VE0031150
EN0070762,VE0031344
EN0070763,VE0074240
EN0070764,VE0017397
EN0070765,VE0004651
EN0070766,VE0096595
EN0070767,VE0073294
EN0070768,VE0066186
EN0070769,VE0005876
EN0070770,VE0024545
EN0070771,VE0020567
EN0070772,VE0016008
EN0070773,VE0054611
EN0070774,VE0052461
EN0070775,VE0071580
EN0070776,VE0070141
EN0070777,VE0095920
EN0070778,VE0056188
EN0070779,VE0063092
EN0070780,VE0047429
EN0070781,VE0064550
EN0070782,VE0085503
EN0070783,VE0026431
EN0070784,VE0033153
EN0070785,VE0009875
EN0070786,VE0000969
EN0070787,VE0030529
EN0070788,VE0040434
EN0070789,VE0087130
EN0070790,VE0022969
EN0070791,VE0044358
EN0070792,VE0049070
EN0070793,VE0045971
EN0070794,VE0034464
EN0070795,VE0047245
EN0070796,VE0050069
EN0070797,VE0049478
EN0070798,VE0041283
EN0070799,VE0015476
EN0070800,VE0007346
EN0070801,VE0041023
EN0070802,VE0041756
EN0070803,VE0066720
EN0070804,VE0030119
EN0070805,VE0073237
EN0070806,VE0031162
EN0070807,VE0083006
EN0070808,VE0036493
EN0070809,VE0077844
EN0070810,VE0055531
EN0070811,VE0050822
EN0070812,VE0034360
EN0070813,VE0076741
EN0070814,VE0060236
EN0070815,VE0024507
EN0070816,VE0012890
EN0070817,VE0023513
EN0070818,VE0080141
EN0070819,VE0091076
EN0070820,VE0096757
EN0070821,VE0095980
EN0070822,VE0007754
EN0070823,VE0097636
EN0070824,VE0099371
EN0070825,VE0035618
EN0070826,VE0002201
EN0070827,VE0074633
EN0070828,VE0090940
EN0070829,VE0071236
EN0070830,VE0033184
EN0070831,VE0098883
EN0070832,VE0010586
EN0070833,VE0005832
EN0070834,VE0003329
EN0070835,VE0032048
EN0070836,VE0098694
EN0070837,VE0021817
EN0070838,VE0074913
EN0070839,VE0024813
EN0070840,VE0044804
EN0070841,VE0075595
EN0070842,VE0058269
EN0070843,VE0002765
EN0070844,VE0083480
EN0070845,VE0076591
EN0070846,VE0058949
EN0070847,VE0060548
EN0070848,VE0047396
EN0070849,VE0046671
EN0070850,VE0098430
EN0070851,VE0026271
EN0070852,VE0013332
EN0070853,VE0094446
EN0070854,VE0088889
EN0070855,VE0091884
EN0070856,VE0054857
EN0070857,VE0012417
EN0070858,VE0079214
EN0070859,VE0035134
EN0070860,VE0014445
EN0070861,VE0070126
EN0070862,VE0054509
EN0070863,VE0027846
EN0070864,VE0043843
EN0070865,VE0081002
EN0070866,VE0037645
EN0070867,VE0076920
EN0070868,VE0066957
EN0070869,VE0073237
EN0070870,VE0077206
EN0070871,VE0007405
EN0070872,VE0046262
EN0070873,VE0004433
EN0070874,VE0083807
EN0070875,VE0081096
EN0070876,VE0008996
EN0070877,VE0077109
EN0070878,VE0057135
EN0070879,VE0070732
EN0070880,VE0093112
EN0070881,VE0025834
EN0070882,VE0038156
EN0070883,VE0071822
EN0070884,VE0015969
EN0070885,VE0029892
EN0070886,VE0090220
EN0070887,VE0086265
EN0070888,VE0032015
EN0070889,VE0050606
EN0070890,VE0097950
EN0070891,VE0099044
EN0070892,VE0092429
EN0070893,VE0010776
EN0070894,VE0087829
EN0070895,VE0051830
EN0070896,VE0018923
EN0070897,VE0014919
EN0070898,VE0069554
EN0070899,VE0030058
EN0070900,VE0053454
EN0070901,VE0006616
EN0070902,VE0076598
EN0070903,VE0004718
EN0070904,VE0078786
EN0070905,VE0051863
EN0070906,VE0086877
EN0070907,VE0017493
EN0070908,VE0031166
EN0070909,VE0007549
EN0070910,VE0090762
EN0070911,VE0003970
EN0070912,VE0022364
EN0070913,VE0028879
EN0070914,VE0037152
EN0070915,VE0072402
EN0070916,VE0010585
EN0070917,VE0048368
EN0070918,VE0073646
EN0070919,VE0020848
EN0070920,VE0006957
EN0070921,VE0048683
EN0070922,VE0084965
EN0070923,VE0091707
EN0070924,VE0008066
EN0070925,VE0099823
EN0070926,VE0023889
EN0070927,VE0026505
EN0070928,VE0076226
EN0070929,VE0082453
EN0070930,VE0050307
EN0070931,VE0029471
EN0070932,VE0009126
EN0070933,VE0035829
EN0070934,VE0092148
EN0070935,VE0076591
EN0070936,VE0071442
EN0070937,VE0088413
EN0070938,VE0033967
EN0070939,VE0094394
EN0070940,VE0086957
EN0070941,VE0032585
EN0070942,VE0008499
EN0070943,VE0011419
EN0070944,VE0018117
EN0070945,VE0071105
EN0070946,VE0045700
EN0070947,VE0027059
EN0070948,VE0044169
EN0070949,VE0051185
EN0070950,VE0032262
EN0070951,VE0046240
EN0070952,VE0040635
EN0070953,VE0034512
EN0070954,VE0056937
EN0070955,VE0027195
EN0070956,VE0072637
EN0070957,VE0075950
EN0070958,VE0078025
EN0070959,VE0017968
EN0070960,VE0048687
EN0070961,VE0080447
EN0070962,VE0041848
EN0070963,VE0015036
EN0070964,VE0088706
EN0070965,VE0080598
EN0070966,VE0088954
EN0070967,VE0091825
EN0070968,VE0073438
EN0070969,VE0050044
EN0070970,VE0022309
EN0070971,VE0072236
EN0070972,VE0050979
EN0070973,VE0012576
EN0070974,VE0039878
EN0070975,VE0097236
EN0070976,VE0063897
EN0070977,VE0021924
EN0070978,VE0004622
EN0070979,VE0070340
EN0070980,VE0030821
EN0070981,VE0084167
EN0070982,VE0027523
EN0070983,VE0093035
EN0070984,VE0014750
EN0070985,VE0074196
EN0070986,VE0013428
EN0070987,VE0088160
EN0070988,VE0013353
EN0070989,VE0031693
EN0070990,VE0087515
EN0070991,VE0075891
EN0070992,VE0049128
EN0070993,VE0022346
EN0070994,VE0080766
EN0070995,VE0015441
EN0070996,VE0093422
EN0070997,VE0075146
EN0070998,VE0059336
EN0070999,VE0075018
EN0071000,VE0073661
EN0071001,VE0030815
EN0071002,VE0030659
EN0071003,VE0019736
EN0071004,VE0020554
EN0071005,VE0046926
EN0071006,VE0047614
EN0071007,VE0027543
EN0071008,VE0050751
EN0071009,VE0096206
EN0071010,VE0092272
EN0071011,VE0038240
EN0071012,VE0002528
EN0071013,VE0035733
EN0071014,VE0042144
EN0071015,VE0089019
EN0071016,VE0064807
EN0071017,VE0060250
EN0071018,VE0022681
EN0071019,VE0024235
EN0071020,VE0075700
EN0071021,VE0064478
EN0071022,VE0031792
EN0071023,VE0069961
EN0071024,VE0095439
EN0071025,VE0049213
EN0071026,VE0087120
EN0071027,VE0080136
EN0071028,VE0048167
EN0071029,VE0056409
EN0071030,VE0064014
EN0071031,VE0042158
EN0071032,VE0010554
EN0071033,VE0025731
EN0071034,VE0024184
EN0071035,VE0005656
EN0071036,VE0040913
EN0071037,VE0032513
EN0071038,VE0029952
EN0071039,VE0025470
EN0071040,VE0007155
EN0071041,VE0007371
EN0071042,VE0033921
EN0071043,VE0022988
EN0071044,VE0029340
EN0071045,VE0002520
EN0071046,VE0010228
EN0071047,VE0088683
EN0071048,VE0079916
EN0071049,VE0032965
EN0071050,VE0065484
EN0071051,VE0059230
EN0071052,VE0032386
EN0071053,VE0077348
EN0071054,VE0030850
EN0071055,VE0074029
EN0071056,VE0013232
EN0071057,VE0052041
EN0071058,VE0076558
EN0071059,VE0016811
EN0071060,VE0017946
EN0071061,VE0063558
EN0071062,VE0019809
EN0071063,VE0017650
EN0071064,VE0037398
EN0071065,VE0092498
EN0071066,VE0067897
EN0071067,VE0026067
EN0071068,VE0017111
EN0071069,VE0097589
EN0071070,VE0005863
EN0071071,VE0097151
EN0071072,VE0059095
EN0071073,VE0028207
EN0071074,VE0085493
EN0071075,VE0001449
EN0071076,VE0076705
EN0071077,VE0040837
EN0071078,VE0024654
EN0071079,VE0072995
EN0071080,VE0098516
EN0071081,VE0086626
EN0071082,VE0098722
EN0071083,VE0098454
EN0071084,VE0076639
EN0071085,VE0046589
EN0071086,VE0027658
EN0071087,VE0000404
EN0071088,VE0084500
EN0071089,VE0082953
EN0071090,VE0077467
EN0071091,VE0046930
EN0071092,VE0010019
EN0071093,VE0079206
EN0071094,VE0094868
EN0071095,VE0012540
EN0071096,VE0003804
EN0071097,VE0018966
EN0071098,VE0053733
EN0071099,VE0038065
EN0071100,VE0073689
EN0071101,VE0074907
EN0071102,VE0096145
EN0071103,VE0092993
EN0071104,VE0044087
EN0071105,VE0033866
EN0071106,VE0049213
EN0071107,VE0097815
EN0071108,VE0068940
EN0071109,VE0011000
EN0071110,VE0052865
EN0071111,VE0068199
EN0071112,VE0049564
EN0071113,VE0093502
EN0071114,VE0017591
EN0071115,VE0086702
EN0071116,VE0082811
EN0071117,VE0026239
EN0071118,VE0043232
EN0071119,VE0018658
EN0071120,VE0076811
EN0071121,VE0053373
EN0071122,VE0060404
EN0071123,VE0062637
EN0071124,VE0005335
EN0071125,VE0021882
EN0071126,VE0042019
EN0071127,VE0066674
EN0071128,VE0074570
EN0071129,VE0054545
EN0071130,VE0018666
EN0071131,VE0005965
EN0071132,VE0039602
EN0071133,VE0083297
EN0071134,VE0028750
EN0071135,VE0060072
EN0071136,VE0047528
EN0071137,VE0068194
EN0071138,VE0061901
EN0071139,VE0019602
EN0071140,VE0002860
EN0071141,VE0079226
EN0071142,VE0026898
EN0071143,VE0015472
EN0071144,VE0065877
EN0071145,VE0049806
EN0071146,VE0092338
EN0071147,VE0049118
EN0071148,VE0011144
EN0071149,VE0069350
EN0071150,VE0008535
EN0071151,VE0093406
EN0071152,VE0065409
EN0071153,VE0014859
EN0071154,VE0047289
EN0071155,VE0094696
EN0071156,VE0007118
EN0071157,VE0096279
EN0071158,VE0080670
EN0071159,VE0076770
EN0071160,VE0087377
EN0071161,VE0052230
EN0071162,VE0043576
EN0071163,VE0021519
EN0071164,VE0053483
EN0071165,VE0067591
EN0071166,VE0021911
EN0071167,VE0025465
EN0071168,VE0031482
EN0071169,VE0099069
EN0071170,VE0034066
EN0071171,VE0034817
EN0071172,VE0022089
EN0071173,VE0025714
EN0071174,VE0086259
EN0071175,VE0080943
EN0071176,VE0063529
EN0071177,VE0033576
EN0071178,VE0070471
EN0071179,VE0046310
EN0071180,VE0008854
EN0071181,VE0079337
EN0071182,VE0031278
EN0071183,VE0097395
EN0071184,VE0007794
EN0071185,VE0093381
EN0071186,VE0083108
EN0071187,VE0085191
EN0071188,VE0094729
EN0071189,VE0038963
EN0071190,VE0004750
EN0071191,VE0002379
EN0071192,VE0093761
EN0071193,VE0024667
EN0071194,VE0052932
EN0071195,VE0089412
EN0071196,VE0075038
EN0071197,VE0079069
EN0071198,VE0050557
EN0071199,VE0087215
EN0071200,VE0040230
EN0071201,VE0082880
EN0071202,VE0014803
EN0071203,VE0013497
EN0071204,VE0004142
EN0071205,VE0008468
EN0071206,VE0033156
EN0071207,VE0030190
EN0071208,VE0015563
EN0071209,VE0033898
EN0071210,VE0040994
EN0071211,VE0077205
EN0071212,VE0028846
EN0071213,VE0000355
EN0071214,VE0041412
EN0071215,VE0074481
EN0071216,VE0039129
EN0071217,VE0050264
EN0071218,VE0053286
EN0071219,VE0010227
EN0071220,VE0091944
EN0071221,VE0046035
EN0071222,VE0091084
EN0071223,VE0048319
EN0071224,VE0056857
EN0071225,VE0084427
EN0071226,VE0061356
EN0071227,VE0037384
EN0071228,VE0006583
EN0071229,VE0023336
EN0071230,VE0064116
EN0071231,VE0022478
EN0071232,VE0061718
EN0071233,VE0055020
EN0071234,VE0051448
EN0071235,VE0092274
EN0071236,VE0094820
EN0071237,VE0036006
EN0071238,VE0095182
EN0071239,VE0053345
EN0071240,VE0023341
EN0071241,VE0030729
EN0071242,VE0047616
EN0071243,VE0095481
EN0071244,VE0064749
EN0071245,VE0006576
EN0071246,VE0061840
EN0071247,VE0049108
EN0071248,VE0072185
EN0071249,VE0002663
EN0071250,VE0096583
EN0071251,VE0041635
EN0071252,VE0020854
