id,colaborador_id,usuario_id,tipocolaborador_id
UC0078716,CL0078716,US0078716,TP00003
UC0078717,CL0078717,US0078717,TP00001
UC0078718,CL0078718,US0078718,TP00001
UC0078719,CL0078719,US0078719,TP00003
UC0078720,CL0078720,US0078720,TP00003
UC0078721,CL0078721,US0078721,TP00002
UC0078722,CL0078722,US0078722,TP00001
UC0078723,CL0078723,US0078723,TP00003
UC0078724,CL0078724,US0078724,TP00003
UC0078725,CL0078725,US0078725,TP00001
UC0078726,CL0078726,US0078726,TP00003
UC0078727,CL0078727,US0078727,TP00002
UC0078728,CL0078728,US0078728,TP00002
UC0078729,CL0078729,US0078729,TP00002
UC0078730,CL0078730,US0078730,TP00002
UC0078731,CL0078731,US0078731,TP00001
UC0078732,CL0078732,US0078732,TP00002
UC0078733,CL0078733,US0078733,TP00001
UC0078734,CL0078734,US0078734,TP00002
UC0078735,CL0078735,US0078735,TP00002
UC0078736,CL0078736,US0078736,TP00003
UC0078737,CL0078737,US0078737,TP00002
UC0078738,CL0078738,US0078738,TP00002
UC0078739,CL0078739,US0078739,TP00002
UC0078740,CL0078740,US0078740,TP00002
UC0078741,CL0078741,US0078741,TP00001
UC0078742,CL0078742,US0078742,TP00002
UC0078743,CL0078743,US0078743,TP00002
UC0078744,CL0078744,US0078744,TP00003
UC0078745,CL0078745,US0078745,TP00002
UC0078746,CL0078746,US0078746,TP00001
UC0078747,CL0078747,US0078747,TP00003
UC0078748,CL0078748,US0078748,TP00001
UC0078749,CL0078749,US0078749,TP00003
UC0078750,CL0078750,US0078750,TP00001
UC0078751,CL0078751,US0078751,TP00001
UC0078752,CL0078752,US0078752,TP00003
UC0078753,CL0078753,US0078753,TP00002
UC0078754,CL0078754,US0078754,TP00001
UC0078755,CL0078755,US0078755,TP00002
UC0078756,CL0078756,US0078756,TP00003
UC0078757,CL0078757,US0078757,TP00002
UC0078758,CL0078758,US0078758,TP00002
UC0078759,CL0078759,US0078759,TP00001
UC0078760,CL0078760,US0078760,TP00002
UC0078761,CL0078761,US0078761,TP00002
UC0078762,CL0078762,US0078762,TP00003
UC0078763,CL0078763,US0078763,TP00003
UC0078764,CL0078764,US0078764,TP00002
UC0078765,CL0078765,US0078765,TP00002
UC0078766,CL0078766,US0078766,TP00002
UC0078767,CL0078767,US0078767,TP00003
UC0078768,CL0078768,US0078768,TP00001
UC0078769,CL0078769,US0078769,TP00003
UC0078770,CL0078770,US0078770,TP00002
UC0078771,CL0078771,US0078771,TP00002
UC0078772,CL0078772,US0078772,TP00002
UC0078773,CL0078773,US0078773,TP00002
UC0078774,CL0078774,US0078774,TP00003
UC0078775,CL0078775,US0078775,TP00002
UC0078776,CL0078776,US0078776,TP00002
UC0078777,CL0078777,US0078777,TP00001
UC0078778,CL0078778,US0078778,TP00003
UC0078779,CL0078779,US0078779,TP00003
UC0078780,CL0078780,US0078780,TP00003
UC0078781,CL0078781,US0078781,TP00002
UC0078782,CL0078782,US0078782,TP00003
UC0078783,CL0078783,US0078783,TP00002
UC0078784,CL0078784,US0078784,TP00002
UC0078785,CL0078785,US0078785,TP00002
UC0078786,CL0078786,US0078786,TP00003
UC0078787,CL0078787,US0078787,TP00002
UC0078788,CL0078788,US0078788,TP00002
UC0078789,CL0078789,US0078789,TP00003
UC0078790,CL0078790,US0078790,TP00001
UC0078791,CL0078791,US0078791,TP00001
UC0078792,CL0078792,US0078792,TP00001
UC0078793,CL0078793,US0078793,TP00003
UC0078794,CL0078794,US0078794,TP00002
UC0078795,CL0078795,US0078795,TP00003
UC0078796,CL0078796,US0078796,TP00001
UC0078797,CL0078797,US0078797,TP00002
UC0078798,CL0078798,US0078798,TP00001
UC0078799,CL0078799,US0078799,TP00001
UC0078800,CL0078800,US0078800,TP00001
UC0078801,CL0078801,US0078801,TP00001
UC0078802,CL0078802,US0078802,TP00001
UC0078803,CL0078803,US0078803,TP00003
UC0078804,CL0078804,US0078804,TP00001
UC0078805,CL0078805,US0078805,TP00002
UC0078806,CL0078806,US0078806,TP00003
UC0078807,CL0078807,US0078807,TP00003
UC0078808,CL0078808,US0078808,TP00003
UC0078809,CL0078809,US0078809,TP00001
UC0078810,CL0078810,US0078810,TP00001
UC0078811,CL0078811,US0078811,TP00001
UC0078812,CL0078812,US0078812,TP00001
UC0078813,CL0078813,US0078813,TP00003
UC0078814,CL0078814,US0078814,TP00002
UC0078815,CL0078815,US0078815,TP00003
UC0078816,CL0078816,US0078816,TP00002
UC0078817,CL0078817,US0078817,TP00002
UC0078818,CL0078818,US0078818,TP00003
UC0078819,CL0078819,US0078819,TP00003
UC0078820,CL0078820,US0078820,TP00002
UC0078821,CL0078821,US0078821,TP00002
UC0078822,CL0078822,US0078822,TP00003
UC0078823,CL0078823,US0078823,TP00002
UC0078824,CL0078824,US0078824,TP00001
UC0078825,CL0078825,US0078825,TP00001
UC0078826,CL0078826,US0078826,TP00002
UC0078827,CL0078827,US0078827,TP00002
UC0078828,CL0078828,US0078828,TP00003
UC0078829,CL0078829,US0078829,TP00001
UC0078830,CL0078830,US0078830,TP00003
UC0078831,CL0078831,US0078831,TP00001
UC0078832,CL0078832,US0078832,TP00003
UC0078833,CL0078833,US0078833,TP00003
UC0078834,CL0078834,US0078834,TP00001
UC0078835,CL0078835,US0078835,TP00003
UC0078836,CL0078836,US0078836,TP00002
UC0078837,CL0078837,US0078837,TP00002
UC0078838,CL0078838,US0078838,TP00002
UC0078839,CL0078839,US0078839,TP00003
UC0078840,CL0078840,US0078840,TP00002
UC0078841,CL0078841,US0078841,TP00001
UC0078842,CL0078842,US0078842,TP00002
UC0078843,CL0078843,US0078843,TP00003
UC0078844,CL0078844,US0078844,TP00002
UC0078845,CL0078845,US0078845,TP00001
UC0078846,CL0078846,US0078846,TP00003
UC0078847,CL0078847,US0078847,TP00003
UC0078848,CL0078848,US0078848,TP00003
UC0078849,CL0078849,US0078849,TP00003
UC0078850,CL0078850,US0078850,TP00002
UC0078851,CL0078851,US0078851,TP00003
UC0078852,CL0078852,US0078852,TP00001
UC0078853,CL0078853,US0078853,TP00001
UC0078854,CL0078854,US0078854,TP00003
UC0078855,CL0078855,US0078855,TP00001
UC0078856,CL0078856,US0078856,TP00002
UC0078857,CL0078857,US0078857,TP00002
UC0078858,CL0078858,US0078858,TP00003
UC0078859,CL0078859,US0078859,TP00002
UC0078860,CL0078860,US0078860,TP00002
UC0078861,CL0078861,US0078861,TP00002
UC0078862,CL0078862,US0078862,TP00002
UC0078863,CL0078863,US0078863,TP00002
UC0078864,CL0078864,US0078864,TP00002
UC0078865,CL0078865,US0078865,TP00003
UC0078866,CL0078866,US0078866,TP00003
UC0078867,CL0078867,US0078867,TP00001
UC0078868,CL0078868,US0078868,TP00001
UC0078869,CL0078869,US0078869,TP00002
UC0078870,CL0078870,US0078870,TP00002
UC0078871,CL0078871,US0078871,TP00002
UC0078872,CL0078872,US0078872,TP00003
UC0078873,CL0078873,US0078873,TP00002
UC0078874,CL0078874,US0078874,TP00003
UC0078875,CL0078875,US0078875,TP00003
UC0078876,CL0078876,US0078876,TP00002
UC0078877,CL0078877,US0078877,TP00003
UC0078878,CL0078878,US0078878,TP00003
UC0078879,CL0078879,US0078879,TP00003
UC0078880,CL0078880,US0078880,TP00002
UC0078881,CL0078881,US0078881,TP00003
UC0078882,CL0078882,US0078882,TP00003
UC0078883,CL0078883,US0078883,TP00002
UC0078884,CL0078884,US0078884,TP00001
UC0078885,CL0078885,US0078885,TP00003
UC0078886,CL0078886,US0078886,TP00002
UC0078887,CL0078887,US0078887,TP00002
UC0078888,CL0078888,US0078888,TP00001
UC0078889,CL0078889,US0078889,TP00001
UC0078890,CL0078890,US0078890,TP00003
UC0078891,CL0078891,US0078891,TP00003
UC0078892,CL0078892,US0078892,TP00002
UC0078893,CL0078893,US0078893,TP00002
UC0078894,CL0078894,US0078894,TP00003
UC0078895,CL0078895,US0078895,TP00002
UC0078896,CL0078896,US0078896,TP00002
UC0078897,CL0078897,US0078897,TP00002
UC0078898,CL0078898,US0078898,TP00001
UC0078899,CL0078899,US0078899,TP00002
UC0078900,CL0078900,US0078900,TP00002
UC0078901,CL0078901,US0078901,TP00003
UC0078902,CL0078902,US0078902,TP00001
UC0078903,CL0078903,US0078903,TP00001
UC0078904,CL0078904,US0078904,TP00003
UC0078905,CL0078905,US0078905,TP00003
UC0078906,CL0078906,US0078906,TP00001
UC0078907,CL0078907,US0078907,TP00003
UC0078908,CL0078908,US0078908,TP00003
UC0078909,CL0078909,US0078909,TP00002
UC0078910,CL0078910,US0078910,TP00002
UC0078911,CL0078911,US0078911,TP00001
UC0078912,CL0078912,US0078912,TP00003
UC0078913,CL0078913,US0078913,TP00002
UC0078914,CL0078914,US0078914,TP00001
UC0078915,CL0078915,US0078915,TP00003
UC0078916,CL0078916,US0078916,TP00001
UC0078917,CL0078917,US0078917,TP00003
UC0078918,CL0078918,US0078918,TP00001
UC0078919,CL0078919,US0078919,TP00002
UC0078920,CL0078920,US0078920,TP00002
UC0078921,CL0078921,US0078921,TP00003
UC0078922,CL0078922,US0078922,TP00002
UC0078923,CL0078923,US0078923,TP00002
UC0078924,CL0078924,US0078924,TP00003
UC0078925,CL0078925,US0078925,TP00002
UC0078926,CL0078926,US0078926,TP00002
UC0078927,CL0078927,US0078927,TP00003
UC0078928,CL0078928,US0078928,TP00002
UC0078929,CL0078929,US0078929,TP00002
UC0078930,CL0078930,US0078930,TP00002
UC0078931,CL0078931,US0078931,TP00001
UC0078932,CL0078932,US0078932,TP00003
UC0078933,CL0078933,US0078933,TP00002
UC0078934,CL0078934,US0078934,TP00002
UC0078935,CL0078935,US0078935,TP00003
UC0078936,CL0078936,US0078936,TP00002
UC0078937,CL0078937,US0078937,TP00003
UC0078938,CL0078938,US0078938,TP00002
UC0078939,CL0078939,US0078939,TP00003
UC0078940,CL0078940,US0078940,TP00002
UC0078941,CL0078941,US0078941,TP00002
UC0078942,CL0078942,US0078942,TP00001
UC0078943,CL0078943,US0078943,TP00001
UC0078944,CL0078944,US0078944,TP00002
UC0078945,CL0078945,US0078945,TP00003
UC0078946,CL0078946,US0078946,TP00003
UC0078947,CL0078947,US0078947,TP00001
UC0078948,CL0078948,US0078948,TP00003
UC0078949,CL0078949,US0078949,TP00002
UC0078950,CL0078950,US0078950,TP00001
UC0078951,CL0078951,US0078951,TP00003
UC0078952,CL0078952,US0078952,TP00003
UC0078953,CL0078953,US0078953,TP00003
UC0078954,CL0078954,US0078954,TP00002
UC0078955,CL0078955,US0078955,TP00001
UC0078956,CL0078956,US0078956,TP00001
UC0078957,CL0078957,US0078957,TP00002
UC0078958,CL0078958,US0078958,TP00002
UC0078959,CL0078959,US0078959,TP00002
UC0078960,CL0078960,US0078960,TP00003
UC0078961,CL0078961,US0078961,TP00002
UC0078962,CL0078962,US0078962,TP00003
UC0078963,CL0078963,US0078963,TP00003
UC0078964,CL0078964,US0078964,TP00001
UC0078965,CL0078965,US0078965,TP00002
UC0078966,CL0078966,US0078966,TP00001
UC0078967,CL0078967,US0078967,TP00002
UC0078968,CL0078968,US0078968,TP00003
UC0078969,CL0078969,US0078969,TP00003
UC0078970,CL0078970,US0078970,TP00003
UC0078971,CL0078971,US0078971,TP00003
UC0078972,CL0078972,US0078972,TP00001
UC0078973,CL0078973,US0078973,TP00003
UC0078974,CL0078974,US0078974,TP00001
UC0078975,CL0078975,US0078975,TP00001
UC0078976,CL0078976,US0078976,TP00002
UC0078977,CL0078977,US0078977,TP00003
UC0078978,CL0078978,US0078978,TP00001
UC0078979,CL0078979,US0078979,TP00001
UC0078980,CL0078980,US0078980,TP00002
UC0078981,CL0078981,US0078981,TP00002
UC0078982,CL0078982,US0078982,TP00001
UC0078983,CL0078983,US0078983,TP00002
UC0078984,CL0078984,US0078984,TP00003
UC0078985,CL0078985,US0078985,TP00001
UC0078986,CL0078986,US0078986,TP00001
UC0078987,CL0078987,US0078987,TP00003
UC0078988,CL0078988,US0078988,TP00003
UC0078989,CL0078989,US0078989,TP00002
UC0078990,CL0078990,US0078990,TP00001
UC0078991,CL0078991,US0078991,TP00001
UC0078992,CL0078992,US0078992,TP00002
UC0078993,CL0078993,US0078993,TP00001
UC0078994,CL0078994,US0078994,TP00003
UC0078995,CL0078995,US0078995,TP00001
UC0078996,CL0078996,US0078996,TP00001
UC0078997,CL0078997,US0078997,TP00003
UC0078998,CL0078998,US0078998,TP00003
UC0078999,CL0078999,US0078999,TP00001
UC0079000,CL0079000,US0079000,TP00002
UC0079001,CL0079001,US0079001,TP00001
UC0079002,CL0079002,US0079002,TP00001
UC0079003,CL0079003,US0079003,TP00003
UC0079004,CL0079004,US0079004,TP00001
UC0079005,CL0079005,US0079005,TP00001
UC0079006,CL0079006,US0079006,TP00002
UC0079007,CL0079007,US0079007,TP00001
UC0079008,CL0079008,US0079008,TP00002
UC0079009,CL0079009,US0079009,TP00002
UC0079010,CL0079010,US0079010,TP00002
UC0079011,CL0079011,US0079011,TP00003
UC0079012,CL0079012,US0079012,TP00001
UC0079013,CL0079013,US0079013,TP00002
UC0079014,CL0079014,US0079014,TP00002
UC0079015,CL0079015,US0079015,TP00002
UC0079016,CL0079016,US0079016,TP00002
UC0079017,CL0079017,US0079017,TP00003
UC0079018,CL0079018,US0079018,TP00003
UC0079019,CL0079019,US0079019,TP00001
UC0079020,CL0079020,US0079020,TP00003
UC0079021,CL0079021,US0079021,TP00001
UC0079022,CL0079022,US0079022,TP00002
UC0079023,CL0079023,US0079023,TP00002
UC0079024,CL0079024,US0079024,TP00001
UC0079025,CL0079025,US0079025,TP00001
UC0079026,CL0079026,US0079026,TP00002
UC0079027,CL0079027,US0079027,TP00001
UC0079028,CL0079028,US0079028,TP00003
UC0079029,CL0079029,US0079029,TP00001
UC0079030,CL0079030,US0079030,TP00002
UC0079031,CL0079031,US0079031,TP00002
UC0079032,CL0079032,US0079032,TP00002
UC0079033,CL0079033,US0079033,TP00001
UC0079034,CL0079034,US0079034,TP00002
UC0079035,CL0079035,US0079035,TP00003
UC0079036,CL0079036,US0079036,TP00002
UC0079037,CL0079037,US0079037,TP00003
UC0079038,CL0079038,US0079038,TP00002
UC0079039,CL0079039,US0079039,TP00002
UC0079040,CL0079040,US0079040,TP00002
UC0079041,CL0079041,US0079041,TP00002
UC0079042,CL0079042,US0079042,TP00001
UC0079043,CL0079043,US0079043,TP00002
UC0079044,CL0079044,US0079044,TP00003
UC0079045,CL0079045,US0079045,TP00003
UC0079046,CL0079046,US0079046,TP00003
UC0079047,CL0079047,US0079047,TP00003
UC0079048,CL0079048,US0079048,TP00003
UC0079049,CL0079049,US0079049,TP00001
UC0079050,CL0079050,US0079050,TP00002
UC0079051,CL0079051,US0079051,TP00001
UC0079052,CL0079052,US0079052,TP00003
UC0079053,CL0079053,US0079053,TP00002
UC0079054,CL0079054,US0079054,TP00001
UC0079055,CL0079055,US0079055,TP00001
UC0079056,CL0079056,US0079056,TP00003
UC0079057,CL0079057,US0079057,TP00003
UC0079058,CL0079058,US0079058,TP00003
UC0079059,CL0079059,US0079059,TP00003
UC0079060,CL0079060,US0079060,TP00002
UC0079061,CL0079061,US0079061,TP00002
UC0079062,CL0079062,US0079062,TP00001
UC0079063,CL0079063,US0079063,TP00001
UC0079064,CL0079064,US0079064,TP00002
UC0079065,CL0079065,US0079065,TP00001
UC0079066,CL0079066,US0079066,TP00002
UC0079067,CL0079067,US0079067,TP00001
UC0079068,CL0079068,US0079068,TP00003
UC0079069,CL0079069,US0079069,TP00002
UC0079070,CL0079070,US0079070,TP00001
UC0079071,CL0079071,US0079071,TP00001
UC0079072,CL0079072,US0079072,TP00003
UC0079073,CL0079073,US0079073,TP00001
UC0079074,CL0079074,US0079074,TP00001
UC0079075,CL0079075,US0079075,TP00001
UC0079076,CL0079076,US0079076,TP00002
UC0079077,CL0079077,US0079077,TP00003
UC0079078,CL0079078,US0079078,TP00001
UC0079079,CL0079079,US0079079,TP00001
UC0079080,CL0079080,US0079080,TP00002
UC0079081,CL0079081,US0079081,TP00001
UC0079082,CL0079082,US0079082,TP00002
UC0079083,CL0079083,US0079083,TP00001
UC0079084,CL0079084,US0079084,TP00001
UC0079085,CL0079085,US0079085,TP00001
UC0079086,CL0079086,US0079086,TP00003
UC0079087,CL0079087,US0079087,TP00003
UC0079088,CL0079088,US0079088,TP00003
UC0079089,CL0079089,US0079089,TP00003
UC0079090,CL0079090,US0079090,TP00003
UC0079091,CL0079091,US0079091,TP00002
UC0079092,CL0079092,US0079092,TP00003
UC0079093,CL0079093,US0079093,TP00003
UC0079094,CL0079094,US0079094,TP00001
UC0079095,CL0079095,US0079095,TP00002
UC0079096,CL0079096,US0079096,TP00003
UC0079097,CL0079097,US0079097,TP00001
UC0079098,CL0079098,US0079098,TP00003
UC0079099,CL0079099,US0079099,TP00002
UC0079100,CL0079100,US0079100,TP00002
UC0079101,CL0079101,US0079101,TP00002
UC0079102,CL0079102,US0079102,TP00003
UC0079103,CL0079103,US0079103,TP00002
UC0079104,CL0079104,US0079104,TP00001
UC0079105,CL0079105,US0079105,TP00001
UC0079106,CL0079106,US0079106,TP00002
UC0079107,CL0079107,US0079107,TP00003
UC0079108,CL0079108,US0079108,TP00003
UC0079109,CL0079109,US0079109,TP00001
UC0079110,CL0079110,US0079110,TP00002
UC0079111,CL0079111,US0079111,TP00002
UC0079112,CL0079112,US0079112,TP00002
UC0079113,CL0079113,US0079113,TP00002
UC0079114,CL0079114,US0079114,TP00003
UC0079115,CL0079115,US0079115,TP00003
UC0079116,CL0079116,US0079116,TP00001
UC0079117,CL0079117,US0079117,TP00002
UC0079118,CL0079118,US0079118,TP00001
UC0079119,CL0079119,US0079119,TP00003
UC0079120,CL0079120,US0079120,TP00001
UC0079121,CL0079121,US0079121,TP00003
UC0079122,CL0079122,US0079122,TP00002
UC0079123,CL0079123,US0079123,TP00002
UC0079124,CL0079124,US0079124,TP00003
UC0079125,CL0079125,US0079125,TP00003
UC0079126,CL0079126,US0079126,TP00001
UC0079127,CL0079127,US0079127,TP00002
UC0079128,CL0079128,US0079128,TP00003
UC0079129,CL0079129,US0079129,TP00002
UC0079130,CL0079130,US0079130,TP00001
UC0079131,CL0079131,US0079131,TP00002
UC0079132,CL0079132,US0079132,TP00001
UC0079133,CL0079133,US0079133,TP00001
UC0079134,CL0079134,US0079134,TP00001
UC0079135,CL0079135,US0079135,TP00001
UC0079136,CL0079136,US0079136,TP00003
UC0079137,CL0079137,US0079137,TP00001
UC0079138,CL0079138,US0079138,TP00001
UC0079139,CL0079139,US0079139,TP00003
UC0079140,CL0079140,US0079140,TP00003
UC0079141,CL0079141,US0079141,TP00001
UC0079142,CL0079142,US0079142,TP00002
UC0079143,CL0079143,US0079143,TP00003
UC0079144,CL0079144,US0079144,TP00002
UC0079145,CL0079145,US0079145,TP00003
UC0079146,CL0079146,US0079146,TP00003
UC0079147,CL0079147,US0079147,TP00003
UC0079148,CL0079148,US0079148,TP00003
UC0079149,CL0079149,US0079149,TP00003
UC0079150,CL0079150,US0079150,TP00003
UC0079151,CL0079151,US0079151,TP00002
UC0079152,CL0079152,US0079152,TP00003
UC0079153,CL0079153,US0079153,TP00001
UC0079154,CL0079154,US0079154,TP00001
UC0079155,CL0079155,US0079155,TP00002
UC0079156,CL0079156,US0079156,TP00003
UC0079157,CL0079157,US0079157,TP00003
UC0079158,CL0079158,US0079158,TP00003
UC0079159,CL0079159,US0079159,TP00002
UC0079160,CL0079160,US0079160,TP00003
UC0079161,CL0079161,US0079161,TP00001
UC0079162,CL0079162,US0079162,TP00001
UC0079163,CL0079163,US0079163,TP00001
UC0079164,CL0079164,US0079164,TP00003
UC0079165,CL0079165,US0079165,TP00002
UC0079166,CL0079166,US0079166,TP00002
UC0079167,CL0079167,US0079167,TP00002
UC0079168,CL0079168,US0079168,TP00001
UC0079169,CL0079169,US0079169,TP00003
UC0079170,CL0079170,US0079170,TP00002
UC0079171,CL0079171,US0079171,TP00001
UC0079172,CL0079172,US0079172,TP00001
UC0079173,CL0079173,US0079173,TP00002
UC0079174,CL0079174,US0079174,TP00003
UC0079175,CL0079175,US0079175,TP00001
UC0079176,CL0079176,US0079176,TP00002
UC0079177,CL0079177,US0079177,TP00003
UC0079178,CL0079178,US0079178,TP00003
UC0079179,CL0079179,US0079179,TP00003
UC0079180,CL0079180,US0079180,TP00002
UC0079181,CL0079181,US0079181,TP00002
UC0079182,CL0079182,US0079182,TP00002
UC0079183,CL0079183,US0079183,TP00001
UC0079184,CL0079184,US0079184,TP00002
UC0079185,CL0079185,US0079185,TP00001
UC0079186,CL0079186,US0079186,TP00001
UC0079187,CL0079187,US0079187,TP00002
UC0079188,CL0079188,US0079188,TP00003
UC0079189,CL0079189,US0079189,TP00002
UC0079190,CL0079190,US0079190,TP00001
UC0079191,CL0079191,US0079191,TP00002
UC0079192,CL0079192,US0079192,TP00001
UC0079193,CL0079193,US0079193,TP00003
UC0079194,CL0079194,US0079194,TP00003
UC0079195,CL0079195,US0079195,TP00002
UC0079196,CL0079196,US0079196,TP00003
UC0079197,CL0079197,US0079197,TP00002
UC0079198,CL0079198,US0079198,TP00003
UC0079199,CL0079199,US0079199,TP00001
UC0079200,CL0079200,US0079200,TP00001
UC0079201,CL0079201,US0079201,TP00003
UC0079202,CL0079202,US0079202,TP00003
UC0079203,CL0079203,US0079203,TP00003
UC0079204,CL0079204,US0079204,TP00003
UC0079205,CL0079205,US0079205,TP00003
UC0079206,CL0079206,US0079206,TP00003
UC0079207,CL0079207,US0079207,TP00003
UC0079208,CL0079208,US0079208,TP00003
UC0079209,CL0079209,US0079209,TP00002
UC0079210,CL0079210,US0079210,TP00002
UC0079211,CL0079211,US0079211,TP00002
UC0079212,CL0079212,US0079212,TP00001
UC0079213,CL0079213,US0079213,TP00001
UC0079214,CL0079214,US0079214,TP00002
UC0079215,CL0079215,US0079215,TP00003
UC0079216,CL0079216,US0079216,TP00002
UC0079217,CL0079217,US0079217,TP00002
UC0079218,CL0079218,US0079218,TP00002
UC0079219,CL0079219,US0079219,TP00003
UC0079220,CL0079220,US0079220,TP00002
UC0079221,CL0079221,US0079221,TP00001
UC0079222,CL0079222,US0079222,TP00002
UC0079223,CL0079223,US0079223,TP00002
UC0079224,CL0079224,US0079224,TP00003
UC0079225,CL0079225,US0079225,TP00001
UC0079226,CL0079226,US0079226,TP00002
UC0079227,CL0079227,US0079227,TP00003
UC0079228,CL0079228,US0079228,TP00003
UC0079229,CL0079229,US0079229,TP00003
UC0079230,CL0079230,US0079230,TP00001
UC0079231,CL0079231,US0079231,TP00003
UC0079232,CL0079232,US0079232,TP00002
UC0079233,CL0079233,US0079233,TP00001
UC0079234,CL0079234,US0079234,TP00002
UC0079235,CL0079235,US0079235,TP00001
UC0079236,CL0079236,US0079236,TP00001
UC0079237,CL0079237,US0079237,TP00003
UC0079238,CL0079238,US0079238,TP00002
UC0079239,CL0079239,US0079239,TP00002
UC0079240,CL0079240,US0079240,TP00002
UC0079241,CL0079241,US0079241,TP00001
UC0079242,CL0079242,US0079242,TP00002
UC0079243,CL0079243,US0079243,TP00003
UC0079244,CL0079244,US0079244,TP00002
UC0079245,CL0079245,US0079245,TP00003
UC0079246,CL0079246,US0079246,TP00001
UC0079247,CL0079247,US0079247,TP00003
UC0079248,CL0079248,US0079248,TP00001
UC0079249,CL0079249,US0079249,TP00002
UC0079250,CL0079250,US0079250,TP00003
UC0079251,CL0079251,US0079251,TP00001
UC0079252,CL0079252,US0079252,TP00001
UC0079253,CL0079253,US0079253,TP00003
UC0079254,CL0079254,US0079254,TP00001
UC0079255,CL0079255,US0079255,TP00003
UC0079256,CL0079256,US0079256,TP00001
UC0079257,CL0079257,US0079257,TP00001
UC0079258,CL0079258,US0079258,TP00003
UC0079259,CL0079259,US0079259,TP00001
UC0079260,CL0079260,US0079260,TP00001
UC0079261,CL0079261,US0079261,TP00002
UC0079262,CL0079262,US0079262,TP00002
UC0079263,CL0079263,US0079263,TP00002
UC0079264,CL0079264,US0079264,TP00002
UC0079265,CL0079265,US0079265,TP00002
UC0079266,CL0079266,US0079266,TP00003
UC0079267,CL0079267,US0079267,TP00003
UC0079268,CL0079268,US0079268,TP00003
UC0079269,CL0079269,US0079269,TP00003
UC0079270,CL0079270,US0079270,TP00002
UC0079271,CL0079271,US0079271,TP00002
UC0079272,CL0079272,US0079272,TP00003
UC0079273,CL0079273,US0079273,TP00001
UC0079274,CL0079274,US0079274,TP00002
UC0079275,CL0079275,US0079275,TP00003
UC0079276,CL0079276,US0079276,TP00001
UC0079277,CL0079277,US0079277,TP00003
UC0079278,CL0079278,US0079278,TP00003
UC0079279,CL0079279,US0079279,TP00003
UC0079280,CL0079280,US0079280,TP00002
UC0079281,CL0079281,US0079281,TP00002
UC0079282,CL0079282,US0079282,TP00002
UC0079283,CL0079283,US0079283,TP00001
UC0079284,CL0079284,US0079284,TP00003
UC0079285,CL0079285,US0079285,TP00003
UC0079286,CL0079286,US0079286,TP00003
UC0079287,CL0079287,US0079287,TP00002
UC0079288,CL0079288,US0079288,TP00003
UC0079289,CL0079289,US0079289,TP00002
UC0079290,CL0079290,US0079290,TP00002
UC0079291,CL0079291,US0079291,TP00002
UC0079292,CL0079292,US0079292,TP00001
UC0079293,CL0079293,US0079293,TP00002
UC0079294,CL0079294,US0079294,TP00002
UC0079295,CL0079295,US0079295,TP00003
UC0079296,CL0079296,US0079296,TP00002
UC0079297,CL0079297,US0079297,TP00002
UC0079298,CL0079298,US0079298,TP00003
UC0079299,CL0079299,US0079299,TP00003
UC0079300,CL0079300,US0079300,TP00003
UC0079301,CL0079301,US0079301,TP00001
UC0079302,CL0079302,US0079302,TP00001
UC0079303,CL0079303,US0079303,TP00001
UC0079304,CL0079304,US0079304,TP00001
UC0079305,CL0079305,US0079305,TP00003
UC0079306,CL0079306,US0079306,TP00003
UC0079307,CL0079307,US0079307,TP00001
UC0079308,CL0079308,US0079308,TP00003
UC0079309,CL0079309,US0079309,TP00003
UC0079310,CL0079310,US0079310,TP00001
UC0079311,CL0079311,US0079311,TP00002
UC0079312,CL0079312,US0079312,TP00002
UC0079313,CL0079313,US0079313,TP00001
UC0079314,CL0079314,US0079314,TP00001
UC0079315,CL0079315,US0079315,TP00002
UC0079316,CL0079316,US0079316,TP00002
UC0079317,CL0079317,US0079317,TP00001
UC0079318,CL0079318,US0079318,TP00002
UC0079319,CL0079319,US0079319,TP00002
UC0079320,CL0079320,US0079320,TP00003
UC0079321,CL0079321,US0079321,TP00002
UC0079322,CL0079322,US0079322,TP00002
UC0079323,CL0079323,US0079323,TP00001
UC0079324,CL0079324,US0079324,TP00001
UC0079325,CL0079325,US0079325,TP00003
UC0079326,CL0079326,US0079326,TP00002
UC0079327,CL0079327,US0079327,TP00001
UC0079328,CL0079328,US0079328,TP00002
UC0079329,CL0079329,US0079329,TP00003
UC0079330,CL0079330,US0079330,TP00001
UC0079331,CL0079331,US0079331,TP00003
UC0079332,CL0079332,US0079332,TP00003
UC0079333,CL0079333,US0079333,TP00002
UC0079334,CL0079334,US0079334,TP00001
UC0079335,CL0079335,US0079335,TP00001
UC0079336,CL0079336,US0079336,TP00003
UC0079337,CL0079337,US0079337,TP00001
UC0079338,CL0079338,US0079338,TP00002
UC0079339,CL0079339,US0079339,TP00002
UC0079340,CL0079340,US0079340,TP00002
UC0079341,CL0079341,US0079341,TP00002
UC0079342,CL0079342,US0079342,TP00001
UC0079343,CL0079343,US0079343,TP00002
UC0079344,CL0079344,US0079344,TP00003
UC0079345,CL0079345,US0079345,TP00001
UC0079346,CL0079346,US0079346,TP00001
UC0079347,CL0079347,US0079347,TP00002
UC0079348,CL0079348,US0079348,TP00001
UC0079349,CL0079349,US0079349,TP00003
UC0079350,CL0079350,US0079350,TP00001
