venta_id,producto_id,cantidad,precio
VE0098626,PR0000222,3,144
VE0078385,PR0000281,4,64
VE0002109,PR0000103,1,12
VE0074705,PR0000358,1,35
VE0060597,PR0000011,5,160
VE0045659,PR0000056,5,230
VE0075236,PR0000358,3,105
VE0068773,PR0000065,4,176
VE0070623,PR0000137,3,150
VE0035861,PR0000096,4,104
VE0055116,PR0000259,2,54
VE0041707,PR0000413,4,200
VE0061645,PR0000217,4,124
VE0025779,PR0000072,3,30
VE0055453,PR0000222,5,240
VE0060802,PR0000333,1,34
VE0086334,PR0000381,5,125
VE0020991,PR0000363,4,112
VE0000835,PR0000021,4,88
VE0097372,PR0000172,5,245
VE0022641,PR0000240,5,165
VE0023955,PR0000230,2,34
VE0035129,PR0000097,5,150
VE0053477,PR0000297,1,49
VE0015595,PR0000189,5,60
VE0085479,PR0000402,5,185
VE0054749,PR0000373,1,50
VE0070683,PR0000249,2,60
VE0076631,PR0000411,1,17
VE0062615,PR0000400,4,116
VE0000336,PR0000035,3,36
VE0021308,PR0000217,2,62
VE0003581,PR0000064,3,30
VE0012088,PR0000240,4,132
VE0071351,PR0000181,4,52
VE0050920,PR0000099,4,168
VE0016772,PR0000233,3,30
VE0058822,PR0000270,4,40
VE0017923,PR0000261,2,20
VE0018895,PR0000117,1,21
VE0073045,PR0000370,5,55
VE0062221,PR0000360,5,60
VE0061710,PR0000306,5,170
VE0001582,PR0000265,3,33
VE0075267,PR0000091,1,42
VE0083105,PR0000102,1,48
VE0046822,PR0000330,3,78
VE0084113,PR0000024,2,26
VE0050080,PR0000348,5,190
VE0089498,PR0000239,5,130
VE0014270,PR0000333,5,170
VE0042915,PR0000142,4,144
VE0095939,PR0000215,4,196
VE0084781,PR0000178,2,26
VE0079326,PR0000276,3,111
VE0076823,PR0000296,5,180
VE0048744,PR0000067,2,84
VE0054352,PR0000291,5,100
VE0088751,PR0000067,1,42
VE0068023,PR0000147,3,108
VE0035759,PR0000107,5,135
VE0086484,PR0000148,2,24
VE0048400,PR0000348,4,152
VE0056653,PR0000380,3,135
VE0096148,PR0000330,5,130
VE0061440,PR0000076,3,30
VE0085405,PR0000297,2,98
VE0021029,PR0000369,4,104
VE0099356,PR0000266,5,220
VE0049854,PR0000310,4,152
VE0002506,PR0000301,5,200
VE0020379,PR0000236,2,58
VE0086816,PR0000295,3,102
VE0082823,PR0000087,5,180
VE0071425,PR0000001,4,188
VE0020473,PR0000271,3,42
VE0010962,PR0000187,2,82
VE0087800,PR0000395,1,41
VE0085899,PR0000189,1,12
VE0059657,PR0000184,1,22
VE0002124,PR0000406,2,70
VE0095880,PR0000379,4,68
VE0086142,PR0000019,5,80
VE0099567,PR0000161,1,17
VE0012578,PR0000122,5,245
VE0063963,PR0000310,1,38
VE0078192,PR0000273,2,30
VE0015275,PR0000111,4,172
VE0087025,PR0000167,5,250
VE0063322,PR0000111,1,43
VE0024684,PR0000221,2,96
VE0079824,PR0000289,2,60
VE0050440,PR0000214,1,18
VE0083340,PR0000135,2,60
VE0032029,PR0000314,2,48
VE0081614,PR0000237,2,48
VE0093746,PR0000093,2,50
VE0062518,PR0000246,4,96
VE0042525,PR0000272,1,18
VE0036138,PR0000330,1,26
VE0077143,PR0000322,5,200
VE0015683,PR0000339,1,14
VE0063717,PR0000059,3,72
VE0038686,PR0000160,4,76
VE0038386,PR0000014,5,225
VE0093402,PR0000010,4,192
VE0062219,PR0000210,1,16
VE0012298,PR0000267,5,140
VE0039206,PR0000067,3,126
VE0018771,PR0000333,2,68
VE0075633,PR0000137,3,150
VE0096064,PR0000161,3,51
VE0089712,PR0000025,5,80
VE0027189,PR0000077,5,210
VE0074659,PR0000041,4,192
VE0067518,PR0000356,3,84
VE0015627,PR0000413,3,150
VE0037795,PR0000284,2,60
VE0064540,PR0000050,3,51
VE0092210,PR0000107,4,108
VE0068563,PR0000169,4,124
VE0019798,PR0000100,2,60
VE0010250,PR0000250,4,84
VE0051637,PR0000310,2,76
VE0012067,PR0000296,2,72
VE0047114,PR0000109,4,44
VE0027460,PR0000025,5,80
VE0078724,PR0000072,2,20
VE0055782,PR0000052,4,140
VE0011363,PR0000137,5,250
VE0042694,PR0000290,2,80
VE0087431,PR0000329,5,140
VE0007517,PR0000176,1,50
VE0009798,PR0000228,3,141
VE0021996,PR0000207,1,14
VE0093961,PR0000153,1,38
VE0096676,PR0000345,5,150
VE0002991,PR0000135,4,120
VE0027410,PR0000267,2,56
VE0034340,PR0000120,3,114
VE0030555,PR0000264,1,42
VE0041782,PR0000311,4,172
VE0017741,PR0000342,1,42
VE0095585,PR0000255,2,82
VE0030347,PR0000161,5,85
VE0059432,PR0000409,3,96
VE0014742,PR0000326,5,175
VE0013214,PR0000017,4,128
VE0064901,PR0000397,2,54
VE0075564,PR0000288,5,240
VE0017689,PR0000142,3,108
VE0025766,PR0000078,2,68
VE0016340,PR0000406,4,140
VE0083687,PR0000370,2,22
VE0098489,PR0000246,2,48
VE0070323,PR0000143,2,22
VE0074449,PR0000177,2,32
VE0071772,PR0000228,5,235
VE0056736,PR0000213,3,96
VE0075871,PR0000211,5,160
VE0076517,PR0000220,4,80
VE0033554,PR0000156,5,205
VE0085237,PR0000304,1,30
VE0005804,PR0000352,5,100
VE0055256,PR0000044,1,29
VE0073359,PR0000291,1,20
VE0007169,PR0000257,1,41
VE0070054,PR0000099,2,84
VE0059590,PR0000394,5,50
VE0033739,PR0000167,4,200
VE0084328,PR0000083,1,40
VE0072648,PR0000112,2,56
VE0033785,PR0000401,5,155
VE0020234,PR0000221,2,96
VE0068048,PR0000018,5,95
VE0019117,PR0000193,3,144
VE0070696,PR0000071,1,17
VE0084841,PR0000212,5,130
VE0061204,PR0000247,3,138
VE0015598,PR0000311,1,43
VE0095231,PR0000042,1,12
VE0074524,PR0000262,4,152
VE0032789,PR0000157,3,141
VE0010631,PR0000016,2,86
VE0071720,PR0000321,5,240
VE0037731,PR0000057,3,138
VE0039121,PR0000301,1,40
VE0051066,PR0000004,4,180
VE0012944,PR0000256,1,28
VE0094718,PR0000233,3,30
VE0069762,PR0000339,4,56
VE0004605,PR0000015,3,69
VE0087977,PR0000368,5,130
VE0076815,PR0000127,1,19
VE0055819,PR0000106,2,56
VE0038348,PR0000386,5,65
VE0020492,PR0000256,4,112
VE0043773,PR0000083,2,80
VE0033944,PR0000364,1,34
VE0091919,PR0000078,1,34
VE0013581,PR0000031,2,98
VE0052693,PR0000137,2,100
VE0044354,PR0000309,5,175
VE0033655,PR0000382,5,125
VE0011795,PR0000312,3,54
VE0071841,PR0000376,5,210
VE0085926,PR0000397,2,54
VE0082119,PR0000393,2,66
VE0090987,PR0000365,2,22
VE0041795,PR0000333,1,34
VE0034195,PR0000073,2,30
VE0091523,PR0000238,3,138
VE0032302,PR0000149,5,60
VE0047844,PR0000381,2,50
VE0025674,PR0000103,3,36
VE0065696,PR0000174,5,105
VE0016622,PR0000270,3,30
VE0055502,PR0000074,1,40
VE0043397,PR0000293,3,57
VE0019954,PR0000204,1,29
VE0069744,PR0000056,4,184
VE0057042,PR0000113,4,52
VE0070004,PR0000164,4,132
VE0073854,PR0000001,5,235
VE0059997,PR0000352,3,60
VE0058927,PR0000397,4,108
VE0085660,PR0000278,5,210
VE0019190,PR0000212,5,130
VE0034370,PR0000045,5,205
VE0083507,PR0000407,1,34
VE0092995,PR0000053,1,20
VE0080357,PR0000250,1,21
VE0091235,PR0000115,1,48
VE0087522,PR0000307,4,180
VE0010712,PR0000364,2,68
VE0060621,PR0000333,4,136
VE0092858,PR0000104,4,184
VE0078790,PR0000273,4,60
VE0094881,PR0000111,1,43
VE0025166,PR0000031,4,196
VE0004881,PR0000087,4,144
VE0063149,PR0000286,5,205
VE0002227,PR0000401,3,93
VE0004829,PR0000267,4,112
VE0048856,PR0000035,3,36
VE0047024,PR0000311,4,172
VE0035618,PR0000249,2,60
VE0027097,PR0000085,3,87
VE0017295,PR0000116,2,74
VE0082305,PR0000083,5,200
VE0068909,PR0000059,4,96
VE0058619,PR0000114,2,44
VE0008912,PR0000294,2,88
VE0050913,PR0000144,5,235
VE0003076,PR0000370,3,33
VE0049331,PR0000017,2,64
VE0014745,PR0000386,5,65
VE0087646,PR0000029,2,68
VE0050438,PR0000112,1,28
VE0064821,PR0000349,4,116
VE0068870,PR0000100,2,60
VE0038151,PR0000413,4,200
VE0095428,PR0000145,3,123
VE0057049,PR0000359,5,85
VE0012315,PR0000221,2,96
VE0069473,PR0000048,2,98
VE0061779,PR0000184,1,22
VE0026562,PR0000413,4,200
VE0060517,PR0000027,3,144
VE0042867,PR0000062,3,60
VE0075618,PR0000024,5,65
VE0067703,PR0000398,4,188
VE0062982,PR0000338,1,44
VE0080654,PR0000324,5,125
VE0034139,PR0000318,2,52
VE0084078,PR0000204,4,116
VE0044033,PR0000255,2,82
VE0091192,PR0000086,5,165
VE0039019,PR0000371,2,20
VE0015342,PR0000179,3,57
VE0052881,PR0000232,4,180
VE0022020,PR0000230,5,85
VE0054861,PR0000228,1,47
VE0024992,PR0000294,2,88
VE0099624,PR0000290,4,160
VE0091393,PR0000267,1,28
VE0049194,PR0000395,5,205
VE0021106,PR0000277,3,87
VE0044685,PR0000060,1,20
VE0003720,PR0000329,4,112
VE0029811,PR0000230,2,34
VE0052687,PR0000070,4,136
VE0071389,PR0000337,5,230
VE0059883,PR0000269,5,80
VE0081726,PR0000141,5,210
VE0093737,PR0000163,2,74
VE0091984,PR0000232,3,135
VE0007640,PR0000208,4,100
VE0016507,PR0000364,3,102
VE0052473,PR0000081,3,81
VE0007849,PR0000277,4,116
VE0026898,PR0000043,2,32
VE0098445,PR0000057,1,46
VE0011655,PR0000162,5,215
VE0071541,PR0000281,2,32
VE0036808,PR0000026,2,48
VE0005677,PR0000401,1,31
VE0074248,PR0000366,3,75
VE0003726,PR0000369,1,26
VE0057041,PR0000314,2,48
VE0066806,PR0000149,3,36
VE0028522,PR0000053,3,60
VE0021280,PR0000389,3,102
VE0053822,PR0000303,2,38
VE0081715,PR0000186,4,168
VE0025877,PR0000303,5,95
VE0085989,PR0000089,5,50
VE0080956,PR0000022,4,88
VE0010359,PR0000351,2,22
VE0012439,PR0000025,5,80
VE0070183,PR0000064,3,30
VE0003148,PR0000227,4,168
VE0003141,PR0000212,1,26
VE0091857,PR0000065,3,132
VE0074031,PR0000035,3,36
VE0035557,PR0000312,2,36
VE0071923,PR0000397,4,108
VE0005958,PR0000033,1,34
VE0096214,PR0000053,3,60
VE0084685,PR0000151,1,31
VE0038515,PR0000041,3,144
VE0028563,PR0000355,3,120
VE0024550,PR0000027,1,48
VE0012866,PR0000236,3,87
VE0091694,PR0000346,2,76
VE0062450,PR0000151,2,62
VE0058138,PR0000295,1,34
VE0061746,PR0000122,2,98
VE0035958,PR0000254,1,17
VE0025721,PR0000083,3,120
VE0091287,PR0000218,4,132
VE0005057,PR0000039,1,16
VE0075702,PR0000338,5,220
VE0015322,PR0000236,5,145
VE0062380,PR0000227,2,84
VE0001224,PR0000265,1,11
VE0036071,PR0000353,3,39
VE0065225,PR0000405,1,31
VE0004498,PR0000397,5,135
VE0092312,PR0000327,1,41
VE0053916,PR0000252,4,96
VE0012485,PR0000349,4,116
VE0013449,PR0000344,4,176
VE0022404,PR0000317,5,170
VE0074846,PR0000033,2,68
VE0060317,PR0000197,1,21
VE0097031,PR0000390,5,210
VE0083178,PR0000361,3,84
VE0036781,PR0000240,3,99
VE0091937,PR0000037,4,136
VE0023052,PR0000224,2,52
VE0044555,PR0000360,4,48
VE0086046,PR0000231,1,42
VE0041309,PR0000047,4,132
VE0095211,PR0000390,3,126
VE0082970,PR0000168,2,64
VE0066065,PR0000106,5,140
VE0000448,PR0000068,2,84
VE0022670,PR0000354,1,11
VE0018995,PR0000033,2,68
VE0072051,PR0000297,2,98
VE0024566,PR0000200,4,64
VE0029693,PR0000358,1,35
VE0036120,PR0000279,5,140
VE0044723,PR0000243,5,135
VE0069049,PR0000159,1,50
VE0038402,PR0000324,3,75
VE0006251,PR0000367,2,96
VE0015246,PR0000346,5,190
VE0084746,PR0000105,2,48
VE0079431,PR0000145,1,41
VE0005321,PR0000074,1,40
VE0011445,PR0000201,2,26
VE0085863,PR0000079,1,47
VE0012688,PR0000405,4,124
VE0009046,PR0000032,3,57
VE0066369,PR0000347,4,172
VE0064892,PR0000392,5,185
VE0019341,PR0000025,1,16
VE0027577,PR0000073,1,15
VE0009496,PR0000212,1,26
VE0054561,PR0000013,1,36
VE0028891,PR0000183,5,75
VE0002948,PR0000026,5,120
VE0079651,PR0000232,2,90
VE0031912,PR0000171,3,126
VE0003746,PR0000218,1,33
VE0086659,PR0000248,5,220
VE0053413,PR0000027,5,240
VE0094819,PR0000036,1,30
VE0051423,PR0000291,2,40
VE0036364,PR0000135,4,120
VE0040992,PR0000389,5,170
VE0056432,PR0000332,2,94
VE0000602,PR0000072,5,50
VE0077950,PR0000100,1,30
VE0053512,PR0000001,5,235
VE0023663,PR0000061,3,72
VE0046482,PR0000346,4,152
VE0058810,PR0000188,2,38
VE0069999,PR0000024,1,13
VE0034499,PR0000290,5,200
VE0085876,PR0000197,3,63
VE0028833,PR0000386,5,65
VE0063248,PR0000071,4,68
VE0010020,PR0000227,4,168
VE0040679,PR0000262,5,190
VE0008925,PR0000318,5,130
VE0005029,PR0000331,5,235
VE0069290,PR0000117,5,105
VE0038517,PR0000083,4,160
VE0064805,PR0000069,2,26
VE0069266,PR0000402,1,37
VE0049876,PR0000281,4,64
VE0003764,PR0000235,4,120
VE0001217,PR0000258,3,129
VE0071997,PR0000048,2,98
VE0053789,PR0000046,4,156
VE0052965,PR0000095,3,81
VE0065424,PR0000122,3,147
VE0052182,PR0000019,3,48
VE0068925,PR0000190,4,92
VE0056302,PR0000166,5,190
VE0080588,PR0000369,3,78
VE0003928,PR0000406,5,175
VE0001137,PR0000071,1,17
VE0091630,PR0000220,4,80
VE0089885,PR0000395,5,205
VE0075895,PR0000206,3,81
VE0028133,PR0000213,1,32
VE0060489,PR0000095,5,135
VE0081658,PR0000383,1,48
VE0042694,PR0000207,3,42
VE0086144,PR0000316,4,108
VE0041513,PR0000181,1,13
VE0043167,PR0000017,5,160
VE0086721,PR0000230,1,17
VE0074446,PR0000037,2,68
VE0068302,PR0000184,4,88
VE0080040,PR0000038,3,120
VE0003366,PR0000059,4,96
VE0091330,PR0000271,3,42
VE0028509,PR0000411,3,51
VE0099369,PR0000202,4,68
VE0062644,PR0000081,4,108
VE0029731,PR0000031,5,245
VE0024604,PR0000229,4,72
VE0019421,PR0000116,2,74
VE0000184,PR0000208,2,50
VE0005907,PR0000294,1,44
VE0061876,PR0000088,5,250
VE0015366,PR0000198,3,63
VE0062214,PR0000407,5,170
VE0052925,PR0000064,2,20
VE0060899,PR0000333,5,170
VE0087417,PR0000345,4,120
VE0085950,PR0000087,2,72
VE0020054,PR0000196,5,95
VE0030131,PR0000312,4,72
VE0081381,PR0000257,3,123
VE0088282,PR0000367,4,192
VE0037945,PR0000063,5,215
VE0030317,PR0000331,1,47
VE0080066,PR0000211,5,160
VE0026287,PR0000353,2,26
VE0015805,PR0000128,1,38
VE0066428,PR0000008,3,132
VE0045557,PR0000010,1,48
VE0026595,PR0000309,2,70
VE0042787,PR0000310,2,76
VE0004254,PR0000228,5,235
VE0059233,PR0000092,5,250
VE0089700,PR0000235,5,150
VE0005447,PR0000060,1,20
VE0067467,PR0000021,5,110
VE0020226,PR0000177,3,48
VE0029342,PR0000117,3,63
VE0048631,PR0000375,2,60
VE0042106,PR0000307,2,90
VE0062567,PR0000103,3,36
VE0088315,PR0000208,3,75
VE0096358,PR0000374,4,72
VE0070870,PR0000085,3,87
VE0008692,PR0000324,1,25
VE0003121,PR0000412,3,63
VE0066426,PR0000347,4,172
VE0003561,PR0000164,4,132
VE0049378,PR0000305,4,100
VE0029431,PR0000388,2,92
VE0090301,PR0000356,4,112
VE0080681,PR0000378,2,42
VE0092034,PR0000085,5,145
VE0078994,PR0000051,5,80
VE0011491,PR0000255,4,164
VE0094450,PR0000384,5,105
VE0002143,PR0000180,3,93
VE0012871,PR0000022,3,66
VE0059617,PR0000346,1,38
VE0021259,PR0000254,3,51
VE0055368,PR0000329,4,112
VE0053804,PR0000202,1,17
VE0070064,PR0000131,2,42
VE0040568,PR0000174,2,42
VE0082866,PR0000202,1,17
VE0066448,PR0000305,2,50
VE0074997,PR0000161,1,17
VE0062760,PR0000113,5,65
VE0033199,PR0000019,1,16
VE0051293,PR0000049,4,64
VE0042910,PR0000240,4,132
VE0064859,PR0000211,2,64
VE0071637,PR0000353,1,13
VE0094056,PR0000203,3,36
VE0035996,PR0000251,4,124
VE0044136,PR0000205,5,225
VE0007740,PR0000123,1,29
VE0083768,PR0000049,4,64
VE0094015,PR0000212,2,52
VE0030384,PR0000239,2,52
VE0043414,PR0000095,4,108
VE0091188,PR0000299,4,64
VE0051444,PR0000332,5,235
VE0086918,PR0000144,3,141
VE0014176,PR0000120,5,190
VE0025250,PR0000165,2,56
VE0029209,PR0000335,1,11
VE0021772,PR0000100,5,150
VE0065231,PR0000183,3,45
VE0047596,PR0000318,4,104
VE0096039,PR0000176,1,50
VE0081472,PR0000167,4,200
VE0011859,PR0000166,3,114
VE0081837,PR0000221,5,240
VE0065043,PR0000045,5,205
VE0020878,PR0000078,1,34
VE0078090,PR0000164,2,66
VE0091825,PR0000293,4,76
VE0031714,PR0000089,2,20
VE0009117,PR0000058,4,80
VE0081588,PR0000188,5,95
VE0019968,PR0000082,1,31
VE0090493,PR0000125,3,81
VE0086450,PR0000045,3,123
VE0046677,PR0000096,3,78
VE0066962,PR0000319,5,60
VE0090310,PR0000027,1,48
VE0021577,PR0000339,3,42
VE0061727,PR0000155,5,120
VE0069555,PR0000257,2,82
VE0099267,PR0000237,2,48
VE0043215,PR0000147,1,36
VE0000669,PR0000182,1,15
VE0095096,PR0000130,5,90
VE0042027,PR0000409,5,160
VE0027351,PR0000174,4,84
VE0025323,PR0000171,3,126
VE0007427,PR0000407,3,102
VE0069282,PR0000250,2,42
VE0089472,PR0000138,2,78
VE0072085,PR0000376,2,84
VE0008842,PR0000300,5,125
VE0058206,PR0000186,3,126
VE0094507,PR0000028,5,195
VE0000120,PR0000219,1,16
VE0008077,PR0000156,5,205
VE0046141,PR0000255,1,41
VE0004566,PR0000376,5,210
VE0019947,PR0000225,3,108
VE0095520,PR0000259,3,81
VE0049802,PR0000392,1,37
VE0090024,PR0000301,2,80
VE0059885,PR0000065,3,132
VE0015550,PR0000366,3,75
VE0099482,PR0000269,2,32
VE0000754,PR0000352,3,60
VE0020065,PR0000156,1,41
VE0096350,PR0000043,5,80
VE0033718,PR0000166,1,38
VE0043827,PR0000313,4,164
VE0065717,PR0000381,5,125
VE0038689,PR0000012,1,21
VE0036517,PR0000274,2,42
VE0004770,PR0000221,2,96
VE0033171,PR0000174,1,21
VE0087655,PR0000150,2,96
VE0043728,PR0000104,1,46
VE0030721,PR0000294,2,88
VE0022445,PR0000317,4,136
VE0016846,PR0000256,3,84
VE0039239,PR0000157,5,235
VE0080511,PR0000201,2,26
VE0075366,PR0000035,4,48
VE0050429,PR0000402,1,37
VE0098672,PR0000221,2,96
VE0017898,PR0000220,3,60
VE0037389,PR0000045,2,82
VE0082101,PR0000349,5,145
VE0090932,PR0000284,4,120
VE0031479,PR0000167,4,200
VE0002011,PR0000410,4,100
VE0088165,PR0000140,5,250
VE0020150,PR0000183,4,60
VE0019805,PR0000402,1,37
VE0088414,PR0000249,1,30
VE0065817,PR0000383,5,240
VE0005058,PR0000080,5,55
VE0060125,PR0000209,1,36
VE0007270,PR0000217,2,62
VE0039462,PR0000210,1,16
VE0018634,PR0000270,1,10
VE0035602,PR0000022,2,44
VE0074847,PR0000020,3,102
VE0092719,PR0000264,2,84
VE0014681,PR0000089,5,50
VE0043246,PR0000290,3,120
VE0084333,PR0000107,1,27
VE0052855,PR0000406,4,140
VE0056209,PR0000347,2,86
VE0016641,PR0000062,2,40
VE0062043,PR0000348,3,114
VE0069640,PR0000045,3,123
VE0039364,PR0000096,3,78
VE0039901,PR0000265,4,44
VE0057370,PR0000289,4,120
VE0046487,PR0000244,5,70
VE0018334,PR0000292,4,176
VE0007344,PR0000229,1,18
VE0073476,PR0000218,2,66
VE0092217,PR0000397,4,108
VE0041719,PR0000357,1,30
VE0023928,PR0000132,1,27
VE0005543,PR0000055,4,104
VE0048059,PR0000117,5,105
VE0031537,PR0000194,5,80
VE0013747,PR0000276,4,148
VE0051365,PR0000195,4,72
VE0014898,PR0000087,2,72
VE0006238,PR0000040,2,70
VE0023005,PR0000024,3,39
VE0002110,PR0000165,2,56
VE0042956,PR0000123,3,87
VE0063376,PR0000307,5,225
VE0074744,PR0000225,4,144
VE0038526,PR0000034,1,30
VE0009615,PR0000060,5,100
VE0036617,PR0000084,5,150
VE0075420,PR0000202,5,85
VE0044518,PR0000048,4,196
VE0053678,PR0000276,5,185
VE0080594,PR0000024,4,52
VE0039651,PR0000198,2,42
VE0095186,PR0000248,2,88
VE0032785,PR0000212,1,26
VE0039905,PR0000060,3,60
VE0038004,PR0000197,5,105
VE0092778,PR0000315,2,80
VE0001219,PR0000341,4,168
VE0094982,PR0000266,2,88
VE0089359,PR0000268,1,44
VE0033353,PR0000050,5,85
VE0064286,PR0000075,5,145
VE0028770,PR0000291,5,100
VE0072205,PR0000071,1,17
VE0002851,PR0000308,1,29
VE0084928,PR0000161,1,17
VE0083808,PR0000033,5,170
VE0099426,PR0000140,1,50
VE0029846,PR0000204,3,87
VE0084644,PR0000402,2,74
VE0096239,PR0000005,4,164
VE0046331,PR0000159,2,100
VE0020277,PR0000299,3,48
VE0008287,PR0000175,3,126
VE0016267,PR0000225,4,144
VE0001557,PR0000332,1,47
VE0008688,PR0000270,2,20
VE0053655,PR0000063,3,129
VE0052172,PR0000307,5,225
VE0088975,PR0000350,2,44
VE0053507,PR0000059,5,120
VE0079786,PR0000271,1,14
VE0063289,PR0000300,5,125
VE0086612,PR0000337,1,46
VE0018747,PR0000166,2,76
VE0009905,PR0000293,5,95
VE0093777,PR0000273,1,15
VE0064639,PR0000359,3,51
VE0082959,PR0000322,3,120
VE0047575,PR0000265,5,55
VE0046431,PR0000336,3,129
VE0028000,PR0000404,5,115
VE0011810,PR0000196,5,95
VE0064812,PR0000078,1,34
VE0054394,PR0000313,2,82
VE0060398,PR0000050,4,68
VE0018897,PR0000272,4,72
VE0004518,PR0000406,5,175
VE0091703,PR0000119,4,156
VE0003268,PR0000311,2,86
VE0014361,PR0000294,1,44
VE0096883,PR0000301,4,160
VE0033769,PR0000401,1,31
VE0028934,PR0000239,4,104
VE0093900,PR0000027,3,144
VE0071998,PR0000007,2,62
VE0080589,PR0000068,1,42
VE0024409,PR0000027,2,96
VE0063347,PR0000030,2,44
VE0056191,PR0000209,1,36
VE0011061,PR0000121,3,60
VE0022055,PR0000194,1,16
VE0068051,PR0000117,5,105
VE0028020,PR0000131,3,63
VE0053695,PR0000158,5,170
VE0038204,PR0000263,4,172
VE0052120,PR0000394,3,30
VE0095819,PR0000404,1,23
VE0064815,PR0000248,5,220
VE0005713,PR0000140,5,250
VE0019443,PR0000207,3,42
VE0041135,PR0000308,2,58
VE0071288,PR0000179,1,19
VE0076784,PR0000356,2,56
VE0089279,PR0000337,4,184
VE0016618,PR0000328,2,76
VE0016285,PR0000048,5,245
VE0018558,PR0000411,4,68
VE0059116,PR0000059,4,96
VE0062212,PR0000113,1,13
VE0013520,PR0000130,3,54
VE0033217,PR0000231,5,210
VE0064234,PR0000141,1,42
VE0084962,PR0000346,5,190
VE0026625,PR0000197,4,84
VE0058885,PR0000369,3,78
VE0017453,PR0000290,5,200
VE0031761,PR0000150,4,192
VE0036437,PR0000208,4,100
VE0096989,PR0000217,2,62
VE0054978,PR0000277,5,145
VE0083761,PR0000272,5,90
VE0043002,PR0000268,1,44
VE0053242,PR0000313,5,205
VE0072223,PR0000019,3,48
VE0061880,PR0000277,1,29
VE0082262,PR0000179,5,95
VE0002093,PR0000173,1,37
VE0090821,PR0000060,1,20
VE0029313,PR0000353,3,39
VE0057598,PR0000319,4,48
VE0070187,PR0000185,1,12
VE0076542,PR0000146,5,200
VE0043191,PR0000327,3,123
VE0020593,PR0000001,5,235
VE0033854,PR0000114,4,88
VE0067019,PR0000307,3,135
VE0074941,PR0000143,2,22
VE0090923,PR0000041,3,144
VE0071430,PR0000269,2,32
VE0087050,PR0000082,3,93
VE0047963,PR0000043,1,16
VE0043237,PR0000347,1,43
VE0080657,PR0000027,3,144
VE0023661,PR0000194,4,64
VE0079562,PR0000399,4,136
VE0037754,PR0000282,2,62
VE0035706,PR0000312,4,72
VE0041963,PR0000069,4,52
VE0064278,PR0000242,5,95
VE0005215,PR0000286,3,123
VE0030880,PR0000184,1,22
VE0094300,PR0000332,2,94
VE0086138,PR0000269,3,48
VE0056315,PR0000219,2,32
VE0082085,PR0000197,3,63
VE0068004,PR0000041,5,240
VE0095837,PR0000106,3,84
VE0000919,PR0000220,2,40
VE0075858,PR0000197,2,42
VE0013623,PR0000223,2,78
VE0097349,PR0000139,1,36
VE0029910,PR0000172,3,147
VE0057074,PR0000062,2,40
VE0028537,PR0000166,2,76
VE0066526,PR0000253,4,172
VE0058880,PR0000077,2,84
VE0005251,PR0000366,5,125
VE0097096,PR0000166,1,38
VE0089673,PR0000064,3,30
VE0047466,PR0000074,5,200
VE0090429,PR0000251,2,62
VE0098397,PR0000393,2,66
VE0035988,PR0000317,2,68
VE0080984,PR0000282,2,62
VE0099249,PR0000404,3,69
VE0025612,PR0000062,1,20
VE0008191,PR0000109,5,55
VE0039298,PR0000140,4,200
VE0064328,PR0000153,1,38
VE0040589,PR0000148,2,24
VE0099371,PR0000311,2,86
VE0040771,PR0000401,2,62
VE0080005,PR0000133,1,18
VE0034818,PR0000279,4,112
VE0002640,PR0000220,5,100
VE0078520,PR0000033,5,170
VE0069184,PR0000191,2,98
VE0007774,PR0000273,4,60
VE0058885,PR0000167,5,250
VE0058131,PR0000140,4,200
VE0017446,PR0000030,5,110
VE0071954,PR0000332,1,47
VE0048927,PR0000252,1,24
VE0067965,PR0000170,2,44
VE0067349,PR0000057,1,46
VE0098768,PR0000210,5,80
VE0037430,PR0000310,2,76
VE0070031,PR0000342,5,210
VE0072113,PR0000259,2,54
VE0058204,PR0000188,1,19
VE0049326,PR0000360,3,36
VE0080683,PR0000047,2,66
VE0030594,PR0000148,3,36
VE0060897,PR0000030,1,22
VE0041908,PR0000098,5,195
VE0041628,PR0000023,2,46
VE0000477,PR0000287,5,245
VE0051794,PR0000187,2,82
VE0083450,PR0000269,2,32
VE0061719,PR0000405,2,62
VE0081813,PR0000010,5,240
VE0076114,PR0000047,5,165
VE0079965,PR0000267,4,112
VE0048115,PR0000238,5,230
VE0054832,PR0000005,4,164
VE0043970,PR0000273,3,45
VE0032573,PR0000207,5,70
VE0079366,PR0000342,1,42
VE0005277,PR0000358,1,35
VE0034890,PR0000197,3,63
VE0082815,PR0000076,5,50
VE0065266,PR0000400,3,87
VE0067617,PR0000389,1,34
VE0053854,PR0000128,1,38
VE0028009,PR0000222,1,48
VE0043375,PR0000064,4,40
VE0080757,PR0000281,4,64
VE0009168,PR0000117,1,21
VE0048477,PR0000345,5,150
VE0085162,PR0000252,2,48
VE0008878,PR0000078,1,34
VE0037460,PR0000008,1,44
VE0076401,PR0000137,4,200
VE0003827,PR0000360,2,24
VE0019918,PR0000175,5,210
VE0029120,PR0000264,3,126
VE0089206,PR0000080,1,11
VE0048372,PR0000136,2,30
VE0042086,PR0000152,2,54
VE0090029,PR0000316,4,108
VE0056765,PR0000227,5,210
VE0079439,PR0000134,5,210
VE0061458,PR0000096,2,52
