venta_id,producto_id,cantidad,precio
VE0005900,PR0000264,4,108
VE0009132,PR0000265,1,16
VE0007217,PR0000066,2,94
VE0005828,PR0000345,5,95
VE0009252,PR0000282,1,26
VE0005615,PR0000224,1,45
VE0004438,PR0000303,5,205
VE0007032,PR0000197,4,132
VE0003654,PR0000274,3,117
VE0009476,PR0000196,2,78
VE0007095,PR0000103,3,36
VE0006644,PR0000180,2,28
VE0006525,PR0000086,4,60
VE0009695,PR0000047,3,75
VE0006222,PR0000221,3,123
VE0001194,PR0000033,5,180
VE0001274,PR0000399,5,165
VE0003157,PR0000261,3,141
VE0006030,PR0000380,3,108
VE0008776,PR0000340,1,43
VE0000197,PR0000017,5,205
VE0008506,PR0000273,1,50
VE0004370,PR0000381,1,29
VE0005533,PR0000213,2,88
VE0002560,PR0000126,3,66
VE0008985,PR0000333,5,175
VE0009876,PR0000340,1,43
VE0007195,PR0000399,1,33
VE0002161,PR0000172,5,120
VE0001658,PR0000156,5,185
VE0007466,PR0000252,1,28
VE0007822,PR0000131,3,129
VE0005397,PR0000194,3,150
VE0008299,PR0000135,4,192
VE0004067,PR0000183,3,102
VE0000564,PR0000081,5,70
VE0000886,PR0000197,3,99
VE0006394,PR0000140,2,76
VE0008738,PR0000067,2,34
VE0002167,PR0000251,5,210
VE0002849,PR0000033,5,180
VE0006230,PR0000319,5,110
VE0000789,PR0000383,1,18
VE0007416,PR0000314,3,36
VE0000789,PR0000041,4,128
VE0008013,PR0000295,2,68
VE0005883,PR0000004,1,30
VE0002873,PR0000247,2,46
VE0008518,PR0000180,2,28
VE0000833,PR0000081,3,42
VE0004022,PR0000171,4,116
VE0002231,PR0000283,5,60
VE0002205,PR0000097,1,19
VE0000578,PR0000374,1,19
VE0005110,PR0000130,4,56
VE0004437,PR0000181,1,22
VE0002292,PR0000261,5,235
VE0002573,PR0000201,5,235
VE0007913,PR0000175,4,144
VE0002572,PR0000076,3,78
VE0009080,PR0000303,5,205
VE0001543,PR0000021,2,68
VE0001669,PR0000008,2,98
VE0000685,PR0000094,4,168
VE0000832,PR0000379,2,60
VE0009937,PR0000288,2,94
VE0008356,PR0000149,1,40
VE0008154,PR0000182,5,140
VE0000349,PR0000060,3,132
VE0006034,PR0000375,3,111
VE0003991,PR0000325,1,45
VE0007979,PR0000227,4,112
VE0006663,PR0000330,2,58
VE0001160,PR0000020,4,68
VE0002599,PR0000227,3,84
VE0001067,PR0000027,4,188
VE0008429,PR0000026,4,128
VE0003359,PR0000414,4,144
VE0008202,PR0000027,3,141
VE0008544,PR0000333,1,35
VE0009715,PR0000070,1,22
VE0005978,PR0000253,4,72
VE0008471,PR0000146,3,57
VE0008759,PR0000190,3,36
VE0007569,PR0000081,5,70
VE0001182,PR0000209,4,144
VE0001242,PR0000140,3,114
VE0001853,PR0000055,5,145
VE0005337,PR0000207,3,114
VE0005350,PR0000151,3,138
VE0000709,PR0000209,5,180
VE0000996,PR0000261,4,188
VE0009836,PR0000377,3,108
VE0008227,PR0000111,3,132
VE0000894,PR0000294,1,41
VE0002317,PR0000309,4,96
VE0001540,PR0000317,3,147
VE0002627,PR0000273,3,150
VE0001999,PR0000076,1,26
VE0007571,PR0000238,1,35
VE0002730,PR0000211,4,200
VE0009513,PR0000249,4,132
VE0006899,PR0000184,3,36
VE0001449,PR0000390,5,105
VE0008581,PR0000106,4,200
VE0006275,PR0000392,4,108
VE0007123,PR0000367,4,40
VE0004266,PR0000373,3,54
VE0003048,PR0000297,5,235
VE0009476,PR0000238,1,35
VE0001289,PR0000207,5,190
VE0003004,PR0000119,3,141
VE0007318,PR0000336,3,81
VE0001359,PR0000239,5,170
VE0004306,PR0000378,4,192
VE0005723,PR0000390,2,42
VE0000282,PR0000279,2,72
VE0007432,PR0000151,2,92
VE0004572,PR0000402,5,220
VE0005727,PR0000145,3,51
VE0003621,PR0000184,3,36
VE0000012,PR0000254,3,48
VE0003231,PR0000163,1,25
VE0007017,PR0000184,2,24
VE0008616,PR0000045,5,225
VE0000708,PR0000020,4,68
VE0001737,PR0000134,4,120
VE0009889,PR0000100,4,76
VE0008115,PR0000407,4,64
VE0007029,PR0000413,2,98
VE0001465,PR0000348,4,56
VE0004118,PR0000081,1,14
VE0009663,PR0000110,1,18
VE0007554,PR0000178,3,36
VE0001710,PR0000146,4,76
VE0007943,PR0000005,5,205
VE0003856,PR0000175,3,108
VE0001511,PR0000007,5,145
VE0002218,PR0000098,1,40
VE0003629,PR0000272,5,215
VE0005406,PR0000031,5,130
VE0002690,PR0000403,5,230
VE0004544,PR0000349,1,43
VE0007639,PR0000023,1,10
VE0007375,PR0000037,5,235
VE0006440,PR0000119,4,188
VE0008633,PR0000207,3,114
VE0007380,PR0000102,2,100
VE0009531,PR0000323,2,40
VE0004239,PR0000321,1,39
VE0008730,PR0000128,5,185
VE0008968,PR0000221,5,205
VE0003349,PR0000346,2,34
VE0007411,PR0000090,1,48
VE0003452,PR0000255,3,63
VE0000922,PR0000030,5,190
VE0000963,PR0000024,1,31
VE0003788,PR0000387,5,65
VE0003138,PR0000413,5,245
VE0008699,PR0000115,2,88
VE0005083,PR0000192,4,152
VE0009726,PR0000090,4,192
VE0006596,PR0000007,4,116
VE0006648,PR0000229,3,129
VE0007146,PR0000120,1,11
VE0003560,PR0000054,5,135
VE0001303,PR0000250,3,69
VE0007728,PR0000277,1,48
VE0001470,PR0000110,4,72
VE0008617,PR0000100,3,57
VE0003516,PR0000401,5,220
VE0001404,PR0000391,4,172
VE0001170,PR0000353,3,123
VE0008163,PR0000066,3,141
VE0004703,PR0000390,4,84
VE0007140,PR0000377,5,180
VE0005311,PR0000021,3,102
VE0008402,PR0000040,1,40
VE0002553,PR0000211,2,100
VE0007731,PR0000013,2,30
VE0004694,PR0000037,5,235
VE0004175,PR0000175,1,36
VE0000662,PR0000089,4,116
VE0009736,PR0000052,1,24
VE0003201,PR0000348,3,42
VE0005019,PR0000386,5,50
VE0008847,PR0000388,1,29
VE0007181,PR0000216,3,75
VE0000519,PR0000198,5,230
VE0001375,PR0000274,1,39
VE0000047,PR0000162,1,31
VE0004435,PR0000033,2,72
VE0000655,PR0000151,3,138
VE0006802,PR0000335,1,19
VE0009274,PR0000082,4,108
VE0000779,PR0000011,2,26
VE0002872,PR0000412,2,64
VE0003932,PR0000030,4,152
VE0001612,PR0000349,1,43
VE0009884,PR0000221,3,123
VE0000914,PR0000052,5,120
VE0003521,PR0000397,4,196
VE0008860,PR0000058,1,42
VE0008020,PR0000303,3,123
VE0003941,PR0000259,4,164
VE0007802,PR0000297,2,94
VE0008643,PR0000292,3,120
VE0002641,PR0000049,3,48
VE0000648,PR0000121,2,52
VE0004233,PR0000386,1,10
VE0009707,PR0000059,2,36
VE0003098,PR0000264,3,81
VE0000730,PR0000228,3,117
VE0002295,PR0000399,2,66
VE0007355,PR0000349,5,215
VE0008197,PR0000135,4,192
VE0004234,PR0000009,3,120
VE0000537,PR0000090,4,192
VE0001401,PR0000128,3,111
VE0001551,PR0000338,5,85
VE0002200,PR0000408,2,56
VE0001178,PR0000350,1,43
VE0003295,PR0000336,3,81
VE0001098,PR0000394,4,172
VE0006615,PR0000066,5,235
VE0004545,PR0000259,5,205
VE0002768,PR0000283,3,36
VE0000889,PR0000194,1,50
VE0001839,PR0000282,3,78
VE0008582,PR0000302,2,94
VE0008072,PR0000392,4,108
VE0005137,PR0000049,3,48
VE0008054,PR0000122,5,175
VE0009308,PR0000171,3,87
VE0008830,PR0000378,1,48
VE0009777,PR0000176,4,164
VE0008243,PR0000098,5,200
VE0006077,PR0000240,5,160
VE0003457,PR0000392,4,108
VE0001515,PR0000324,4,60
VE0003580,PR0000221,5,205
VE0005832,PR0000329,3,69
VE0005980,PR0000152,3,87
VE0006573,PR0000275,3,144
VE0001525,PR0000121,2,52
VE0001756,PR0000215,5,110
VE0003819,PR0000392,1,27
VE0001053,PR0000227,2,56
VE0008404,PR0000166,2,80
VE0008002,PR0000335,2,38
VE0001163,PR0000093,4,188
VE0001372,PR0000327,5,75
VE0001441,PR0000060,4,176
VE0000042,PR0000405,4,168
VE0002347,PR0000261,1,47
VE0001321,PR0000132,3,102
VE0005295,PR0000150,1,37
VE0001999,PR0000276,1,44
VE0005902,PR0000381,1,29
VE0008299,PR0000080,3,93
VE0000864,PR0000370,3,30
VE0009858,PR0000238,2,70
VE0002248,PR0000159,1,27
VE0009465,PR0000296,3,75
VE0003110,PR0000163,5,125
VE0005433,PR0000285,4,100
VE0009939,PR0000370,1,10
VE0009273,PR0000081,5,70
VE0000299,PR0000062,2,44
VE0002302,PR0000392,5,135
VE0005544,PR0000123,5,210
VE0002050,PR0000306,5,195
VE0008159,PR0000134,2,60
VE0000125,PR0000106,4,200
VE0004370,PR0000061,5,60
VE0002787,PR0000367,4,40
VE0008095,PR0000110,5,90
VE0009186,PR0000303,1,41
VE0002149,PR0000037,4,188
VE0005214,PR0000275,1,48
VE0000138,PR0000218,2,66
VE0006190,PR0000198,5,230
VE0007322,PR0000268,2,40
VE0006614,PR0000402,1,44
VE0006483,PR0000162,5,155
VE0002755,PR0000299,2,68
VE0003219,PR0000107,2,20
VE0009950,PR0000387,2,26
VE0001086,PR0000022,3,78
VE0002747,PR0000366,3,150
VE0000581,PR0000256,3,66
VE0000451,PR0000384,5,195
VE0004159,PR0000404,5,175
VE0004859,PR0000347,3,138
VE0002499,PR0000048,4,188
VE0002733,PR0000306,5,195
VE0000016,PR0000309,1,24
VE0008343,PR0000170,5,80
VE0002315,PR0000049,1,16
VE0002355,PR0000325,4,180
VE0009587,PR0000111,3,132
VE0006232,PR0000160,2,50
VE0008238,PR0000194,1,50
VE0000801,PR0000350,1,43
VE0001069,PR0000129,2,96
VE0007709,PR0000190,4,48
VE0001210,PR0000139,5,55
VE0004156,PR0000210,3,117
VE0005101,PR0000204,4,200
VE0003550,PR0000352,1,26
VE0008390,PR0000399,1,33
VE0009756,PR0000256,5,110
VE0006436,PR0000161,4,116
VE0004647,PR0000265,2,32
VE0007284,PR0000347,4,184
VE0004307,PR0000006,4,184
VE0001940,PR0000031,1,26
VE0009062,PR0000075,5,120
VE0008815,PR0000360,4,200
VE0000337,PR0000095,5,245
VE0007821,PR0000328,4,108
VE0008293,PR0000108,2,90
VE0008909,PR0000133,5,250
VE0004776,PR0000165,3,150
VE0005234,PR0000189,4,112
VE0002438,PR0000047,5,125
VE0004711,PR0000113,4,116
VE0003454,PR0000181,3,66
VE0007325,PR0000068,3,63
VE0003765,PR0000243,3,42
VE0001703,PR0000049,1,16
VE0006633,PR0000122,3,105
VE0000410,PR0000059,5,90
VE0007096,PR0000009,3,120
VE0006327,PR0000195,5,115
VE0001437,PR0000358,3,120
VE0005745,PR0000195,4,92
VE0003380,PR0000260,1,36
VE0001273,PR0000298,2,20
VE0006595,PR0000277,3,144
VE0004754,PR0000223,3,60
VE0007570,PR0000193,4,104
VE0001847,PR0000261,3,141
VE0006888,PR0000228,1,39
VE0005774,PR0000036,1,39
VE0008128,PR0000287,2,100
VE0006185,PR0000066,2,94
VE0005667,PR0000197,2,66
VE0001802,PR0000330,5,145
VE0004481,PR0000327,4,60
VE0001024,PR0000321,4,156
VE0007559,PR0000252,5,140
VE0002133,PR0000224,1,45
VE0002380,PR0000053,5,100
VE0007444,PR0000008,1,49
VE0002102,PR0000376,1,41
VE0009746,PR0000392,1,27
VE0000860,PR0000377,2,72
VE0006697,PR0000330,3,87
VE0005359,PR0000230,1,12
VE0007915,PR0000061,4,48
VE0006435,PR0000310,5,180
VE0002902,PR0000193,4,104
VE0006039,PR0000148,3,123
VE0005268,PR0000021,2,68
VE0007354,PR0000403,5,230
VE0002410,PR0000318,2,40
VE0001335,PR0000404,1,35
VE0004112,PR0000096,1,32
VE0008799,PR0000058,4,168
VE0006622,PR0000222,1,24
VE0001810,PR0000188,5,50
VE0003998,PR0000269,2,60
VE0005789,PR0000345,3,57
VE0000285,PR0000393,3,120
VE0005691,PR0000271,1,34
VE0007178,PR0000201,5,235
VE0008257,PR0000269,5,150
VE0002707,PR0000302,3,141
VE0007375,PR0000142,3,147
VE0003805,PR0000253,3,54
VE0005178,PR0000088,1,50
VE0008666,PR0000006,4,184
VE0001055,PR0000317,1,49
VE0006298,PR0000247,3,69
VE0003433,PR0000150,2,74
VE0003273,PR0000410,4,180
VE0003954,PR0000129,2,96
VE0008884,PR0000291,4,68
VE0002314,PR0000401,4,176
VE0007917,PR0000230,2,24
VE0004859,PR0000333,5,175
VE0005257,PR0000122,2,70
VE0004695,PR0000068,4,84
VE0008632,PR0000273,5,250
VE0007942,PR0000180,5,70
VE0003630,PR0000272,5,215
VE0006953,PR0000200,1,32
VE0006426,PR0000396,5,60
VE0006922,PR0000068,1,21
VE0008336,PR0000332,5,115
VE0007170,PR0000308,4,48
VE0006844,PR0000053,3,60
VE0000635,PR0000278,4,84
VE0007764,PR0000264,4,108
VE0001053,PR0000079,2,66
VE0004355,PR0000205,3,78
VE0001746,PR0000349,5,215
VE0005989,PR0000389,1,35
VE0002017,PR0000211,3,150
VE0004102,PR0000086,4,60
VE0006366,PR0000320,1,37
VE0004978,PR0000009,5,200
VE0001099,PR0000178,3,36
VE0004939,PR0000355,5,235
VE0003118,PR0000012,1,37
VE0002366,PR0000388,5,145
VE0009823,PR0000009,4,160
VE0001519,PR0000086,2,30
VE0000762,PR0000188,2,20
VE0006625,PR0000198,2,92
VE0005915,PR0000113,5,145
VE0006268,PR0000020,2,34
VE0001580,PR0000258,3,54
VE0003415,PR0000299,5,170
VE0001996,PR0000077,4,192
VE0007899,PR0000187,3,117
VE0004553,PR0000114,5,140
VE0001159,PR0000059,3,54
VE0009977,PR0000242,5,110
VE0009777,PR0000112,2,76
VE0003008,PR0000307,4,40
VE0008714,PR0000387,3,39
VE0005563,PR0000379,5,150
VE0006349,PR0000053,2,40
VE0008560,PR0000006,1,46
VE0001384,PR0000033,4,144
VE0000995,PR0000158,5,250
VE0004147,PR0000085,2,40
VE0008906,PR0000151,1,46
VE0007964,PR0000128,4,148
VE0000544,PR0000259,3,123
VE0009954,PR0000297,3,141
VE0007198,PR0000337,4,80
VE0009489,PR0000289,3,129
VE0003934,PR0000379,2,60
VE0000228,PR0000300,4,168
VE0003858,PR0000399,1,33
VE0009969,PR0000182,3,84
VE0005545,PR0000337,3,60
VE0007725,PR0000244,4,176
VE0001344,PR0000033,5,180
VE0008659,PR0000032,3,84
VE0004981,PR0000254,5,80
VE0002035,PR0000335,3,57
VE0001232,PR0000407,1,16
VE0007221,PR0000059,5,90
VE0001526,PR0000172,5,120
VE0002656,PR0000061,1,12
VE0006847,PR0000129,4,192
VE0004641,PR0000066,1,47
VE0007223,PR0000167,4,140
VE0002098,PR0000279,1,36
VE0005011,PR0000147,2,44
VE0003297,PR0000310,5,180
VE0005334,PR0000347,1,46
VE0008920,PR0000217,4,56
VE0008950,PR0000001,5,195
VE0000801,PR0000186,5,55
VE0007362,PR0000021,3,102
VE0007190,PR0000118,2,74
VE0002798,PR0000301,2,92
VE0005974,PR0000335,3,57
VE0006380,PR0000039,3,42
VE0001627,PR0000046,3,63
VE0009754,PR0000372,5,115
VE0007152,PR0000229,2,86
VE0008762,PR0000204,1,50
VE0006719,PR0000117,1,23
VE0006953,PR0000072,4,152
VE0003142,PR0000400,1,40
VE0009689,PR0000352,4,104
VE0004224,PR0000274,1,39
VE0007062,PR0000387,3,39
VE0001345,PR0000059,1,18
VE0008662,PR0000218,3,99
VE0007732,PR0000309,3,72
VE0008527,PR0000021,3,102
VE0004034,PR0000296,5,125
VE0002970,PR0000135,1,48
VE0009001,PR0000191,5,75
VE0009946,PR0000401,1,44
VE0008532,PR0000005,3,123
VE0002888,PR0000333,1,35
VE0004263,PR0000230,2,24
VE0000060,PR0000234,5,190
VE0004353,PR0000400,5,200
VE0003504,PR0000365,5,75
VE0005242,PR0000039,1,14
VE0007946,PR0000311,4,160
VE0008439,PR0000239,5,170
VE0001997,PR0000011,2,26
VE0003051,PR0000143,3,147
VE0005567,PR0000357,2,56
VE0004964,PR0000208,4,88
VE0001158,PR0000171,2,58
VE0001801,PR0000411,3,114
VE0009636,PR0000279,5,180
VE0000418,PR0000167,4,140
VE0004163,PR0000076,5,130
VE0002093,PR0000317,4,196
VE0001747,PR0000143,4,196
VE0006070,PR0000356,4,52
VE0002565,PR0000026,4,128
VE0003984,PR0000083,5,230
VE0000601,PR0000330,5,145
VE0000952,PR0000371,2,46
VE0002692,PR0000178,3,36
VE0008645,PR0000406,3,42
VE0000564,PR0000376,1,41
VE0007705,PR0000069,1,48
VE0008728,PR0000003,2,90
VE0007384,PR0000391,5,215
VE0003089,PR0000221,2,82
VE0005345,PR0000115,5,220
VE0008573,PR0000064,1,38
VE0006378,PR0000253,4,72
VE0007317,PR0000092,1,12
VE0004228,PR0000332,2,46
VE0006099,PR0000047,5,125
VE0001882,PR0000055,4,116
VE0005059,PR0000257,2,34
VE0006345,PR0000317,1,49
VE0000808,PR0000036,1,39
VE0000991,PR0000249,5,165
VE0000432,PR0000136,2,28
VE0007728,PR0000132,5,170
VE0007052,PR0000104,2,88
VE0001562,PR0000330,4,116
VE0006946,PR0000090,1,48
VE0004460,PR0000133,2,100
VE0008515,PR0000074,5,155
VE0005275,PR0000072,4,152
VE0000212,PR0000156,1,37
VE0000315,PR0000318,1,20
VE0008632,PR0000077,1,48
VE0000342,PR0000194,3,150
VE0002724,PR0000365,1,15
VE0007194,PR0000179,3,75
VE0004253,PR0000316,2,94
VE0007282,PR0000090,5,240
VE0005516,PR0000103,2,24
VE0002883,PR0000050,5,220
VE0002166,PR0000276,4,176
VE0008947,PR0000054,3,81
VE0008668,PR0000228,2,78
VE0005959,PR0000182,5,140
VE0006932,PR0000122,2,70
VE0003490,PR0000060,2,88
VE0004624,PR0000353,5,205
VE0004336,PR0000054,4,108
VE0006530,PR0000072,2,76
VE0003489,PR0000005,1,41
VE0000667,PR0000391,1,43
VE0008640,PR0000276,4,176
VE0000781,PR0000090,4,192
VE0009461,PR0000386,5,50
VE0006909,PR0000414,3,108
VE0001530,PR0000082,1,27
VE0009180,PR0000284,1,33
VE0009918,PR0000079,2,66
VE0001293,PR0000347,2,92
VE0003539,PR0000396,2,24
VE0001222,PR0000199,3,96
VE0009785,PR0000375,1,37
VE0003522,PR0000378,5,240
VE0003580,PR0000183,4,136
VE0006334,PR0000266,3,144
VE0002318,PR0000189,1,28
VE0003536,PR0000119,4,188
VE0006822,PR0000061,1,12
VE0004903,PR0000302,3,141
VE0009946,PR0000255,3,63
VE0003920,PR0000397,2,98
VE0008382,PR0000282,4,104
VE0002361,PR0000335,5,95
VE0005079,PR0000157,3,78
VE0005711,PR0000338,4,68
VE0008566,PR0000231,3,150
VE0000577,PR0000241,1,38
VE0005876,PR0000196,1,39
VE0004984,PR0000309,4,96
VE0004347,PR0000373,3,54
VE0008957,PR0000053,4,80
VE0009776,PR0000101,3,93
VE0002320,PR0000391,1,43
VE0005863,PR0000089,1,29
VE0006162,PR0000204,2,100
VE0009252,PR0000399,4,132
VE0008302,PR0000319,4,88
VE0001341,PR0000321,3,117
VE0007400,PR0000270,1,19
VE0005207,PR0000081,4,56
VE0005176,PR0000328,5,135
VE0002345,PR0000263,3,84
VE0005033,PR0000083,2,92
VE0000883,PR0000108,5,225
VE0009153,PR0000088,4,200
VE0001067,PR0000319,3,66
VE0006139,PR0000288,3,141
VE0008633,PR0000337,1,20
VE0003978,PR0000136,4,56
VE0006429,PR0000167,2,70
VE0000772,PR0000338,2,34
VE0005294,PR0000119,4,188
VE0005822,PR0000095,2,98
VE0006692,PR0000403,4,184
VE0003575,PR0000335,1,19
VE0005834,PR0000044,3,81
VE0008705,PR0000359,5,210
VE0006742,PR0000242,4,88
VE0005162,PR0000149,5,200
VE0006533,PR0000006,1,46
VE0002706,PR0000279,4,144
VE0005183,PR0000080,1,31
VE0008269,PR0000002,3,84
VE0004014,PR0000277,4,192
VE0005780,PR0000032,4,112
VE0003186,PR0000094,4,168
VE0008625,PR0000053,4,80
VE0005070,PR0000350,4,172
VE0004922,PR0000050,3,132
VE0001205,PR0000075,5,120
VE0004096,PR0000092,4,48
VE0007958,PR0000148,5,205
VE0008920,PR0000368,3,99
VE0000983,PR0000298,3,30
VE0001611,PR0000206,1,37
VE0006048,PR0000388,2,58
VE0006964,PR0000046,2,42
VE0006809,PR0000099,5,215
VE0001643,PR0000194,3,150
VE0003135,PR0000175,2,72
VE0004081,PR0000099,1,43
VE0001839,PR0000182,3,84
VE0009971,PR0000148,4,164
VE0006652,PR0000242,4,88
VE0004570,PR0000351,2,96
VE0000776,PR0000218,3,99
VE0009888,PR0000041,4,128
VE0003616,PR0000386,5,50
VE0001381,PR0000211,1,50
VE0008654,PR0000304,1,35
VE0002883,PR0000032,3,84
VE0000910,PR0000281,2,82
VE0006427,PR0000202,2,80
VE0001172,PR0000008,5,245
VE0008878,PR0000366,4,200
VE0005495,PR0000362,1,46
VE0001691,PR0000302,3,141
VE0004535,PR0000144,4,172
VE0006524,PR0000346,4,68
VE0000360,PR0000048,3,141
VE0005518,PR0000408,1,28
VE0006324,PR0000119,1,47
VE0008202,PR0000137,1,11
VE0001654,PR0000278,2,42
VE0006717,PR0000149,2,80
VE0001265,PR0000359,2,84
VE0001720,PR0000259,1,41
VE0008437,PR0000182,4,112
VE0001519,PR0000342,3,114
VE0006989,PR0000018,2,54
VE0000693,PR0000011,4,52
VE0002303,PR0000057,5,85
VE0001685,PR0000148,4,164
VE0001101,PR0000312,2,28
VE0009571,PR0000150,2,74
VE0004153,PR0000334,5,180
VE0004021,PR0000215,4,88
VE0009938,PR0000237,5,190
VE0007467,PR0000252,2,56
VE0003242,PR0000197,2,66
VE0005322,PR0000086,2,30
VE0002768,PR0000029,1,21
VE0008073,PR0000098,3,120
VE0007421,PR0000378,5,240
VE0006757,PR0000303,3,123
VE0006766,PR0000185,1,43
VE0008352,PR0000090,2,96
VE0000267,PR0000232,4,148
VE0000637,PR0000046,2,42
VE0000380,PR0000164,1,29
VE0004695,PR0000057,4,68
VE0007624,PR0000192,4,152
VE0000060,PR0000102,3,150
VE0007095,PR0000032,5,140
VE0007602,PR0000338,2,34
VE0004758,PR0000027,2,94
VE0007332,PR0000208,3,66
VE0004776,PR0000299,2,68
VE0001209,PR0000086,2,30
VE0009968,PR0000199,5,160
VE0008133,PR0000274,3,117
VE0008541,PR0000171,4,116
VE0001450,PR0000218,1,33
VE0001926,PR0000004,1,30
VE0007231,PR0000261,2,94
VE0008131,PR0000096,3,96
VE0002452,PR0000393,5,200
VE0000988,PR0000121,2,52
VE0003556,PR0000404,3,105
VE0008242,PR0000217,1,14
VE0008406,PR0000093,2,94
VE0004477,PR0000031,4,104
VE0006150,PR0000377,1,36
VE0005647,PR0000220,5,220
VE0007958,PR0000075,4,96
VE0000449,PR0000148,5,205
VE0009962,PR0000270,4,76
VE0001095,PR0000024,2,62
VE0004907,PR0000413,3,147
VE0005037,PR0000399,5,165
VE0007243,PR0000292,5,200
VE0006968,PR0000062,1,22
VE0001559,PR0000394,3,129
VE0007371,PR0000285,2,50
VE0008848,PR0000094,1,42
VE0008400,PR0000149,2,80
VE0008210,PR0000114,2,56
VE0004202,PR0000297,3,141
VE0001383,PR0000348,2,28
VE0008542,PR0000366,4,200
VE0007460,PR0000391,3,129
VE0009955,PR0000156,5,185
VE0004444,PR0000050,2,88
VE0007242,PR0000318,1,20
VE0003331,PR0000336,2,54
VE0005580,PR0000162,1,31
VE0004842,PR0000177,2,82
VE0004998,PR0000404,2,70
VE0005412,PR0000057,3,51
VE0001874,PR0000147,2,44
VE0003958,PR0000164,5,145
VE0008067,PR0000297,3,141
VE0002462,PR0000245,5,250
VE0009404,PR0000036,4,156
VE0009007,PR0000092,5,60
VE0007562,PR0000396,4,48
VE0004121,PR0000031,1,26
VE0009048,PR0000100,1,19
VE0009257,PR0000097,1,19
VE0001720,PR0000388,1,29
VE0009453,PR0000342,5,190
VE0003485,PR0000147,5,110
VE0004211,PR0000351,1,48
VE0006944,PR0000348,5,70
VE0009327,PR0000081,5,70
VE0001145,PR0000284,3,99
VE0008491,PR0000031,2,52
VE0002667,PR0000112,3,114
VE0000981,PR0000351,2,96
VE0007667,PR0000242,4,88
VE0004816,PR0000409,1,41
VE0006413,PR0000191,2,30
VE0008320,PR0000022,2,52
VE0007552,PR0000199,3,96
VE0002603,PR0000216,4,100
VE0000873,PR0000200,4,128
VE0006398,PR0000165,5,250
VE0008689,PR0000163,1,25
VE0005641,PR0000110,1,18
VE0006447,PR0000095,2,98
VE0009647,PR0000315,4,80
VE0009870,PR0000379,5,150
VE0005959,PR0000273,1,50
VE0005297,PR0000111,3,132
VE0006282,PR0000155,1,31
VE0008118,PR0000113,4,116
VE0001266,PR0000262,3,111
VE0000533,PR0000258,5,90
VE0008050,PR0000349,3,129
VE0000596,PR0000119,2,94
VE0001193,PR0000245,2,100
VE0001044,PR0000234,1,38
VE0006325,PR0000310,2,72
VE0009733,PR0000191,5,75
VE0000100,PR0000179,2,50
VE0009747,PR0000084,2,88
VE0008210,PR0000218,1,33
VE0004916,PR0000392,2,54
VE0003169,PR0000375,4,148
VE0000221,PR0000375,5,185
VE0009431,PR0000255,2,42
VE0008053,PR0000205,2,52
VE0004317,PR0000358,3,120
VE0009959,PR0000067,2,34
VE0004469,PR0000370,3,30
VE0000924,PR0000190,4,48
VE0004335,PR0000149,1,40
VE0006423,PR0000229,2,86
VE0001617,PR0000374,1,19
VE0006721,PR0000021,5,170
VE0006707,PR0000127,5,75
VE0008496,PR0000260,5,180
VE0004632,PR0000283,3,36
VE0005764,PR0000046,4,84
VE0006874,PR0000055,1,29
VE0006236,PR0000222,1,24
VE0005875,PR0000135,1,48
VE0007466,PR0000162,2,62
VE0000413,PR0000188,4,40
VE0002712,PR0000026,2,64
VE0009086,PR0000222,3,72
VE0004223,PR0000351,4,192
VE0008866,PR0000273,1,50
VE0004440,PR0000126,5,110
VE0005222,PR0000377,2,72
VE0008825,PR0000349,2,86
VE0001263,PR0000216,4,100
VE0004418,PR0000372,5,115
VE0009631,PR0000348,1,14
VE0002446,PR0000261,5,235
VE0008571,PR0000291,3,51
VE0001330,PR0000148,5,205
VE0006520,PR0000339,5,210
VE0006198,PR0000042,3,138
VE0001172,PR0000135,1,48
VE0004133,PR0000111,5,220
VE0006313,PR0000010,2,46
VE0003689,PR0000007,1,29
VE0004212,PR0000062,2,44
VE0006579,PR0000047,2,50
VE0000753,PR0000317,1,49
VE0007600,PR0000263,4,112
VE0002848,PR0000170,3,48
VE0002291,PR0000039,5,70
VE0001078,PR0000349,5,215
VE0008152,PR0000057,2,34
VE0001465,PR0000384,3,117
VE0006846,PR0000110,5,90
VE0002539,PR0000193,2,52
VE0007740,PR0000262,1,37
VE0009221,PR0000038,5,55
VE0008861,PR0000312,3,42
VE0009317,PR0000136,2,28
VE0006377,PR0000220,3,132
VE0006455,PR0000117,5,115
VE0005555,PR0000010,2,46
VE0000794,PR0000017,4,164
VE0004058,PR0000355,2,94
VE0006974,PR0000323,3,60
VE0001453,PR0000248,5,65
VE0000634,PR0000390,4,84
VE0000637,PR0000186,1,11
VE0009417,PR0000386,1,10
VE0005973,PR0000109,1,29
VE0006533,PR0000269,5,150
VE0005427,PR0000188,5,50
VE0005529,PR0000406,1,14
VE0008784,PR0000300,3,126
VE0008257,PR0000293,1,24
VE0009993,PR0000236,4,92
VE0004941,PR0000160,1,25
VE0007193,PR0000393,1,40
VE0001320,PR0000123,4,168
VE0008069,PR0000184,4,48
VE0003773,PR0000060,3,132
VE0002412,PR0000150,1,37
VE0006089,PR0000074,4,124
VE0003178,PR0000010,3,69
VE0003167,PR0000104,3,132
VE0001418,PR0000250,2,46
