id,venta_id
EN0007623,VE0003326
EN0007624,VE0004669
EN0007625,VE0007053
EN0007626,VE0005339
EN0007627,VE0002480
EN0007628,VE0004854
EN0007629,VE0000355
EN0007630,VE0007636
EN0007631,VE0008082
EN0007632,VE0008512
EN0007633,VE0003179
EN0007634,VE0000037
EN0007635,VE0004449
EN0007636,VE0008736
EN0007637,VE0007087
EN0007638,VE0007697
EN0007639,VE0001630
EN0007640,VE0004249
EN0007641,VE0000754
EN0007642,VE0009307
EN0007643,VE0007849
EN0007644,VE0004678
EN0007645,VE0005620
EN0007646,VE0005587
EN0007647,VE0000007
EN0007648,VE0005921
EN0007649,VE0004115
EN0007650,VE0008397
EN0007651,VE0003196
EN0007652,VE0004380
EN0007653,VE0005232
EN0007654,VE0001827
EN0007655,VE0006467
EN0007656,VE0009182
EN0007657,VE0006698
EN0007658,VE0002277
EN0007659,VE0006756
EN0007660,VE0003652
EN0007661,VE0004940
EN0007662,VE0008923
EN0007663,VE0004338
EN0007664,VE0001232
EN0007665,VE0007195
EN0007666,VE0006945
EN0007667,VE0005105
EN0007668,VE0003865
EN0007669,VE0008859
EN0007670,VE0002931
EN0007671,VE0000729
EN0007672,VE0009583
EN0007673,VE0006123
EN0007674,VE0007449
EN0007675,VE0007517
EN0007676,VE0009793
EN0007677,VE0005956
EN0007678,VE0001882
EN0007679,VE0006668
EN0007680,VE0005568
EN0007681,VE0008870
EN0007682,VE0001277
EN0007683,VE0008860
EN0007684,VE0007401
EN0007685,VE0000334
EN0007686,VE0002657
EN0007687,VE0007434
EN0007688,VE0007436
EN0007689,VE0001749
EN0007690,VE0008025
EN0007691,VE0003557
EN0007692,VE0009040
EN0007693,VE0003064
EN0007694,VE0007852
EN0007695,VE0007033
EN0007696,VE0008012
EN0007697,VE0005587
EN0007698,VE0006612
EN0007699,VE0002540
EN0007700,VE0009931
EN0007701,VE0006085
EN0007702,VE0001881
EN0007703,VE0002492
EN0007704,VE0004147
EN0007705,VE0007095
EN0007706,VE0000010
EN0007707,VE0006027
EN0007708,VE0000586
EN0007709,VE0007202
EN0007710,VE0009264
EN0007711,VE0003340
EN0007712,VE0009636
EN0007713,VE0003725
EN0007714,VE0007297
EN0007715,VE0003389
EN0007716,VE0001807
EN0007717,VE0006039
EN0007718,VE0007036
EN0007719,VE0000651
EN0007720,VE0003419
EN0007721,VE0003992
EN0007722,VE0006817
EN0007723,VE0006420
EN0007724,VE0008617
EN0007725,VE0006362
EN0007726,VE0000015
EN0007727,VE0004214
EN0007728,VE0002197
EN0007729,VE0009118
EN0007730,VE0002353
EN0007731,VE0005740
EN0007732,VE0001254
EN0007733,VE0005382
EN0007734,VE0002784
EN0007735,VE0000748
EN0007736,VE0000976
EN0007737,VE0004322
EN0007738,VE0006416
EN0007739,VE0004646
EN0007740,VE0003978
EN0007741,VE0005358
EN0007742,VE0006067
EN0007743,VE0000136
EN0007744,VE0009938
EN0007745,VE0005222
EN0007746,VE0008850
EN0007747,VE0009726
EN0007748,VE0007068
EN0007749,VE0005306
EN0007750,VE0004475
EN0007751,VE0004392
EN0007752,VE0006125
EN0007753,VE0001663
EN0007754,VE0006047
EN0007755,VE0003908
EN0007756,VE0007034
EN0007757,VE0001647
EN0007758,VE0007230
EN0007759,VE0007266
EN0007760,VE0009606
EN0007761,VE0001468
EN0007762,VE0009222
EN0007763,VE0003552
EN0007764,VE0005620
EN0007765,VE0001969
EN0007766,VE0006479
EN0007767,VE0004520
EN0007768,VE0000974
EN0007769,VE0002694
EN0007770,VE0001672
EN0007771,VE0005572
EN0007772,VE0001105
EN0007773,VE0009339
EN0007774,VE0004151
EN0007775,VE0009822
EN0007776,VE0008038
EN0007777,VE0005784
EN0007778,VE0002419
EN0007779,VE0002469
EN0007780,VE0006831
EN0007781,VE0009847
EN0007782,VE0005837
EN0007783,VE0006293
EN0007784,VE0000921
EN0007785,VE0008156
EN0007786,VE0008230
EN0007787,VE0003436
EN0007788,VE0003068
EN0007789,VE0009545
EN0007790,VE0000659
EN0007791,VE0008379
EN0007792,VE0002743
EN0007793,VE0006502
EN0007794,VE0005797
EN0007795,VE0002291
EN0007796,VE0002240
EN0007797,VE0000519
EN0007798,VE0003892
EN0007799,VE0005992
EN0007800,VE0007996
EN0007801,VE0004475
EN0007802,VE0002127
EN0007803,VE0007285
EN0007804,VE0003500
EN0007805,VE0008717
EN0007806,VE0000380
EN0007807,VE0008291
EN0007808,VE0005749
EN0007809,VE0008477
EN0007810,VE0004701
EN0007811,VE0002331
EN0007812,VE0003775
EN0007813,VE0008779
EN0007814,VE0000298
EN0007815,VE0008836
EN0007816,VE0005065
EN0007817,VE0001280
EN0007818,VE0001351
EN0007819,VE0004102
EN0007820,VE0004191
EN0007821,VE0006710
EN0007822,VE0004096
EN0007823,VE0003639
EN0007824,VE0008182
EN0007825,VE0009222
EN0007826,VE0001945
EN0007827,VE0006597
EN0007828,VE0004776
EN0007829,VE0006330
EN0007830,VE0003550
EN0007831,VE0008206
EN0007832,VE0007915
EN0007833,VE0000006
EN0007834,VE0001451
EN0007835,VE0007561
EN0007836,VE0007217
EN0007837,VE0003394
EN0007838,VE0003202
EN0007839,VE0006422
EN0007840,VE0006844
EN0007841,VE0001612
EN0007842,VE0002801
EN0007843,VE0001975
EN0007844,VE0007385
EN0007845,VE0000746
EN0007846,VE0000572
EN0007847,VE0005940
EN0007848,VE0003354
EN0007849,VE0000995
EN0007850,VE0001688
EN0007851,VE0003004
EN0007852,VE0009409
EN0007853,VE0009878
EN0007854,VE0005197
EN0007855,VE0005456
EN0007856,VE0009753
EN0007857,VE0002801
EN0007858,VE0000065
EN0007859,VE0006945
EN0007860,VE0008274
EN0007861,VE0007604
EN0007862,VE0000159
EN0007863,VE0004867
EN0007864,VE0003203
EN0007865,VE0006155
EN0007866,VE0000884
EN0007867,VE0006395
EN0007868,VE0009919
EN0007869,VE0006081
EN0007870,VE0002694
EN0007871,VE0009537
EN0007872,VE0005232
EN0007873,VE0009431
EN0007874,VE0001715
EN0007875,VE0000092
EN0007876,VE0000091
EN0007877,VE0001189
EN0007878,VE0007594
EN0007879,VE0005676
EN0007880,VE0001413
EN0007881,VE0001061
EN0007882,VE0004408
EN0007883,VE0009448
EN0007884,VE0008666
EN0007885,VE0009727
EN0007886,VE0003429
EN0007887,VE0004776
EN0007888,VE0002916
EN0007889,VE0009076
EN0007890,VE0006914
EN0007891,VE0005367
EN0007892,VE0000438
EN0007893,VE0003136
EN0007894,VE0005592
EN0007895,VE0002946
EN0007896,VE0000941
EN0007897,VE0009954
EN0007898,VE0009482
EN0007899,VE0004174
EN0007900,VE0007024
EN0007901,VE0005942
EN0007902,VE0003796
EN0007903,VE0006814
EN0007904,VE0006284
EN0007905,VE0005137
EN0007906,VE0002217
EN0007907,VE0006146
EN0007908,VE0000477
EN0007909,VE0008534
EN0007910,VE0009643
EN0007911,VE0005869
EN0007912,VE0008925
EN0007913,VE0000313
EN0007914,VE0002595
EN0007915,VE0003436
EN0007916,VE0004990
EN0007917,VE0008664
EN0007918,VE0003230
EN0007919,VE0005206
EN0007920,VE0007752
EN0007921,VE0006140
EN0007922,VE0001732
EN0007923,VE0000609
EN0007924,VE0000206
EN0007925,VE0003419
EN0007926,VE0003899
EN0007927,VE0003794
EN0007928,VE0005543
EN0007929,VE0003341
EN0007930,VE0002610
EN0007931,VE0005688
EN0007932,VE0003686
EN0007933,VE0003357
EN0007934,VE0008248
EN0007935,VE0008522
EN0007936,VE0007033
EN0007937,VE0008904
EN0007938,VE0002207
EN0007939,VE0009107
EN0007940,VE0004171
EN0007941,VE0001711
EN0007942,VE0008400
EN0007943,VE0008628
EN0007944,VE0004562
EN0007945,VE0003207
EN0007946,VE0001808
EN0007947,VE0007910
EN0007948,VE0004332
EN0007949,VE0009043
EN0007950,VE0004608
EN0007951,VE0009084
EN0007952,VE0005487
EN0007953,VE0002153
EN0007954,VE0001673
EN0007955,VE0001074
EN0007956,VE0009050
EN0007957,VE0003378
EN0007958,VE0004919
EN0007959,VE0002633
EN0007960,VE0009563
EN0007961,VE0004562
EN0007962,VE0009186
EN0007963,VE0005729
EN0007964,VE0002072
EN0007965,VE0009398
EN0007966,VE0003885
EN0007967,VE0007549
EN0007968,VE0003385
EN0007969,VE0006143
EN0007970,VE0007309
EN0007971,VE0006295
EN0007972,VE0009854
EN0007973,VE0001862
EN0007974,VE0007052
EN0007975,VE0002901
EN0007976,VE0000110
EN0007977,VE0002690
EN0007978,VE0002195
EN0007979,VE0003480
EN0007980,VE0009466
EN0007981,VE0001978
EN0007982,VE0004291
EN0007983,VE0002985
EN0007984,VE0003316
EN0007985,VE0008225
EN0007986,VE0002300
EN0007987,VE0000234
EN0007988,VE0009932
EN0007989,VE0002369
EN0007990,VE0009134
EN0007991,VE0002739
EN0007992,VE0003481
EN0007993,VE0002208
EN0007994,VE0008885
EN0007995,VE0009640
EN0007996,VE0001761
EN0007997,VE0009949
EN0007998,VE0009985
EN0007999,VE0002259
EN0008000,VE0009063
EN0008001,VE0006196
EN0008002,VE0000852
EN0008003,VE0004148
EN0008004,VE0007887
EN0008005,VE0005232
EN0008006,VE0006467
EN0008007,VE0003802
EN0008008,VE0007180
EN0008009,VE0002784
EN0008010,VE0007864
EN0008011,VE0003571
EN0008012,VE0001662
EN0008013,VE0005624
EN0008014,VE0004796
EN0008015,VE0000468
EN0008016,VE0002505
EN0008017,VE0004333
EN0008018,VE0001767
EN0008019,VE0000213
EN0008020,VE0004571
EN0008021,VE0004131
EN0008022,VE0003001
EN0008023,VE0001322
EN0008024,VE0005295
EN0008025,VE0007687
EN0008026,VE0007099
EN0008027,VE0003040
EN0008028,VE0009176
EN0008029,VE0003345
EN0008030,VE0006959
EN0008031,VE0002814
EN0008032,VE0005312
EN0008033,VE0000085
EN0008034,VE0002589
EN0008035,VE0003743
EN0008036,VE0001604
EN0008037,VE0006358
EN0008038,VE0000690
EN0008039,VE0000133
EN0008040,VE0005539
EN0008041,VE0009817
EN0008042,VE0005793
EN0008043,VE0008800
EN0008044,VE0001655
EN0008045,VE0006512
EN0008046,VE0002782
EN0008047,VE0008413
EN0008048,VE0004362
EN0008049,VE0000164
EN0008050,VE0002233
EN0008051,VE0007267
EN0008052,VE0003182
EN0008053,VE0007729
EN0008054,VE0007446
EN0008055,VE0002986
EN0008056,VE0000116
EN0008057,VE0009515
EN0008058,VE0008893
EN0008059,VE0004091
EN0008060,VE0000084
EN0008061,VE0005612
EN0008062,VE0003888
EN0008063,VE0007310
EN0008064,VE0003205
EN0008065,VE0001039
EN0008066,VE0001163
EN0008067,VE0008946
EN0008068,VE0000912
EN0008069,VE0007063
EN0008070,VE0006073
EN0008071,VE0003063
EN0008072,VE0000614
EN0008073,VE0009350
EN0008074,VE0008423
EN0008075,VE0002903
EN0008076,VE0005598
EN0008077,VE0001556
EN0008078,VE0009713
EN0008079,VE0007848
EN0008080,VE0007811
EN0008081,VE0009687
EN0008082,VE0007685
EN0008083,VE0004459
EN0008084,VE0001279
EN0008085,VE0005265
EN0008086,VE0009366
EN0008087,VE0000467
EN0008088,VE0001731
EN0008089,VE0004946
EN0008090,VE0001208
EN0008091,VE0001173
EN0008092,VE0007596
EN0008093,VE0002029
EN0008094,VE0005435
EN0008095,VE0003275
EN0008096,VE0003694
EN0008097,VE0001367
EN0008098,VE0006763
EN0008099,VE0001165
EN0008100,VE0003866
EN0008101,VE0003742
EN0008102,VE0002817
EN0008103,VE0009234
EN0008104,VE0006204
EN0008105,VE0006731
EN0008106,VE0006591
EN0008107,VE0000557
EN0008108,VE0009622
EN0008109,VE0006506
EN0008110,VE0003487
EN0008111,VE0006276
EN0008112,VE0002877
EN0008113,VE0005081
EN0008114,VE0001663
EN0008115,VE0009601
EN0008116,VE0003929
EN0008117,VE0008917
EN0008118,VE0000426
EN0008119,VE0009211
EN0008120,VE0001598
EN0008121,VE0008178
EN0008122,VE0004255
EN0008123,VE0007079
EN0008124,VE0001802
EN0008125,VE0001781
EN0008126,VE0008262
EN0008127,VE0007735
EN0008128,VE0009639
EN0008129,VE0004676
EN0008130,VE0006850
EN0008131,VE0003624
EN0008132,VE0006781
EN0008133,VE0005944
EN0008134,VE0007378
EN0008135,VE0004327
EN0008136,VE0000697
EN0008137,VE0006650
EN0008138,VE0008826
EN0008139,VE0008624
EN0008140,VE0008938
EN0008141,VE0000793
EN0008142,VE0003076
EN0008143,VE0000898
EN0008144,VE0006508
EN0008145,VE0005554
EN0008146,VE0004654
EN0008147,VE0002584
EN0008148,VE0001764
EN0008149,VE0000937
EN0008150,VE0001187
EN0008151,VE0001364
EN0008152,VE0000443
EN0008153,VE0009937
EN0008154,VE0000486
EN0008155,VE0005277
EN0008156,VE0007264
EN0008157,VE0008233
EN0008158,VE0003428
EN0008159,VE0001878
EN0008160,VE0006481
EN0008161,VE0005877
EN0008162,VE0005022
EN0008163,VE0009949
EN0008164,VE0009983
EN0008165,VE0009360
EN0008166,VE0007740
EN0008167,VE0005408
EN0008168,VE0008786
EN0008169,VE0003878
EN0008170,VE0007821
EN0008171,VE0003652
EN0008172,VE0007248
EN0008173,VE0007823
EN0008174,VE0009015
EN0008175,VE0005560
EN0008176,VE0003311
EN0008177,VE0000185
EN0008178,VE0000083
EN0008179,VE0008745
EN0008180,VE0002977
EN0008181,VE0001851
EN0008182,VE0003168
EN0008183,VE0005276
EN0008184,VE0008197
EN0008185,VE0003351
EN0008186,VE0008025
EN0008187,VE0007573
EN0008188,VE0003890
EN0008189,VE0003734
EN0008190,VE0006681
EN0008191,VE0000239
EN0008192,VE0000936
EN0008193,VE0008775
EN0008194,VE0003001
EN0008195,VE0000916
EN0008196,VE0003319
EN0008197,VE0001671
EN0008198,VE0009116
EN0008199,VE0001407
EN0008200,VE0006511
EN0008201,VE0005703
EN0008202,VE0009243
EN0008203,VE0006362
EN0008204,VE0001408
EN0008205,VE0005649
EN0008206,VE0006818
EN0008207,VE0000131
EN0008208,VE0004038
EN0008209,VE0007898
EN0008210,VE0001844
EN0008211,VE0006046
EN0008212,VE0002140
EN0008213,VE0005376
EN0008214,VE0000774
EN0008215,VE0009082
EN0008216,VE0004893
EN0008217,VE0001407
EN0008218,VE0009194
EN0008219,VE0007913
EN0008220,VE0004255
EN0008221,VE0000555
EN0008222,VE0009722
EN0008223,VE0002758
EN0008224,VE0003575
EN0008225,VE0006784
EN0008226,VE0007289
EN0008227,VE0006101
EN0008228,VE0005437
EN0008229,VE0002116
EN0008230,VE0004527
EN0008231,VE0006824
EN0008232,VE0009468
EN0008233,VE0009673
EN0008234,VE0004602
EN0008235,VE0008452
EN0008236,VE0003640
EN0008237,VE0006393
EN0008238,VE0005181
EN0008239,VE0006387
EN0008240,VE0008337
EN0008241,VE0003654
EN0008242,VE0007151
EN0008243,VE0000980
EN0008244,VE0004849
EN0008245,VE0001826
EN0008246,VE0000917
EN0008247,VE0002440
EN0008248,VE0008275
EN0008249,VE0004440
EN0008250,VE0008348
EN0008251,VE0003047
EN0008252,VE0003199
EN0008253,VE0005229
EN0008254,VE0008241
EN0008255,VE0003058
EN0008256,VE0004584
EN0008257,VE0001338
EN0008258,VE0000223
EN0008259,VE0007278
EN0008260,VE0009529
EN0008261,VE0007410
EN0008262,VE0005763
EN0008263,VE0009839
EN0008264,VE0001048
EN0008265,VE0007415
EN0008266,VE0000923
EN0008267,VE0002201
EN0008268,VE0009020
EN0008269,VE0004505
EN0008270,VE0001152
EN0008271,VE0005011
EN0008272,VE0008358
EN0008273,VE0009826
EN0008274,VE0001203
EN0008275,VE0009561
EN0008276,VE0003000
EN0008277,VE0001348
EN0008278,VE0009911
EN0008279,VE0001765
EN0008280,VE0008813
EN0008281,VE0005755
EN0008282,VE0008568
EN0008283,VE0008992
EN0008284,VE0003851
EN0008285,VE0000221
EN0008286,VE0007112
EN0008287,VE0005351
EN0008288,VE0003077
EN0008289,VE0000875
EN0008290,VE0002757
EN0008291,VE0006588
EN0008292,VE0002451
EN0008293,VE0003386
EN0008294,VE0006840
EN0008295,VE0005123
EN0008296,VE0000831
EN0008297,VE0001116
EN0008298,VE0001106
EN0008299,VE0009570
EN0008300,VE0007670
EN0008301,VE0000326
EN0008302,VE0006970
EN0008303,VE0003666
EN0008304,VE0001929
EN0008305,VE0004089
EN0008306,VE0003617
EN0008307,VE0006565
EN0008308,VE0001891
EN0008309,VE0007774
EN0008310,VE0004755
EN0008311,VE0004046
EN0008312,VE0008021
EN0008313,VE0009664
EN0008314,VE0002205
EN0008315,VE0001940
EN0008316,VE0001663
EN0008317,VE0006645
EN0008318,VE0007338
EN0008319,VE0009925
EN0008320,VE0009893
EN0008321,VE0003592
EN0008322,VE0004058
EN0008323,VE0009651
EN0008324,VE0005741
EN0008325,VE0007652
EN0008326,VE0000076
EN0008327,VE0004069
EN0008328,VE0007087
EN0008329,VE0001814
EN0008330,VE0006167
EN0008331,VE0000605
EN0008332,VE0007550
EN0008333,VE0001764
EN0008334,VE0007811
EN0008335,VE0000787
EN0008336,VE0000558
EN0008337,VE0007228
EN0008338,VE0003619
EN0008339,VE0004881
EN0008340,VE0004267
EN0008341,VE0003750
EN0008342,VE0002343
EN0008343,VE0005675
EN0008344,VE0008313
EN0008345,VE0009332
EN0008346,VE0008118
EN0008347,VE0008515
EN0008348,VE0008010
EN0008349,VE0008311
EN0008350,VE0006486
EN0008351,VE0000221
EN0008352,VE0003278
EN0008353,VE0007089
EN0008354,VE0002570
EN0008355,VE0000627
EN0008356,VE0000018
EN0008357,VE0009758
EN0008358,VE0003856
EN0008359,VE0006989
EN0008360,VE0005559
EN0008361,VE0008288
EN0008362,VE0009225
EN0008363,VE0000723
EN0008364,VE0005914
EN0008365,VE0009442
EN0008366,VE0004073
EN0008367,VE0009910
EN0008368,VE0008257
EN0008369,VE0004862
EN0008370,VE0007115
EN0008371,VE0004501
EN0008372,VE0000888
EN0008373,VE0009644
EN0008374,VE0009788
EN0008375,VE0001332
EN0008376,VE0003759
EN0008377,VE0003644
EN0008378,VE0004687
EN0008379,VE0009900
EN0008380,VE0009823
EN0008381,VE0001781
EN0008382,VE0005944
EN0008383,VE0004939
EN0008384,VE0003986
EN0008385,VE0000582
EN0008386,VE0009545
EN0008387,VE0005962
EN0008388,VE0003032
EN0008389,VE0002746
EN0008390,VE0000507
EN0008391,VE0006682
EN0008392,VE0005172
EN0008393,VE0001380
EN0008394,VE0001399
EN0008395,VE0009142
EN0008396,VE0005858
EN0008397,VE0008010
EN0008398,VE0004012
EN0008399,VE0003995
EN0008400,VE0001266
EN0008401,VE0000355
EN0008402,VE0001079
EN0008403,VE0003460
EN0008404,VE0009588
EN0008405,VE0002547
EN0008406,VE0000577
EN0008407,VE0000295
EN0008408,VE0001986
EN0008409,VE0009439
EN0008410,VE0007170
EN0008411,VE0006861
EN0008412,VE0004465
EN0008413,VE0001007
EN0008414,VE0000944
EN0008415,VE0008357
EN0008416,VE0005793
EN0008417,VE0008576
EN0008418,VE0000509
EN0008419,VE0006162
EN0008420,VE0000751
EN0008421,VE0000155
EN0008422,VE0002487
EN0008423,VE0003527
EN0008424,VE0003979
EN0008425,VE0008702
EN0008426,VE0001807
EN0008427,VE0003626
EN0008428,VE0005615
EN0008429,VE0000604
EN0008430,VE0003220
EN0008431,VE0000907
EN0008432,VE0007308
EN0008433,VE0008838
EN0008434,VE0003100
EN0008435,VE0003940
EN0008436,VE0006434
EN0008437,VE0006811
EN0008438,VE0000321
EN0008439,VE0008050
EN0008440,VE0001822
EN0008441,VE0003050
EN0008442,VE0002660
EN0008443,VE0005819
EN0008444,VE0008719
EN0008445,VE0007841
EN0008446,VE0007200
EN0008447,VE0007931
EN0008448,VE0002692
EN0008449,VE0001714
EN0008450,VE0003422
EN0008451,VE0004164
EN0008452,VE0000882
EN0008453,VE0005932
EN0008454,VE0002685
EN0008455,VE0006963
EN0008456,VE0006339
EN0008457,VE0004033
EN0008458,VE0001095
EN0008459,VE0009200
EN0008460,VE0002071
EN0008461,VE0004592
EN0008462,VE0004946
EN0008463,VE0009259
EN0008464,VE0002292
EN0008465,VE0006458
EN0008466,VE0003638
EN0008467,VE0006930
EN0008468,VE0000155
EN0008469,VE0006918
EN0008470,VE0009674
EN0008471,VE0004868
EN0008472,VE0002883
EN0008473,VE0005729
EN0008474,VE0006158
EN0008475,VE0006216
EN0008476,VE0004989
EN0008477,VE0002642
EN0008478,VE0004792
EN0008479,VE0004416
EN0008480,VE0001936
EN0008481,VE0009973
EN0008482,VE0006946
EN0008483,VE0002191
EN0008484,VE0007558
EN0008485,VE0009316
EN0008486,VE0005358
EN0008487,VE0000253
EN0008488,VE0004182
EN0008489,VE0004427
EN0008490,VE0007829
EN0008491,VE0005716
EN0008492,VE0002588
EN0008493,VE0007113
EN0008494,VE0009049
EN0008495,VE0005588
EN0008496,VE0006502
EN0008497,VE0008043
EN0008498,VE0001749
EN0008499,VE0008027
EN0008500,VE0000825
EN0008501,VE0003852
EN0008502,VE0009604
EN0008503,VE0000219
EN0008504,VE0009113
EN0008505,VE0001886
EN0008506,VE0003912
EN0008507,VE0006792
EN0008508,VE0002552
EN0008509,VE0009162
EN0008510,VE0009634
EN0008511,VE0001097
EN0008512,VE0009654
EN0008513,VE0003773
EN0008514,VE0001641
EN0008515,VE0005020
EN0008516,VE0000078
EN0008517,VE0004423
EN0008518,VE0002326
EN0008519,VE0003463
EN0008520,VE0009208
EN0008521,VE0004095
EN0008522,VE0002122
EN0008523,VE0004129
EN0008524,VE0006293
EN0008525,VE0004513
EN0008526,VE0005035
EN0008527,VE0005235
EN0008528,VE0008616
EN0008529,VE0004517
EN0008530,VE0008024
EN0008531,VE0000255
EN0008532,VE0006587
EN0008533,VE0001489
EN0008534,VE0008964
EN0008535,VE0003989
EN0008536,VE0006629
EN0008537,VE0006059
EN0008538,VE0006698
EN0008539,VE0007284
EN0008540,VE0007234
EN0008541,VE0005698
EN0008542,VE0006124
EN0008543,VE0000316
EN0008544,VE0005548
EN0008545,VE0007541
EN0008546,VE0007782
EN0008547,VE0001260
EN0008548,VE0008657
EN0008549,VE0005595
EN0008550,VE0001031
EN0008551,VE0004115
EN0008552,VE0003214
EN0008553,VE0005963
EN0008554,VE0004667
EN0008555,VE0002856
EN0008556,VE0008712
EN0008557,VE0003929
EN0008558,VE0003315
EN0008559,VE0007914
EN0008560,VE0008216
EN0008561,VE0004163
EN0008562,VE0008767
EN0008563,VE0009380
EN0008564,VE0007461
EN0008565,VE0002519
EN0008566,VE0000933
EN0008567,VE0003347
EN0008568,VE0008732
EN0008569,VE0004313
EN0008570,VE0004382
EN0008571,VE0002808
EN0008572,VE0007604
EN0008573,VE0004088
EN0008574,VE0004599
EN0008575,VE0000787
EN0008576,VE0008377
EN0008577,VE0000176
EN0008578,VE0005953
EN0008579,VE0006425
EN0008580,VE0009340
EN0008581,VE0009929
EN0008582,VE0002357
EN0008583,VE0002878
EN0008584,VE0008229
EN0008585,VE0004032
EN0008586,VE0000324
EN0008587,VE0004907
EN0008588,VE0009224
EN0008589,VE0006209
EN0008590,VE0004861
EN0008591,VE0009591
EN0008592,VE0000364
EN0008593,VE0004829
EN0008594,VE0003941
EN0008595,VE0004068
EN0008596,VE0001022
EN0008597,VE0002077
EN0008598,VE0009192
EN0008599,VE0003337
EN0008600,VE0008513
EN0008601,VE0006297
EN0008602,VE0005284
EN0008603,VE0003673
EN0008604,VE0007661
EN0008605,VE0004955
EN0008606,VE0003854
EN0008607,VE0002648
EN0008608,VE0007672
EN0008609,VE0004606
EN0008610,VE0009342
EN0008611,VE0000043
EN0008612,VE0002694
EN0008613,VE0008655
EN0008614,VE0007355
EN0008615,VE0000382
EN0008616,VE0007946
EN0008617,VE0003008
EN0008618,VE0009006
EN0008619,VE0009793
EN0008620,VE0008121
EN0008621,VE0008040
EN0008622,VE0008533
EN0008623,VE0000482
EN0008624,VE0003718
EN0008625,VE0002704
EN0008626,VE0004103
EN0008627,VE0004734
EN0008628,VE0003208
EN0008629,VE0009100
EN0008630,VE0002142
EN0008631,VE0007724
EN0008632,VE0003060
EN0008633,VE0004136
EN0008634,VE0005690
EN0008635,VE0003104
EN0008636,VE0005906
EN0008637,VE0005959
EN0008638,VE0004181
EN0008639,VE0003087
EN0008640,VE0000919
EN0008641,VE0001375
EN0008642,VE0002762
EN0008643,VE0003822
EN0008644,VE0003922
EN0008645,VE0004554
EN0008646,VE0002867
EN0008647,VE0009345
EN0008648,VE0009256
EN0008649,VE0007915
EN0008650,VE0009239
EN0008651,VE0001254
EN0008652,VE0009979
EN0008653,VE0009247
EN0008654,VE0000713
EN0008655,VE0000996
EN0008656,VE0006578
EN0008657,VE0005186
EN0008658,VE0009362
EN0008659,VE0001476
EN0008660,VE0002962
EN0008661,VE0003719
EN0008662,VE0003685
EN0008663,VE0009203
EN0008664,VE0007161
EN0008665,VE0000671
EN0008666,VE0006116
EN0008667,VE0008376
EN0008668,VE0007675
EN0008669,VE0006506
EN0008670,VE0001609
EN0008671,VE0002048
EN0008672,VE0002884
EN0008673,VE0007019
EN0008674,VE0009528
EN0008675,VE0009609
EN0008676,VE0000726
EN0008677,VE0001588
EN0008678,VE0005616
EN0008679,VE0002623
EN0008680,VE0008679
EN0008681,VE0009356
EN0008682,VE0003856
EN0008683,VE0000745
EN0008684,VE0004125
EN0008685,VE0006193
EN0008686,VE0009958
EN0008687,VE0000695
EN0008688,VE0004450
EN0008689,VE0005415
EN0008690,VE0002196
EN0008691,VE0003676
EN0008692,VE0003179
EN0008693,VE0009343
EN0008694,VE0003273
EN0008695,VE0002799
EN0008696,VE0008548
EN0008697,VE0006926
EN0008698,VE0009092
EN0008699,VE0005908
EN0008700,VE0008744
EN0008701,VE0008470
EN0008702,VE0003531
EN0008703,VE0006034
EN0008704,VE0009810
EN0008705,VE0007908
EN0008706,VE0004145
EN0008707,VE0007674
EN0008708,VE0007032
EN0008709,VE0008905
EN0008710,VE0009159
EN0008711,VE0007423
EN0008712,VE0008510
EN0008713,VE0005995
EN0008714,VE0003901
EN0008715,VE0000481
EN0008716,VE0006140
EN0008717,VE0009384
EN0008718,VE0005350
EN0008719,VE0008907
EN0008720,VE0006237
EN0008721,VE0004918
EN0008722,VE0008034
EN0008723,VE0008083
EN0008724,VE0006801
EN0008725,VE0005129
EN0008726,VE0003735
EN0008727,VE0004796
EN0008728,VE0005836
EN0008729,VE0002829
EN0008730,VE0001586
EN0008731,VE0005023
EN0008732,VE0008164
EN0008733,VE0002903
EN0008734,VE0005134
EN0008735,VE0000336
EN0008736,VE0008146
EN0008737,VE0006154
EN0008738,VE0000933
EN0008739,VE0007321
EN0008740,VE0007485
EN0008741,VE0006682
EN0008742,VE0002153
EN0008743,VE0002183
EN0008744,VE0008644
EN0008745,VE0003279
EN0008746,VE0002632
EN0008747,VE0008567
EN0008748,VE0001251
EN0008749,VE0009574
EN0008750,VE0008277
EN0008751,VE0002782
EN0008752,VE0001414
EN0008753,VE0004094
EN0008754,VE0007247
EN0008755,VE0004271
EN0008756,VE0008702
EN0008757,VE0006075
EN0008758,VE0008638
EN0008759,VE0001185
EN0008760,VE0004495
EN0008761,VE0002900
EN0008762,VE0007553
EN0008763,VE0002554
EN0008764,VE0006485
EN0008765,VE0007621
EN0008766,VE0003478
EN0008767,VE0001254
EN0008768,VE0009124
EN0008769,VE0001801
EN0008770,VE0002948
EN0008771,VE0003460
EN0008772,VE0001359
EN0008773,VE0003235
EN0008774,VE0002884
EN0008775,VE0007528
EN0008776,VE0005666
EN0008777,VE0005108
EN0008778,VE0002975
EN0008779,VE0001052
EN0008780,VE0009609
EN0008781,VE0001744
EN0008782,VE0003613
EN0008783,VE0005140
EN0008784,VE0001372
EN0008785,VE0006365
EN0008786,VE0001901
EN0008787,VE0003116
EN0008788,VE0000058
