butaca_id,ventaentrada_id,funcion_id,nro_fila,nro_columna,tipo_entrada,precio_entrada
BU0028933,EN0009637,FUN004387,C,5,adulto,15.0
BU0028934,EN0009637,FUN004020,G,7,niño,15.0
BU0028935,EN0009638,FUN003685,T,8,niño,15.0
BU0028936,EN0009638,FUN002121,M,19,niño,15.0
BU0028937,EN0009638,FUN006982,V,12,niño,22.5
BU0028938,EN0009638,FUN009586,U,9,niño,30.0
BU0028939,EN0009639,FUN002373,U,4,niño,30.0
BU0028940,EN0009639,FUN002562,Y,14,niño,30.0
BU0028941,EN0009639,FUN009550,D,14,niño,30.0
BU0028942,EN0009639,FUN009119,G,17,adulto,10.0
BU0028943,EN0009640,FUN001991,Y,2,adulto,22.5
BU0028944,EN0009640,FUN005248,E,7,niño,10.0
BU0028945,EN0009640,FUN009494,L,3,adulto,15.0
BU0028946,EN0009641,FUN007061,O,8,adulto,10.0
BU0028947,EN0009641,FUN003643,F,5,adulto,30.0
BU0028948,EN0009642,FUN000922,T,4,adulto,30.0
BU0028949,EN0009642,FUN003769,U,12,adulto,10.0
BU0028950,EN0009642,FUN006693,B,7,niño,30.0
BU0028951,EN0009643,FUN006571,K,13,niño,15.0
BU0028952,EN0009643,FUN000565,Q,17,niño,22.5
BU0028953,EN0009643,FUN004614,B,14,adulto,10.0
BU0028954,EN0009644,FUN009002,H,16,adulto,10.0
BU0028955,EN0009645,FUN005870,O,9,adulto,22.5
BU0028956,EN0009646,FUN003821,Y,7,adulto,15.0
BU0028957,EN0009646,FUN000311,E,13,niño,30.0
BU0028958,EN0009646,FUN002578,B,17,niño,10.0
BU0028959,EN0009646,FUN004410,J,8,adulto,22.5
BU0028960,EN0009647,FUN002798,E,19,adulto,15.0
BU0028961,EN0009648,FUN003539,V,11,adulto,30.0
BU0028962,EN0009649,FUN008315,X,7,niño,22.5
BU0028963,EN0009649,FUN005832,I,10,niño,15.0
BU0028964,EN0009649,FUN002278,A,16,adulto,15.0
BU0028965,EN0009649,FUN000912,V,13,niño,22.5
BU0028966,EN0009650,FUN007730,V,11,niño,15.0
BU0028967,EN0009650,FUN009698,K,18,niño,30.0
BU0028968,EN0009651,FUN000787,Y,1,adulto,15.0
BU0028969,EN0009652,FUN006925,Y,19,niño,22.5
BU0028970,EN0009652,FUN005931,N,12,adulto,22.5
BU0028971,EN0009652,FUN001952,U,14,niño,10.0
BU0028972,EN0009653,FUN002953,W,5,adulto,30.0
BU0028973,EN0009653,FUN009957,N,18,adulto,15.0
BU0028974,EN0009653,FUN007276,J,4,adulto,30.0
BU0028975,EN0009653,FUN007755,S,4,niño,30.0
BU0028976,EN0009654,FUN005101,D,3,adulto,30.0
BU0028977,EN0009654,FUN009230,P,11,adulto,22.5
BU0028978,EN0009654,FUN006647,M,2,adulto,10.0
BU0028979,EN0009655,FUN000655,P,18,adulto,30.0
BU0028980,EN0009655,FUN006588,D,2,adulto,30.0
BU0028981,EN0009656,FUN001020,Q,14,niño,10.0
BU0028982,EN0009657,FUN002037,F,6,adulto,15.0
BU0028983,EN0009657,FUN003318,Y,15,adulto,15.0
BU0028984,EN0009657,FUN008635,E,15,niño,30.0
BU0028985,EN0009657,FUN008346,H,14,niño,30.0
BU0028986,EN0009657,FUN000317,G,2,niño,15.0
BU0028987,EN0009658,FUN006917,E,3,adulto,22.5
BU0028988,EN0009658,FUN005124,U,2,niño,15.0
BU0028989,EN0009658,FUN009790,R,2,adulto,30.0
BU0028990,EN0009658,FUN002749,B,12,niño,15.0
BU0028991,EN0009658,FUN007055,L,15,niño,10.0
BU0028992,EN0009659,FUN008968,D,5,niño,15.0
BU0028993,EN0009660,FUN008299,P,6,niño,10.0
BU0028994,EN0009661,FUN002696,P,7,adulto,22.5
BU0028995,EN0009662,FUN005452,B,19,niño,10.0
BU0028996,EN0009662,FUN003995,H,14,adulto,15.0
BU0028997,EN0009662,FUN009619,O,18,adulto,10.0
BU0028998,EN0009662,FUN009962,B,14,adulto,10.0
BU0028999,EN0009663,FUN005280,Y,19,niño,10.0
BU0029000,EN0009664,FUN001989,Y,3,adulto,30.0
BU0029001,EN0009664,FUN006595,H,2,adulto,15.0
BU0029002,EN0009665,FUN001983,H,9,adulto,10.0
BU0029003,EN0009665,FUN005410,R,1,niño,22.5
BU0029004,EN0009665,FUN008914,U,2,adulto,30.0
BU0029005,EN0009665,FUN001615,M,4,adulto,15.0
BU0029006,EN0009666,FUN002540,N,15,adulto,22.5
BU0029007,EN0009666,FUN004594,O,19,niño,15.0
BU0029008,EN0009666,FUN000252,H,6,adulto,30.0
BU0029009,EN0009667,FUN001780,P,19,niño,22.5
BU0029010,EN0009667,FUN005038,P,20,adulto,30.0
BU0029011,EN0009667,FUN001138,E,4,niño,30.0
BU0029012,EN0009667,FUN008675,R,16,niño,10.0
BU0029013,EN0009667,FUN005542,S,10,adulto,10.0
BU0029014,EN0009668,FUN001160,R,6,adulto,22.5
BU0029015,EN0009669,FUN009266,T,9,niño,10.0
BU0029016,EN0009670,FUN009784,A,17,adulto,30.0
BU0029017,EN0009670,FUN002377,G,20,niño,30.0
BU0029018,EN0009670,FUN002074,X,2,adulto,22.5
BU0029019,EN0009670,FUN009998,K,4,niño,15.0
BU0029020,EN0009670,FUN009814,P,6,adulto,10.0
BU0029021,EN0009671,FUN001237,M,3,adulto,22.5
BU0029022,EN0009671,FUN001419,F,15,niño,10.0
BU0029023,EN0009671,FUN008351,C,1,niño,30.0
BU0029024,EN0009671,FUN001751,Y,17,niño,30.0
BU0029025,EN0009672,FUN004001,G,19,adulto,10.0
BU0029026,EN0009672,FUN004554,A,8,adulto,15.0
BU0029027,EN0009673,FUN007997,W,12,niño,30.0
BU0029028,EN0009673,FUN006326,E,14,adulto,30.0
BU0029029,EN0009673,FUN009567,G,3,adulto,22.5
BU0029030,EN0009673,FUN006578,C,12,niño,30.0
BU0029031,EN0009674,FUN002003,X,20,niño,15.0
BU0029032,EN0009674,FUN007795,D,16,adulto,15.0
BU0029033,EN0009675,FUN005868,Z,6,adulto,30.0
BU0029034,EN0009675,FUN002846,U,3,niño,22.5
BU0029035,EN0009675,FUN004582,J,20,niño,30.0
BU0029036,EN0009676,FUN008733,U,4,adulto,10.0
BU0029037,EN0009676,FUN002393,P,12,adulto,22.5
BU0029038,EN0009676,FUN007444,A,14,adulto,10.0
BU0029039,EN0009676,FUN001978,V,14,niño,15.0
BU0029040,EN0009677,FUN000953,M,2,niño,30.0
BU0029041,EN0009677,FUN007256,W,13,niño,10.0
BU0029042,EN0009677,FUN006106,Q,5,niño,10.0
BU0029043,EN0009678,FUN001080,Z,16,adulto,10.0
BU0029044,EN0009678,FUN005589,F,10,adulto,22.5
BU0029045,EN0009678,FUN005985,J,17,adulto,10.0
BU0029046,EN0009679,FUN002148,P,6,adulto,22.5
BU0029047,EN0009680,FUN008734,J,11,adulto,15.0
BU0029048,EN0009680,FUN005058,I,5,niño,15.0
BU0029049,EN0009680,FUN002737,S,14,niño,22.5
BU0029050,EN0009680,FUN007042,T,5,adulto,10.0
BU0029051,EN0009681,FUN009253,Z,3,adulto,15.0
BU0029052,EN0009681,FUN004704,W,10,niño,22.5
BU0029053,EN0009682,FUN000163,S,16,adulto,22.5
BU0029054,EN0009682,FUN005710,R,5,niño,22.5
BU0029055,EN0009682,FUN009383,C,12,adulto,22.5
BU0029056,EN0009683,FUN000858,K,17,adulto,30.0
BU0029057,EN0009683,FUN009623,K,11,niño,30.0
BU0029058,EN0009684,FUN004083,R,6,niño,10.0
BU0029059,EN0009685,FUN005217,J,17,adulto,22.5
BU0029060,EN0009685,FUN003382,I,16,adulto,10.0
BU0029061,EN0009685,FUN005577,F,4,niño,15.0
BU0029062,EN0009685,FUN009552,A,16,niño,10.0
BU0029063,EN0009686,FUN002346,O,11,adulto,15.0
BU0029064,EN0009687,FUN005670,L,1,niño,30.0
BU0029065,EN0009687,FUN004194,X,16,niño,15.0
BU0029066,EN0009687,FUN006562,E,16,adulto,30.0
BU0029067,EN0009687,FUN004567,Y,14,niño,30.0
BU0029068,EN0009687,FUN005494,T,4,adulto,30.0
BU0029069,EN0009688,FUN002707,T,4,adulto,10.0
BU0029070,EN0009688,FUN004353,S,11,adulto,10.0
BU0029071,EN0009688,FUN009743,Q,11,adulto,10.0
BU0029072,EN0009688,FUN000480,Y,5,adulto,30.0
BU0029073,EN0009688,FUN002420,I,3,adulto,10.0
BU0029074,EN0009689,FUN003494,I,16,adulto,30.0
BU0029075,EN0009690,FUN009258,K,4,niño,22.5
BU0029076,EN0009690,FUN004683,W,9,adulto,10.0
BU0029077,EN0009690,FUN006560,P,18,niño,10.0
BU0029078,EN0009691,FUN001415,A,3,niño,22.5
BU0029079,EN0009691,FUN000171,T,19,adulto,15.0
BU0029080,EN0009691,FUN002822,Z,5,adulto,15.0
BU0029081,EN0009691,FUN006035,K,8,adulto,22.5
BU0029082,EN0009692,FUN008552,P,20,adulto,30.0
BU0029083,EN0009692,FUN004313,E,20,adulto,10.0
BU0029084,EN0009692,FUN001858,V,11,adulto,30.0
BU0029085,EN0009692,FUN005309,D,19,niño,15.0
BU0029086,EN0009693,FUN009469,W,9,niño,22.5
BU0029087,EN0009693,FUN003180,R,2,niño,22.5
BU0029088,EN0009694,FUN000248,Y,17,adulto,15.0
BU0029089,EN0009694,FUN003124,R,15,adulto,22.5
BU0029090,EN0009694,FUN008381,S,5,niño,22.5
BU0029091,EN0009694,FUN009274,F,7,adulto,22.5
BU0029092,EN0009695,FUN008924,L,16,niño,10.0
BU0029093,EN0009695,FUN005199,F,6,niño,30.0
BU0029094,EN0009695,FUN009547,W,15,adulto,15.0
BU0029095,EN0009696,FUN000883,I,15,adulto,15.0
BU0029096,EN0009696,FUN003305,Z,10,niño,30.0
BU0029097,EN0009696,FUN003484,J,15,niño,30.0
BU0029098,EN0009696,FUN005742,Z,15,adulto,15.0
BU0029099,EN0009697,FUN003558,J,20,niño,15.0
BU0029100,EN0009698,FUN007390,Z,20,niño,15.0
BU0029101,EN0009698,FUN002826,Q,1,adulto,22.5
BU0029102,EN0009698,FUN001062,B,14,adulto,15.0
BU0029103,EN0009699,FUN005749,N,14,niño,10.0
BU0029104,EN0009699,FUN002007,S,2,adulto,22.5
BU0029105,EN0009699,FUN008659,M,10,adulto,15.0
BU0029106,EN0009699,FUN005544,N,8,adulto,30.0
BU0029107,EN0009700,FUN005384,Y,9,niño,30.0
BU0029108,EN0009700,FUN002576,F,6,adulto,15.0
BU0029109,EN0009700,FUN001595,X,16,niño,30.0
BU0029110,EN0009700,FUN000640,U,12,niño,30.0
BU0029111,EN0009701,FUN002926,S,17,adulto,15.0
BU0029112,EN0009702,FUN007725,A,18,adulto,10.0
BU0029113,EN0009702,FUN001564,R,4,niño,22.5
BU0029114,EN0009702,FUN000205,I,4,niño,15.0
BU0029115,EN0009702,FUN001446,T,15,adulto,15.0
BU0029116,EN0009702,FUN006391,Z,16,adulto,15.0
BU0029117,EN0009703,FUN006849,F,11,niño,15.0
BU0029118,EN0009703,FUN004020,B,6,adulto,22.5
BU0029119,EN0009703,FUN000894,S,8,adulto,30.0
BU0029120,EN0009704,FUN000561,W,15,adulto,22.5
BU0029121,EN0009704,FUN002184,W,17,adulto,30.0
BU0029122,EN0009705,FUN001074,S,18,adulto,10.0
BU0029123,EN0009706,FUN001525,M,1,adulto,30.0
BU0029124,EN0009706,FUN005618,S,5,adulto,30.0
BU0029125,EN0009706,FUN000794,Q,10,niño,15.0
BU0029126,EN0009706,FUN007638,V,8,adulto,30.0
BU0029127,EN0009707,FUN004540,V,14,adulto,30.0
BU0029128,EN0009707,FUN003813,B,6,adulto,10.0
BU0029129,EN0009707,FUN005953,S,3,niño,15.0
BU0029130,EN0009707,FUN007915,P,8,niño,15.0
BU0029131,EN0009707,FUN001898,O,6,niño,30.0
BU0029132,EN0009708,FUN002360,Z,18,niño,22.5
BU0029133,EN0009708,FUN004283,E,17,niño,10.0
BU0029134,EN0009708,FUN009897,F,4,adulto,10.0
BU0029135,EN0009709,FUN001385,E,20,adulto,10.0
BU0029136,EN0009709,FUN004584,S,5,niño,15.0
BU0029137,EN0009709,FUN001215,Z,17,niño,10.0
BU0029138,EN0009709,FUN009321,Q,10,niño,15.0
BU0029139,EN0009709,FUN007659,N,6,adulto,10.0
BU0029140,EN0009710,FUN009004,N,5,niño,10.0
BU0029141,EN0009710,FUN002343,O,20,adulto,22.5
BU0029142,EN0009711,FUN006133,V,2,niño,15.0
BU0029143,EN0009711,FUN008477,J,2,niño,30.0
BU0029144,EN0009711,FUN007759,S,6,adulto,22.5
BU0029145,EN0009711,FUN000929,Z,14,niño,10.0
BU0029146,EN0009711,FUN007869,G,3,niño,10.0
BU0029147,EN0009712,FUN004718,Q,16,adulto,22.5
BU0029148,EN0009713,FUN004473,A,16,adulto,15.0
BU0029149,EN0009713,FUN008171,H,19,adulto,10.0
BU0029150,EN0009713,FUN005534,B,13,niño,10.0
BU0029151,EN0009713,FUN004001,Y,15,niño,10.0
BU0029152,EN0009714,FUN001419,Q,3,niño,15.0
BU0029153,EN0009714,FUN009438,I,10,niño,10.0
BU0029154,EN0009715,FUN005564,K,4,niño,10.0
BU0029155,EN0009715,FUN005547,B,8,niño,15.0
BU0029156,EN0009715,FUN003068,W,8,adulto,22.5
BU0029157,EN0009715,FUN009110,F,6,adulto,22.5
BU0029158,EN0009715,FUN006001,N,7,niño,10.0
BU0029159,EN0009716,FUN001700,X,1,adulto,10.0
BU0029160,EN0009716,FUN002855,S,5,niño,10.0
BU0029161,EN0009716,FUN000480,A,3,niño,10.0
BU0029162,EN0009716,FUN008706,C,15,niño,15.0
BU0029163,EN0009717,FUN003747,C,2,adulto,10.0
BU0029164,EN0009717,FUN006597,F,14,niño,30.0
BU0029165,EN0009717,FUN003903,C,19,niño,15.0
BU0029166,EN0009717,FUN003997,G,10,adulto,15.0
BU0029167,EN0009718,FUN006855,A,1,niño,10.0
BU0029168,EN0009718,FUN000263,Z,13,adulto,30.0
BU0029169,EN0009719,FUN001713,F,5,adulto,10.0
BU0029170,EN0009719,FUN002687,T,1,niño,10.0
BU0029171,EN0009719,FUN000145,J,11,adulto,30.0
BU0029172,EN0009719,FUN003710,N,16,adulto,10.0
BU0029173,EN0009720,FUN008429,L,12,niño,15.0
BU0029174,EN0009720,FUN007348,E,13,niño,10.0
BU0029175,EN0009720,FUN005714,P,2,niño,22.5
BU0029176,EN0009720,FUN008860,L,16,niño,15.0
BU0029177,EN0009721,FUN000533,Z,5,adulto,10.0
BU0029178,EN0009721,FUN005473,N,3,adulto,15.0
BU0029179,EN0009721,FUN005999,K,15,niño,10.0
BU0029180,EN0009722,FUN008004,A,13,niño,22.5
BU0029181,EN0009722,FUN002581,U,11,adulto,30.0
BU0029182,EN0009723,FUN009880,G,6,niño,15.0
BU0029183,EN0009724,FUN000419,D,9,adulto,15.0
BU0029184,EN0009724,FUN007110,C,5,adulto,10.0
BU0029185,EN0009724,FUN006917,Q,8,niño,22.5
BU0029186,EN0009724,FUN007919,M,13,niño,15.0
BU0029187,EN0009724,FUN000501,S,13,adulto,30.0
BU0029188,EN0009725,FUN001674,A,8,niño,10.0
BU0029189,EN0009726,FUN007510,A,5,niño,22.5
BU0029190,EN0009726,FUN004409,Y,16,adulto,30.0
BU0029191,EN0009726,FUN009640,Q,7,niño,30.0
BU0029192,EN0009727,FUN008853,B,2,niño,22.5
BU0029193,EN0009727,FUN005058,R,16,niño,22.5
BU0029194,EN0009727,FUN006250,E,18,niño,15.0
BU0029195,EN0009727,FUN000456,Q,20,adulto,10.0
BU0029196,EN0009728,FUN006260,H,8,adulto,22.5
BU0029197,EN0009729,FUN001221,I,18,niño,15.0
BU0029198,EN0009729,FUN009151,S,4,adulto,30.0
BU0029199,EN0009730,FUN005718,P,9,niño,10.0
BU0029200,EN0009730,FUN001124,Z,20,niño,22.5
BU0029201,EN0009731,FUN004824,T,16,niño,22.5
BU0029202,EN0009731,FUN003369,A,12,adulto,10.0
BU0029203,EN0009732,FUN005198,M,10,niño,10.0
BU0029204,EN0009732,FUN000731,O,18,adulto,22.5
BU0029205,EN0009732,FUN004749,H,5,adulto,22.5
BU0029206,EN0009732,FUN005856,X,17,adulto,30.0
BU0029207,EN0009733,FUN001275,R,11,adulto,30.0
BU0029208,EN0009733,FUN009017,H,1,adulto,10.0
BU0029209,EN0009734,FUN004642,A,19,adulto,22.5
BU0029210,EN0009734,FUN000689,Q,8,adulto,10.0
BU0029211,EN0009735,FUN003277,T,4,adulto,15.0
BU0029212,EN0009736,FUN009312,N,16,adulto,22.5
BU0029213,EN0009736,FUN008084,B,10,adulto,22.5
BU0029214,EN0009736,FUN005548,S,14,niño,15.0
BU0029215,EN0009737,FUN001948,O,11,niño,22.5
BU0029216,EN0009738,FUN007055,C,1,niño,15.0
BU0029217,EN0009738,FUN000292,A,15,adulto,22.5
BU0029218,EN0009738,FUN009100,H,10,niño,22.5
BU0029219,EN0009738,FUN005785,X,6,adulto,15.0
BU0029220,EN0009739,FUN001061,A,8,niño,22.5
BU0029221,EN0009739,FUN008602,E,2,adulto,15.0
BU0029222,EN0009739,FUN004673,J,7,adulto,15.0
BU0029223,EN0009740,FUN002307,U,17,niño,15.0
BU0029224,EN0009740,FUN005936,V,20,adulto,30.0
BU0029225,EN0009740,FUN006734,F,15,niño,15.0
BU0029226,EN0009740,FUN009006,H,10,adulto,30.0
BU0029227,EN0009741,FUN003722,H,8,niño,10.0
BU0029228,EN0009741,FUN003104,B,19,niño,30.0
BU0029229,EN0009742,FUN007200,D,11,adulto,22.5
BU0029230,EN0009742,FUN006283,G,20,adulto,10.0
BU0029231,EN0009742,FUN003202,Y,14,niño,30.0
BU0029232,EN0009742,FUN002779,V,13,adulto,10.0
BU0029233,EN0009743,FUN006676,W,18,adulto,10.0
BU0029234,EN0009743,FUN003417,A,1,niño,30.0
BU0029235,EN0009743,FUN004318,B,4,niño,22.5
BU0029236,EN0009744,FUN002152,Z,15,adulto,10.0
BU0029237,EN0009745,FUN005532,F,11,adulto,22.5
BU0029238,EN0009746,FUN002170,R,3,niño,22.5
BU0029239,EN0009746,FUN007192,E,1,adulto,15.0
BU0029240,EN0009746,FUN003157,F,5,niño,15.0
BU0029241,EN0009746,FUN001617,Q,15,adulto,10.0
BU0029242,EN0009746,FUN007302,Y,7,adulto,15.0
BU0029243,EN0009747,FUN003282,A,14,adulto,30.0
BU0029244,EN0009747,FUN006038,Z,12,adulto,10.0
BU0029245,EN0009748,FUN005739,N,19,niño,10.0
BU0029246,EN0009748,FUN007585,O,5,adulto,10.0
BU0029247,EN0009749,FUN000539,Q,5,adulto,15.0
BU0029248,EN0009750,FUN006758,R,5,niño,30.0
BU0029249,EN0009750,FUN006206,Z,20,niño,15.0
BU0029250,EN0009751,FUN003507,F,7,niño,10.0
BU0029251,EN0009751,FUN004397,F,9,niño,22.5
BU0029252,EN0009751,FUN006476,Z,9,adulto,10.0
BU0029253,EN0009751,FUN000524,P,5,adulto,10.0
BU0029254,EN0009752,FUN000188,O,12,adulto,15.0
BU0029255,EN0009752,FUN002734,X,2,adulto,10.0
BU0029256,EN0009752,FUN002779,M,14,adulto,30.0
BU0029257,EN0009752,FUN009907,O,4,niño,22.5
BU0029258,EN0009753,FUN002725,Q,3,niño,10.0
BU0029259,EN0009753,FUN000511,W,13,adulto,30.0
BU0029260,EN0009753,FUN001210,B,13,adulto,10.0
BU0029261,EN0009753,FUN005875,Q,20,adulto,15.0
BU0029262,EN0009754,FUN008352,A,15,niño,30.0
BU0029263,EN0009755,FUN008415,E,4,niño,30.0
BU0029264,EN0009756,FUN002318,W,5,adulto,22.5
BU0029265,EN0009756,FUN004804,K,3,adulto,10.0
BU0029266,EN0009756,FUN003724,P,2,niño,15.0
BU0029267,EN0009757,FUN004407,X,17,niño,30.0
BU0029268,EN0009757,FUN003193,D,13,niño,15.0
BU0029269,EN0009758,FUN005639,G,18,adulto,22.5
BU0029270,EN0009758,FUN000734,C,13,niño,15.0
BU0029271,EN0009758,FUN003629,C,18,adulto,22.5
BU0029272,EN0009758,FUN008701,P,12,adulto,10.0
BU0029273,EN0009759,FUN004036,O,13,niño,30.0
BU0029274,EN0009759,FUN008265,Q,2,adulto,22.5
BU0029275,EN0009759,FUN009744,W,8,niño,15.0
BU0029276,EN0009759,FUN005565,F,18,niño,15.0
BU0029277,EN0009760,FUN009721,P,15,adulto,15.0
BU0029278,EN0009760,FUN007489,G,8,adulto,10.0
BU0029279,EN0009760,FUN000136,O,13,niño,15.0
BU0029280,EN0009761,FUN004853,X,20,niño,30.0
BU0029281,EN0009761,FUN000687,P,14,adulto,15.0
BU0029282,EN0009761,FUN003223,R,14,niño,10.0
BU0029283,EN0009761,FUN005742,G,11,niño,15.0
BU0029284,EN0009762,FUN006826,A,19,adulto,22.5
BU0029285,EN0009762,FUN007993,R,15,adulto,30.0
BU0029286,EN0009762,FUN009015,L,13,niño,30.0
BU0029287,EN0009762,FUN006758,E,16,adulto,10.0
BU0029288,EN0009762,FUN009196,J,7,niño,30.0
BU0029289,EN0009763,FUN002454,T,15,adulto,22.5
BU0029290,EN0009764,FUN002342,T,6,adulto,22.5
BU0029291,EN0009764,FUN001278,O,6,adulto,15.0
BU0029292,EN0009764,FUN002368,K,16,niño,22.5
BU0029293,EN0009765,FUN004145,C,6,adulto,30.0
BU0029294,EN0009765,FUN007815,L,18,adulto,15.0
BU0029295,EN0009766,FUN005335,D,1,niño,10.0
BU0029296,EN0009766,FUN002518,R,5,adulto,30.0
BU0029297,EN0009766,FUN009060,M,13,adulto,15.0
BU0029298,EN0009766,FUN005214,I,15,adulto,10.0
BU0029299,EN0009767,FUN002734,W,18,adulto,22.5
BU0029300,EN0009768,FUN005243,U,8,adulto,30.0
BU0029301,EN0009768,FUN006447,X,20,niño,10.0
BU0029302,EN0009769,FUN009591,Q,1,niño,10.0
BU0029303,EN0009769,FUN002799,A,18,adulto,15.0
BU0029304,EN0009769,FUN005223,F,7,adulto,10.0
BU0029305,EN0009769,FUN008496,N,12,adulto,15.0
BU0029306,EN0009769,FUN004825,Q,10,niño,30.0
BU0029307,EN0009770,FUN004201,Z,2,adulto,30.0
BU0029308,EN0009770,FUN006233,F,17,adulto,10.0
BU0029309,EN0009770,FUN002776,T,7,adulto,30.0
BU0029310,EN0009770,FUN009206,E,3,niño,15.0
BU0029311,EN0009770,FUN003626,A,5,adulto,15.0
BU0029312,EN0009771,FUN008744,T,9,niño,15.0
BU0029313,EN0009771,FUN002829,X,18,niño,30.0
BU0029314,EN0009771,FUN001143,T,4,niño,22.5
BU0029315,EN0009771,FUN001921,T,14,niño,10.0
BU0029316,EN0009771,FUN001792,C,17,niño,10.0
BU0029317,EN0009772,FUN000380,I,14,niño,22.5
BU0029318,EN0009772,FUN005205,B,10,niño,30.0
BU0029319,EN0009772,FUN002214,R,11,adulto,30.0
BU0029320,EN0009772,FUN006604,C,4,niño,10.0
BU0029321,EN0009773,FUN002459,T,12,niño,30.0
BU0029322,EN0009773,FUN002495,C,9,niño,15.0
BU0029323,EN0009773,FUN001755,E,18,niño,22.5
BU0029324,EN0009773,FUN001456,U,1,adulto,30.0
BU0029325,EN0009773,FUN001178,W,12,adulto,30.0
BU0029326,EN0009774,FUN002274,L,14,niño,22.5
BU0029327,EN0009775,FUN008713,N,4,adulto,22.5
BU0029328,EN0009775,FUN003875,C,19,niño,22.5
BU0029329,EN0009775,FUN000808,J,9,adulto,15.0
BU0029330,EN0009775,FUN003222,E,14,adulto,15.0
BU0029331,EN0009775,FUN000662,A,2,adulto,30.0
BU0029332,EN0009776,FUN007653,C,16,niño,22.5
BU0029333,EN0009776,FUN009918,N,12,niño,22.5
BU0029334,EN0009776,FUN006032,H,19,adulto,30.0
BU0029335,EN0009776,FUN000476,H,16,adulto,30.0
BU0029336,EN0009777,FUN006881,M,12,niño,30.0
BU0029337,EN0009777,FUN002771,E,3,adulto,22.5
BU0029338,EN0009778,FUN002919,W,19,adulto,15.0
BU0029339,EN0009778,FUN004738,G,14,niño,10.0
BU0029340,EN0009779,FUN003365,G,19,adulto,15.0
BU0029341,EN0009779,FUN005417,V,17,adulto,30.0
BU0029342,EN0009779,FUN006214,E,10,niño,30.0
BU0029343,EN0009780,FUN007375,H,6,niño,22.5
BU0029344,EN0009780,FUN009804,P,19,adulto,15.0
BU0029345,EN0009780,FUN000270,J,17,niño,10.0
BU0029346,EN0009780,FUN001814,M,11,niño,22.5
BU0029347,EN0009781,FUN009525,R,16,niño,10.0
BU0029348,EN0009781,FUN001509,J,12,adulto,15.0
BU0029349,EN0009781,FUN009645,M,18,niño,15.0
BU0029350,EN0009781,FUN001310,F,2,niño,15.0
BU0029351,EN0009781,FUN008397,N,7,niño,30.0
BU0029352,EN0009782,FUN001842,C,18,adulto,10.0
BU0029353,EN0009782,FUN006760,M,1,adulto,30.0
BU0029354,EN0009782,FUN005789,E,10,adulto,30.0
BU0029355,EN0009783,FUN000407,F,19,niño,30.0
BU0029356,EN0009783,FUN002586,C,20,adulto,10.0
BU0029357,EN0009784,FUN004479,O,6,adulto,10.0
BU0029358,EN0009784,FUN002741,F,5,niño,30.0
BU0029359,EN0009784,FUN003159,I,15,adulto,10.0
BU0029360,EN0009784,FUN001730,R,20,adulto,15.0
BU0029361,EN0009784,FUN005402,V,3,adulto,10.0
BU0029362,EN0009785,FUN000069,Y,12,adulto,10.0
BU0029363,EN0009785,FUN007146,C,7,adulto,30.0
BU0029364,EN0009785,FUN003673,M,7,adulto,10.0
BU0029365,EN0009785,FUN003572,M,6,niño,30.0
BU0029366,EN0009785,FUN006042,U,12,adulto,30.0
BU0029367,EN0009786,FUN003156,Y,14,niño,30.0
BU0029368,EN0009786,FUN002656,H,8,niño,30.0
BU0029369,EN0009787,FUN006279,J,10,adulto,10.0
BU0029370,EN0009788,FUN005099,D,12,niño,10.0
BU0029371,EN0009788,FUN004714,R,11,adulto,22.5
BU0029372,EN0009788,FUN003734,X,13,adulto,30.0
BU0029373,EN0009789,FUN002343,J,10,adulto,30.0
BU0029374,EN0009790,FUN007969,E,8,niño,10.0
BU0029375,EN0009791,FUN001691,Q,13,niño,15.0
BU0029376,EN0009791,FUN001832,L,3,niño,10.0
BU0029377,EN0009791,FUN007930,I,5,niño,15.0
BU0029378,EN0009792,FUN000284,F,2,niño,15.0
BU0029379,EN0009792,FUN009303,U,15,niño,22.5
BU0029380,EN0009792,FUN006358,L,16,adulto,30.0
BU0029381,EN0009793,FUN008888,I,13,niño,30.0
BU0029382,EN0009794,FUN002992,D,17,adulto,10.0
BU0029383,EN0009794,FUN006238,F,7,adulto,30.0
BU0029384,EN0009795,FUN004027,K,2,niño,30.0
BU0029385,EN0009795,FUN003932,L,3,adulto,15.0
BU0029386,EN0009796,FUN001510,J,12,adulto,15.0
BU0029387,EN0009796,FUN000832,V,4,adulto,22.5
BU0029388,EN0009796,FUN004377,U,16,niño,10.0
BU0029389,EN0009797,FUN008051,V,12,adulto,30.0
BU0029390,EN0009797,FUN002014,Z,5,niño,30.0
BU0029391,EN0009798,FUN001237,K,13,niño,10.0
BU0029392,EN0009798,FUN006619,O,13,niño,22.5
BU0029393,EN0009798,FUN003161,O,12,niño,30.0
BU0029394,EN0009799,FUN001809,P,8,adulto,30.0
BU0029395,EN0009799,FUN008989,I,4,niño,15.0
BU0029396,EN0009799,FUN006267,D,11,niño,22.5
BU0029397,EN0009799,FUN002152,V,3,niño,15.0
BU0029398,EN0009800,FUN007460,J,17,adulto,30.0
BU0029399,EN0009800,FUN000101,V,14,niño,10.0
BU0029400,EN0009800,FUN000905,B,10,niño,10.0
BU0029401,EN0009800,FUN002907,Q,7,niño,10.0
BU0029402,EN0009800,FUN004052,P,3,niño,22.5
