funcion_id,sala_id,pelicula_id,fecha,hora
FUN009068,SL0016171,MOV000145,2021-12-19,00:10:45
FUN009069,SL0038322,MOV000023,2021-12-16,19:09:34
FUN009070,SL0055534,MOV001161,2021-11-18,11:18:54
FUN009071,SL0074971,MOV000648,2022-01-02,14:02:23
FUN009072,SL0048147,MOV001023,2022-01-07,04:23:44
FUN009073,SL0025730,MOV000968,2021-04-20,18:03:20
FUN009074,SL0058747,MOV000882,2021-10-22,21:27:19
FUN009075,SL0024204,MOV000587,2021-08-15,05:27:34
FUN009076,SL0002711,MOV001312,2021-03-20,19:32:17
FUN009077,SL0068511,MOV001347,2021-12-03,12:03:04
FUN009078,SL0007937,MOV001384,2021-07-03,04:57:42
FUN009079,SL0037491,MOV000210,2022-01-09,22:58:25
FUN009080,SL0006205,MOV001295,2021-07-28,23:49:50
FUN009081,SL0004001,MOV000610,2021-11-24,12:26:43
FUN009082,SL0055286,MOV001075,2021-09-14,02:33:25
FUN009083,SL0056336,MOV000535,2021-12-02,08:53:46
FUN009084,SL0065885,MOV000638,2021-12-08,15:49:12
FUN009085,SL0043641,MOV000110,2022-01-04,22:38:31
FUN009086,SL0044018,MOV000596,2021-12-26,06:24:49
FUN009087,SL0048447,MOV001310,2021-08-06,00:26:31
FUN009088,SL0021320,MOV001073,2021-11-20,18:16:53
FUN009089,SL0047124,MOV000816,2021-12-05,00:19:33
FUN009090,SL0059791,MOV000303,2021-08-09,03:26:49
FUN009091,SL0036641,MOV000264,2021-07-14,20:43:49
FUN009092,SL0034958,MOV001085,2022-01-07,00:24:39
FUN009093,SL0061094,MOV000110,2021-12-09,17:16:39
FUN009094,SL0024414,MOV000473,2022-01-05,03:08:56
FUN009095,SL0055603,MOV000684,2022-01-06,15:10:01
FUN009096,SL0007271,MOV000755,2021-10-24,18:51:31
FUN009097,SL0076007,MOV001123,2021-11-07,22:04:50
FUN009098,SL0053447,MOV000915,2021-11-28,20:43:27
FUN009099,SL0025915,MOV000648,2022-01-08,12:11:47
FUN009100,SL0036627,MOV000022,2021-05-31,14:13:00
FUN009101,SL0008366,MOV000423,2021-12-11,06:11:58
FUN009102,SL0014721,MOV000080,2021-12-21,04:59:36
FUN009103,SL0037638,MOV000207,2021-10-29,02:52:49
FUN009104,SL0025219,MOV000802,2021-07-11,17:08:12
FUN009105,SL0054344,MOV001289,2021-09-06,23:14:54
FUN009106,SL0064669,MOV001019,2021-12-28,10:16:31
FUN009107,SL0076210,MOV000243,2021-09-27,12:57:13
FUN009108,SL0069550,MOV001200,2021-09-18,17:51:43
FUN009109,SL0062986,MOV000651,2021-11-06,09:57:59
FUN009110,SL0027899,MOV000223,2021-03-01,07:30:38
FUN009111,SL0037941,MOV001325,2021-12-09,07:25:44
FUN009112,SL0071418,MOV000192,2022-01-08,20:19:28
FUN009113,SL0003731,MOV000661,2022-01-04,14:13:14
FUN009114,SL0066766,MOV001081,2022-01-02,15:01:01
FUN009115,SL0005157,MOV000544,2021-10-23,03:57:12
FUN009116,SL0006114,MOV000341,2021-09-29,05:55:30
FUN009117,SL0023092,MOV000402,2021-09-28,20:33:59
FUN009118,SL0015282,MOV001379,2021-10-25,14:38:19
FUN009119,SL0033783,MOV000710,2021-10-02,20:17:57
FUN009120,SL0075791,MOV000184,2021-11-22,16:24:57
FUN009121,SL0005383,MOV000398,2021-07-09,19:24:41
FUN009122,SL0034311,MOV001000,2021-05-18,01:54:37
FUN009123,SL0008036,MOV001261,2021-10-10,04:48:16
FUN009124,SL0059589,MOV000385,2021-11-14,19:26:24
FUN009125,SL0006629,MOV000167,2021-06-02,19:19:19
FUN009126,SL0058728,MOV000259,2021-05-29,19:17:20
FUN009127,SL0023533,MOV000437,2021-12-23,19:21:06
FUN009128,SL0075841,MOV000898,2021-09-17,07:48:10
FUN009129,SL0050879,MOV001066,2021-12-29,08:42:51
FUN009130,SL0006698,MOV000246,2021-12-11,02:28:47
FUN009131,SL0029123,MOV000221,2021-09-13,04:32:51
FUN009132,SL0045719,MOV000960,2021-05-23,02:51:35
FUN009133,SL0057641,MOV000701,2021-12-22,02:52:18
FUN009134,SL0009722,MOV001384,2021-09-16,15:36:11
FUN009135,SL0019122,MOV000092,2021-10-06,02:12:20
FUN009136,SL0018564,MOV000497,2021-12-23,23:48:22
FUN009137,SL0059319,MOV001262,2021-12-01,22:41:03
FUN009138,SL0046516,MOV000613,2021-09-19,00:14:22
FUN009139,SL0049208,MOV000990,2021-09-27,02:48:01
FUN009140,SL0028886,MOV000899,2021-11-12,13:47:11
FUN009141,SL0014431,MOV000038,2021-11-16,18:28:18
FUN009142,SL0062439,MOV000924,2021-11-12,22:31:16
FUN009143,SL0017202,MOV000868,2021-12-27,15:52:06
FUN009144,SL0042813,MOV001144,2021-07-30,16:02:42
FUN009145,SL0037641,MOV001142,2021-10-09,15:16:59
FUN009146,SL0039989,MOV000508,2021-10-10,22:48:42
FUN009147,SL0012989,MOV000205,2022-01-05,09:59:20
FUN009148,SL0002065,MOV001352,2021-07-25,20:10:14
FUN009149,SL0019441,MOV001392,2021-11-16,22:14:06
FUN009150,SL0031897,MOV000807,2021-06-09,17:38:46
FUN009151,SL0049094,MOV000024,2021-12-01,20:28:01
FUN009152,SL0007887,MOV000330,2021-10-11,12:00:18
FUN009153,SL0050897,MOV000854,2021-07-22,17:42:41
FUN009154,SL0029037,MOV000251,2021-04-23,07:07:56
FUN009155,SL0010945,MOV000624,2021-12-20,13:26:21
FUN009156,SL0056695,MOV001321,2021-12-25,21:40:51
FUN009157,SL0055586,MOV000382,2021-09-15,12:41:48
FUN009158,SL0039543,MOV000608,2021-11-20,04:34:55
FUN009159,SL0067777,MOV000607,2021-10-06,00:41:41
FUN009160,SL0025376,MOV000224,2021-11-16,17:14:56
FUN009161,SL0038554,MOV001387,2021-11-13,07:46:53
FUN009162,SL0053117,MOV000902,2021-12-09,12:53:37
FUN009163,SL0048465,MOV001271,2021-09-25,07:25:29
FUN009164,SL0047570,MOV000134,2021-10-08,17:49:44
FUN009165,SL0059122,MOV001303,2021-12-27,23:17:28
FUN009166,SL0027997,MOV000541,2021-06-19,07:42:10
FUN009167,SL0015308,MOV000441,2021-10-14,01:07:08
FUN009168,SL0039147,MOV001162,2021-11-29,16:12:04
FUN009169,SL0028395,MOV000125,2021-12-15,22:43:48
FUN009170,SL0008176,MOV000621,2021-07-10,13:49:37
FUN009171,SL0072922,MOV000108,2021-12-02,18:28:52
FUN009172,SL0058840,MOV000754,2021-11-20,09:43:47
FUN009173,SL0057104,MOV000495,2021-11-08,12:19:46
FUN009174,SL0044260,MOV000742,2021-10-27,22:22:40
FUN009175,SL0014290,MOV000953,2021-11-24,03:44:25
FUN009176,SL0037258,MOV000169,2021-09-21,08:04:52
FUN009177,SL0056139,MOV000238,2021-11-27,21:40:20
FUN009178,SL0053561,MOV001204,2021-12-20,22:38:57
FUN009179,SL0000106,MOV000326,2021-11-21,05:35:40
FUN009180,SL0041813,MOV000724,2021-12-06,00:24:43
FUN009181,SL0072800,MOV001214,2022-01-04,01:17:14
FUN009182,SL0042255,MOV000403,2022-01-08,17:49:57
FUN009183,SL0073356,MOV000087,2021-04-28,03:27:20
FUN009184,SL0064290,MOV001351,2021-11-12,01:35:18
FUN009185,SL0075654,MOV000658,2021-11-30,18:09:54
FUN009186,SL0010846,MOV001348,2021-12-18,05:41:26
FUN009187,SL0014032,MOV000231,2021-10-10,23:51:30
FUN009188,SL0065129,MOV000095,2021-11-23,23:02:14
FUN009189,SL0066120,MOV000050,2021-12-10,06:35:59
FUN009190,SL0023687,MOV000591,2022-01-04,13:30:52
FUN009191,SL0025760,MOV001192,2021-12-17,10:30:36
FUN009192,SL0024813,MOV000848,2021-10-06,08:20:14
FUN009193,SL0070426,MOV000067,2021-07-28,04:31:22
FUN009194,SL0034126,MOV001081,2021-12-25,23:46:19
FUN009195,SL0063441,MOV000370,2021-03-13,06:10:38
FUN009196,SL0032668,MOV000869,2021-12-04,03:41:06
FUN009197,SL0012602,MOV000976,2021-07-13,06:47:56
FUN009198,SL0003604,MOV001206,2021-11-26,10:06:46
FUN009199,SL0027166,MOV000854,2021-12-04,18:12:04
FUN009200,SL0068894,MOV000338,2021-06-20,05:20:32
FUN009201,SL0058912,MOV001224,2021-12-29,20:35:26
FUN009202,SL0042696,MOV000376,2021-12-18,02:52:06
FUN009203,SL0010000,MOV000484,2021-11-18,06:18:30
FUN009204,SL0018072,MOV000391,2021-10-24,02:47:19
FUN009205,SL0042851,MOV000700,2021-08-25,06:15:33
FUN009206,SL0022365,MOV000413,2022-01-01,12:34:43
FUN009207,SL0019182,MOV000981,2022-01-10,05:13:32
FUN009208,SL0040251,MOV001302,2021-10-25,23:37:26
FUN009209,SL0062502,MOV001221,2021-07-07,23:34:12
FUN009210,SL0034433,MOV001410,2022-01-09,05:15:07
FUN009211,SL0058228,MOV000795,2021-09-05,09:44:12
FUN009212,SL0053509,MOV000658,2021-11-06,20:15:47
FUN009213,SL0068186,MOV001407,2022-01-01,00:14:10
FUN009214,SL0020622,MOV001186,2021-04-04,12:48:46
FUN009215,SL0049671,MOV000202,2021-11-23,08:16:54
FUN009216,SL0061469,MOV001026,2021-08-16,05:13:35
FUN009217,SL0016387,MOV000093,2021-04-15,18:55:45
FUN009218,SL0009238,MOV000728,2021-08-21,19:59:27
FUN009219,SL0049259,MOV000635,2021-09-23,06:55:54
FUN009220,SL0052701,MOV000349,2021-11-19,21:56:00
FUN009221,SL0068137,MOV001132,2021-09-23,09:53:24
FUN009222,SL0041207,MOV000904,2021-10-10,10:49:32
FUN009223,SL0066130,MOV000991,2022-01-05,21:30:16
FUN009224,SL0059165,MOV001198,2021-12-29,02:15:28
FUN009225,SL0065322,MOV000242,2021-12-04,16:43:38
FUN009226,SL0055586,MOV001297,2021-08-28,16:16:43
FUN009227,SL0002469,MOV000492,2021-11-30,06:46:27
FUN009228,SL0032168,MOV000605,2021-12-11,05:01:20
FUN009229,SL0073714,MOV001374,2021-07-06,08:54:17
FUN009230,SL0074525,MOV000338,2021-07-30,15:36:08
FUN009231,SL0014407,MOV000112,2021-12-31,07:30:26
FUN009232,SL0075488,MOV001144,2021-03-29,21:25:18
FUN009233,SL0041445,MOV000505,2021-11-13,00:51:16
FUN009234,SL0056792,MOV001159,2021-12-23,21:43:20
FUN009235,SL0014584,MOV000524,2021-06-10,04:11:56
FUN009236,SL0050488,MOV000331,2021-12-30,15:34:43
FUN009237,SL0052266,MOV001227,2021-07-01,20:05:08
FUN009238,SL0012139,MOV000309,2021-10-27,02:45:18
FUN009239,SL0003522,MOV000633,2021-10-22,02:27:42
FUN009240,SL0035825,MOV001365,2021-11-23,06:22:01
FUN009241,SL0021358,MOV000679,2021-03-19,00:06:21
FUN009242,SL0044273,MOV000498,2021-10-01,13:36:26
FUN009243,SL0009757,MOV000231,2021-11-09,00:54:42
FUN009244,SL0010921,MOV001107,2021-11-07,04:41:14
FUN009245,SL0061538,MOV000081,2021-05-23,13:09:46
FUN009246,SL0058762,MOV000241,2021-12-18,17:47:27
FUN009247,SL0020314,MOV000775,2022-01-04,04:54:59
FUN009248,SL0023612,MOV000540,2021-12-13,11:05:34
FUN009249,SL0021342,MOV000820,2021-12-17,09:23:28
FUN009250,SL0065597,MOV000811,2021-05-29,00:05:45
FUN009251,SL0023352,MOV000116,2021-04-08,18:54:46
FUN009252,SL0025886,MOV000982,2021-10-12,11:35:36
FUN009253,SL0051012,MOV001320,2021-12-29,23:34:23
FUN009254,SL0007386,MOV000942,2021-10-05,00:52:02
FUN009255,SL0034048,MOV001231,2021-12-20,12:25:14
FUN009256,SL0050542,MOV000608,2021-11-04,13:56:10
FUN009257,SL0066369,MOV000587,2021-12-31,20:38:56
FUN009258,SL0009284,MOV001090,2021-12-29,14:43:36
FUN009259,SL0002268,MOV001356,2021-08-28,06:45:58
FUN009260,SL0043992,MOV001262,2021-11-30,11:47:57
FUN009261,SL0072051,MOV001268,2021-12-12,08:41:02
FUN009262,SL0002392,MOV000394,2021-07-09,03:45:58
FUN009263,SL0009800,MOV000882,2021-10-02,10:04:08
FUN009264,SL0037776,MOV000207,2021-06-08,10:01:58
FUN009265,SL0045299,MOV000266,2021-11-13,16:22:58
FUN009266,SL0070225,MOV000791,2021-04-02,13:32:05
FUN009267,SL0046732,MOV001337,2021-11-26,01:03:38
FUN009268,SL0066871,MOV000896,2021-11-27,21:55:21
FUN009269,SL0064894,MOV000234,2021-12-08,11:01:13
FUN009270,SL0020990,MOV000123,2021-04-21,10:26:39
FUN009271,SL0057330,MOV000753,2021-07-16,01:54:33
FUN009272,SL0025140,MOV000739,2021-09-08,04:57:11
FUN009273,SL0007911,MOV000889,2021-12-27,14:11:48
FUN009274,SL0067458,MOV000519,2021-12-18,17:09:40
FUN009275,SL0029241,MOV000808,2022-01-05,19:25:59
FUN009276,SL0071081,MOV000652,2021-12-29,12:53:05
FUN009277,SL0053725,MOV001334,2021-10-22,08:43:19
FUN009278,SL0068552,MOV001287,2021-12-01,01:59:38
FUN009279,SL0002001,MOV001135,2021-11-23,06:42:13
FUN009280,SL0072722,MOV000632,2021-08-17,02:35:22
FUN009281,SL0049340,MOV000241,2021-10-25,15:39:34
FUN009282,SL0066841,MOV000522,2021-02-27,15:03:52
FUN009283,SL0014576,MOV000926,2021-11-08,08:40:30
FUN009284,SL0052854,MOV000761,2021-12-21,02:37:47
FUN009285,SL0045407,MOV000738,2021-11-24,08:16:33
FUN009286,SL0032718,MOV000365,2021-09-29,06:12:54
FUN009287,SL0026633,MOV000520,2021-09-01,04:50:46
FUN009288,SL0040746,MOV000638,2021-12-04,13:20:55
FUN009289,SL0017050,MOV001265,2021-09-03,00:26:44
FUN009290,SL0071039,MOV001035,2021-08-18,20:10:20
FUN009291,SL0019823,MOV001267,2022-01-03,05:03:23
FUN009292,SL0028696,MOV001210,2021-11-21,09:22:13
FUN009293,SL0043130,MOV000875,2021-10-19,19:47:10
FUN009294,SL0057368,MOV000514,2021-06-06,14:11:59
FUN009295,SL0070403,MOV001253,2021-11-01,08:03:48
FUN009296,SL0006992,MOV001246,2021-11-23,17:03:46
FUN009297,SL0049475,MOV000771,2021-09-04,05:12:06
FUN009298,SL0013776,MOV000207,2021-11-16,17:49:59
FUN009299,SL0053409,MOV001376,2021-09-09,01:01:36
FUN009300,SL0016294,MOV000953,2022-01-06,12:33:10
FUN009301,SL0064841,MOV000787,2021-12-27,06:15:03
FUN009302,SL0026608,MOV000142,2021-05-06,18:52:41
FUN009303,SL0059654,MOV001080,2021-12-10,22:33:41
FUN009304,SL0056913,MOV000083,2021-08-04,02:15:42
FUN009305,SL0061049,MOV000757,2021-10-18,04:10:12
FUN009306,SL0075403,MOV001163,2021-12-06,12:45:46
FUN009307,SL0062256,MOV000621,2021-12-06,23:25:40
FUN009308,SL0038459,MOV000306,2021-11-08,18:57:24
FUN009309,SL0027660,MOV000716,2021-12-19,13:18:59
FUN009310,SL0033580,MOV000152,2021-10-19,15:07:09
FUN009311,SL0027079,MOV000702,2021-07-30,23:32:59
FUN009312,SL0065824,MOV000719,2021-10-26,06:09:26
FUN009313,SL0065656,MOV000068,2021-04-11,22:40:50
FUN009314,SL0034502,MOV000415,2021-11-01,02:31:04
FUN009315,SL0051084,MOV000339,2021-12-03,16:30:55
FUN009316,SL0053918,MOV000035,2021-08-20,06:39:42
FUN009317,SL0068303,MOV000879,2021-07-15,02:34:46
FUN009318,SL0066917,MOV000910,2021-05-19,04:10:49
FUN009319,SL0041973,MOV000122,2021-12-16,21:43:22
FUN009320,SL0024168,MOV000007,2021-08-10,13:16:09
FUN009321,SL0039330,MOV000319,2021-05-06,23:49:17
FUN009322,SL0011029,MOV001412,2022-01-02,05:52:31
FUN009323,SL0020468,MOV001143,2021-04-16,01:38:51
FUN009324,SL0003192,MOV000297,2022-01-01,18:34:17
FUN009325,SL0011344,MOV000816,2021-11-02,20:40:53
FUN009326,SL0052370,MOV000215,2021-07-23,13:33:29
FUN009327,SL0012705,MOV000938,2021-11-13,14:04:48
FUN009328,SL0033186,MOV000280,2021-09-20,10:28:12
FUN009329,SL0049566,MOV001286,2021-09-17,16:15:12
FUN009330,SL0061598,MOV001026,2021-11-29,08:42:02
FUN009331,SL0009305,MOV000710,2021-11-21,22:24:25
FUN009332,SL0015434,MOV000358,2021-11-20,00:49:15
FUN009333,SL0020574,MOV001039,2021-11-13,13:09:41
FUN009334,SL0049940,MOV000787,2022-01-08,06:29:33
FUN009335,SL0063544,MOV001136,2021-10-16,08:42:05
FUN009336,SL0046884,MOV000621,2021-07-24,18:05:40
FUN009337,SL0053475,MOV000909,2021-06-21,01:03:38
FUN009338,SL0066583,MOV000512,2021-09-21,08:01:18
FUN009339,SL0038832,MOV000200,2021-12-13,02:01:03
FUN009340,SL0015052,MOV000568,2022-01-08,05:18:50
FUN009341,SL0013196,MOV000505,2021-11-12,21:05:06
FUN009342,SL0037701,MOV000114,2021-09-02,16:21:16
FUN009343,SL0010061,MOV000494,2021-04-06,23:28:20
FUN009344,SL0066316,MOV001267,2021-12-16,19:57:59
FUN009345,SL0065547,MOV000242,2021-08-29,00:03:59
FUN009346,SL0070333,MOV000811,2021-11-08,10:56:48
FUN009347,SL0054664,MOV000117,2021-10-09,02:27:41
FUN009348,SL0051797,MOV000575,2021-06-22,09:52:26
FUN009349,SL0014324,MOV000565,2022-01-09,11:09:09
FUN009350,SL0061813,MOV000461,2021-12-16,15:13:16
FUN009351,SL0017027,MOV000280,2021-11-24,17:18:23
FUN009352,SL0032430,MOV000616,2021-10-09,15:33:50
FUN009353,SL0030765,MOV001243,2021-06-23,19:39:21
FUN009354,SL0054895,MOV001391,2022-01-10,21:03:31
FUN009355,SL0055732,MOV000748,2022-01-10,07:55:50
FUN009356,SL0013259,MOV001363,2021-11-27,10:50:01
FUN009357,SL0020642,MOV000792,2022-01-09,08:18:44
FUN009358,SL0013040,MOV000468,2021-03-27,02:16:42
FUN009359,SL0035955,MOV001032,2021-12-27,09:16:08
FUN009360,SL0018019,MOV000193,2021-05-04,08:24:08
FUN009361,SL0042668,MOV001075,2021-11-02,14:09:02
FUN009362,SL0009537,MOV001092,2022-01-10,00:28:02
FUN009363,SL0073825,MOV001023,2021-10-09,22:09:36
FUN009364,SL0016490,MOV000536,2021-12-12,03:33:23
FUN009365,SL0043143,MOV000542,2021-12-22,23:11:14
FUN009366,SL0074662,MOV000840,2021-06-27,10:48:43
FUN009367,SL0075465,MOV001401,2021-12-24,20:05:29
FUN009368,SL0017242,MOV000217,2021-10-12,08:30:47
FUN009369,SL0020697,MOV000238,2021-10-23,07:24:33
FUN009370,SL0017700,MOV000403,2022-01-03,16:52:12
FUN009371,SL0034307,MOV000079,2021-12-13,21:53:35
FUN009372,SL0065711,MOV001410,2021-12-06,00:27:29
FUN009373,SL0069190,MOV000234,2021-10-25,01:39:38
FUN009374,SL0048163,MOV001330,2021-12-21,21:55:22
FUN009375,SL0068496,MOV000197,2021-12-28,05:25:33
FUN009376,SL0039406,MOV001217,2021-09-16,13:47:40
FUN009377,SL0046426,MOV001173,2022-01-01,07:52:55
FUN009378,SL0054131,MOV000886,2021-12-08,05:48:49
FUN009379,SL0059535,MOV000020,2021-12-12,11:40:17
FUN009380,SL0009375,MOV000414,2021-12-14,00:11:57
FUN009381,SL0018577,MOV001260,2021-11-20,09:23:37
FUN009382,SL0010315,MOV001410,2021-06-30,01:52:11
FUN009383,SL0037385,MOV001385,2021-12-01,09:24:28
FUN009384,SL0064952,MOV001055,2021-11-08,20:12:44
FUN009385,SL0037660,MOV000937,2021-12-18,13:27:52
FUN009386,SL0060829,MOV001177,2022-01-01,12:59:59
FUN009387,SL0022362,MOV000451,2021-07-08,04:47:28
FUN009388,SL0023539,MOV000712,2021-09-01,21:09:10
FUN009389,SL0026493,MOV000990,2021-08-04,08:35:06
FUN009390,SL0059325,MOV000554,2021-12-21,16:06:36
FUN009391,SL0019425,MOV000432,2021-12-12,09:30:12
FUN009392,SL0017784,MOV000985,2022-01-04,11:17:45
FUN009393,SL0024195,MOV001086,2021-11-03,14:34:03
FUN009394,SL0004666,MOV001268,2021-10-13,02:10:59
FUN009395,SL0014256,MOV001248,2021-10-02,02:12:16
FUN009396,SL0062724,MOV000920,2021-09-28,18:04:04
FUN009397,SL0031430,MOV000687,2021-11-29,14:46:36
FUN009398,SL0044550,MOV000615,2021-06-19,10:55:31
FUN009399,SL0053008,MOV000442,2021-12-25,11:13:15
FUN009400,SL0017474,MOV001061,2021-10-13,13:57:41
FUN009401,SL0044992,MOV000822,2021-12-22,05:34:21
FUN009402,SL0024259,MOV000397,2021-10-18,10:11:52
FUN009403,SL0066348,MOV000575,2021-06-09,05:06:17
FUN009404,SL0037075,MOV000731,2021-10-25,20:08:59
FUN009405,SL0047584,MOV000156,2021-12-26,21:33:53
FUN009406,SL0023293,MOV000858,2021-12-17,08:06:43
FUN009407,SL0071241,MOV000694,2021-12-08,22:00:55
FUN009408,SL0056540,MOV001273,2021-11-21,08:18:27
FUN009409,SL0024440,MOV000123,2021-05-08,00:55:39
FUN009410,SL0071977,MOV001136,2021-07-20,02:55:00
FUN009411,SL0046705,MOV001271,2021-07-21,03:58:29
FUN009412,SL0058524,MOV001055,2021-12-20,17:18:37
FUN009413,SL0004245,MOV000798,2021-07-30,09:12:27
FUN009414,SL0054880,MOV001178,2021-11-08,13:31:53
FUN009415,SL0061499,MOV000336,2022-01-05,03:17:09
FUN009416,SL0075005,MOV001094,2021-12-24,23:37:37
FUN009417,SL0064525,MOV000761,2021-12-19,06:27:30
FUN009418,SL0018586,MOV000359,2021-09-25,16:31:59
FUN009419,SL0063280,MOV000227,2021-10-25,11:02:54
FUN009420,SL0045645,MOV000286,2021-10-20,01:16:10
FUN009421,SL0046725,MOV000860,2021-10-29,08:07:18
FUN009422,SL0017148,MOV000390,2021-07-19,05:20:11
FUN009423,SL0018986,MOV000182,2021-09-17,05:35:11
FUN009424,SL0028533,MOV000592,2021-11-01,19:38:43
FUN009425,SL0076026,MOV000172,2021-07-27,10:36:10
FUN009426,SL0007849,MOV000568,2021-09-29,11:30:28
FUN009427,SL0012540,MOV000993,2021-09-25,06:11:47
FUN009428,SL0007116,MOV000546,2022-01-10,07:36:37
FUN009429,SL0001281,MOV000424,2021-07-23,14:54:21
FUN009430,SL0046570,MOV001152,2021-10-20,01:09:55
FUN009431,SL0003063,MOV001415,2022-01-06,07:20:29
FUN009432,SL0011654,MOV001412,2021-12-26,05:00:57
FUN009433,SL0004166,MOV000064,2021-11-19,06:09:38
FUN009434,SL0076259,MOV000030,2021-07-21,00:30:38
FUN009435,SL0007643,MOV001352,2021-10-11,15:33:21
FUN009436,SL0033156,MOV000141,2021-12-17,22:45:29
FUN009437,SL0072469,MOV001107,2021-09-25,03:05:47
FUN009438,SL0053774,MOV000070,2021-11-08,18:55:03
FUN009439,SL0053172,MOV000339,2021-10-26,12:33:39
FUN009440,SL0028177,MOV000644,2021-12-29,05:02:35
FUN009441,SL0073110,MOV001175,2021-10-18,06:08:13
FUN009442,SL0002692,MOV000919,2021-11-01,20:26:45
FUN009443,SL0011922,MOV000459,2021-11-16,00:46:31
FUN009444,SL0021277,MOV000407,2021-08-19,20:12:31
FUN009445,SL0032606,MOV001141,2021-04-14,04:34:12
FUN009446,SL0057004,MOV001168,2021-08-27,16:39:09
FUN009447,SL0005612,MOV000867,2021-12-03,11:52:21
FUN009448,SL0020521,MOV001354,2021-02-10,01:34:42
FUN009449,SL0048162,MOV000344,2021-09-21,19:44:19
FUN009450,SL0032763,MOV000159,2021-07-12,20:40:22
FUN009451,SL0057644,MOV000904,2021-07-18,21:09:15
FUN009452,SL0039209,MOV000378,2021-12-26,08:08:08
FUN009453,SL0009645,MOV001373,2021-12-08,04:23:40
FUN009454,SL0050397,MOV000192,2022-01-06,02:37:38
FUN009455,SL0043470,MOV000054,2021-11-02,16:06:42
FUN009456,SL0030851,MOV001039,2021-07-06,05:56:49
FUN009457,SL0065668,MOV001375,2021-10-20,14:52:49
FUN009458,SL0072264,MOV001164,2021-10-09,01:25:48
FUN009459,SL0053595,MOV000180,2021-09-01,12:02:32
FUN009460,SL0024879,MOV000779,2021-08-24,12:33:22
FUN009461,SL0010806,MOV000797,2021-01-26,12:47:32
FUN009462,SL0061761,MOV000265,2021-09-07,03:59:29
FUN009463,SL0017017,MOV000403,2021-12-28,23:23:57
FUN009464,SL0024037,MOV001396,2021-06-30,09:39:55
FUN009465,SL0045189,MOV001362,2021-12-09,09:22:47
FUN009466,SL0057000,MOV000907,2021-08-14,04:42:05
FUN009467,SL0075814,MOV001325,2021-10-11,21:56:31
FUN009468,SL0061890,MOV000870,2021-07-12,13:38:52
FUN009469,SL0014055,MOV000166,2022-01-09,05:08:37
FUN009470,SL0007034,MOV000231,2022-01-01,15:33:25
FUN009471,SL0016103,MOV000508,2021-09-07,04:16:28
FUN009472,SL0069657,MOV000677,2021-08-29,01:45:38
FUN009473,SL0060564,MOV000372,2021-08-24,01:12:18
FUN009474,SL0071470,MOV000301,2021-07-12,07:54:24
FUN009475,SL0052589,MOV000428,2021-12-22,15:35:38
FUN009476,SL0074447,MOV000859,2021-08-14,14:32:02
FUN009477,SL0020858,MOV000940,2021-09-11,02:11:45
FUN009478,SL0040747,MOV000147,2021-11-09,15:29:55
FUN009479,SL0052084,MOV000752,2021-09-30,08:52:50
FUN009480,SL0015146,MOV000342,2021-12-12,21:10:26
FUN009481,SL0068278,MOV000634,2021-12-01,20:55:51
FUN009482,SL0075192,MOV000755,2021-07-27,07:20:34
FUN009483,SL0069259,MOV001084,2021-12-12,16:04:20
FUN009484,SL0009191,MOV001326,2021-10-16,12:56:03
FUN009485,SL0046757,MOV001155,2021-09-03,23:48:39
FUN009486,SL0068306,MOV000117,2021-10-19,16:22:55
FUN009487,SL0012020,MOV000325,2022-01-07,16:29:46
FUN009488,SL0042493,MOV001380,2021-12-18,19:04:30
FUN009489,SL0024460,MOV001370,2021-11-01,17:09:09
FUN009490,SL0003728,MOV001416,2021-09-18,13:00:18
FUN009491,SL0050547,MOV001146,2021-06-17,13:08:22
FUN009492,SL0047835,MOV001061,2021-11-17,14:33:37
FUN009493,SL0035466,MOV000392,2021-08-02,03:57:08
FUN009494,SL0061721,MOV000277,2021-09-23,07:02:53
FUN009495,SL0075303,MOV000624,2021-07-24,11:55:04
FUN009496,SL0013645,MOV000084,2021-09-29,06:15:03
FUN009497,SL0010716,MOV000421,2021-12-19,10:47:28
FUN009498,SL0066420,MOV001317,2022-01-02,20:42:11
FUN009499,SL0057151,MOV001417,2021-07-29,21:38:37
FUN009500,SL0073934,MOV001378,2021-10-22,05:43:25
FUN009501,SL0021702,MOV000177,2021-06-13,17:40:16
FUN009502,SL0016130,MOV000762,2022-01-02,06:50:29
FUN009503,SL0035562,MOV001081,2021-12-09,08:41:55
FUN009504,SL0037312,MOV000410,2021-10-06,07:39:48
FUN009505,SL0022556,MOV000684,2021-10-01,15:51:58
FUN009506,SL0043293,MOV000415,2021-11-06,06:05:46
FUN009507,SL0063112,MOV000063,2021-08-04,10:46:45
FUN009508,SL0024102,MOV000851,2021-07-22,14:25:20
FUN009509,SL0029939,MOV001353,2021-12-13,10:05:54
FUN009510,SL0007472,MOV000614,2021-11-24,14:04:15
FUN009511,SL0015170,MOV000288,2021-11-28,13:01:22
FUN009512,SL0048312,MOV000199,2021-12-03,16:02:23
FUN009513,SL0049848,MOV000296,2021-12-07,17:07:59
FUN009514,SL0047061,MOV000262,2021-07-18,08:09:38
FUN009515,SL0031003,MOV000505,2021-09-05,16:58:43
FUN009516,SL0026892,MOV000362,2021-07-04,00:11:39
FUN009517,SL0029225,MOV000227,2021-09-14,07:23:12
