id,colaborador_id,usuario_id,tipocolaborador_id
UC0007968,CL0007968,US0007968,TP00003
UC0007969,CL0007969,US0007969,TP00002
UC0007970,CL0007970,US0007970,TP00002
UC0007971,CL0007971,US0007971,TP00001
UC0007972,CL0007972,US0007972,TP00001
UC0007973,CL0007973,US0007973,TP00003
UC0007974,CL0007974,US0007974,TP00003
UC0007975,CL0007975,US0007975,TP00003
UC0007976,CL0007976,US0007976,TP00001
UC0007977,CL0007977,US0007977,TP00003
UC0007978,CL0007978,US0007978,TP00002
UC0007979,CL0007979,US0007979,TP00002
UC0007980,CL0007980,US0007980,TP00002
UC0007981,CL0007981,US0007981,TP00003
UC0007982,CL0007982,US0007982,TP00003
UC0007983,CL0007983,US0007983,TP00003
UC0007984,CL0007984,US0007984,TP00002
UC0007985,CL0007985,US0007985,TP00002
UC0007986,CL0007986,US0007986,TP00003
UC0007987,CL0007987,US0007987,TP00002
UC0007988,CL0007988,US0007988,TP00003
UC0007989,CL0007989,US0007989,TP00002
UC0007990,CL0007990,US0007990,TP00002
UC0007991,CL0007991,US0007991,TP00002
UC0007992,CL0007992,US0007992,TP00003
UC0007993,CL0007993,US0007993,TP00002
UC0007994,CL0007994,US0007994,TP00002
UC0007995,CL0007995,US0007995,TP00001
UC0007996,CL0007996,US0007996,TP00001
UC0007997,CL0007997,US0007997,TP00001
UC0007998,CL0007998,US0007998,TP00003
UC0007999,CL0007999,US0007999,TP00002
UC0008000,CL0008000,US0008000,TP00002
UC0008001,CL0008001,US0008001,TP00002
UC0008002,CL0008002,US0008002,TP00002
UC0008003,CL0008003,US0008003,TP00003
UC0008004,CL0008004,US0008004,TP00001
UC0008005,CL0008005,US0008005,TP00001
UC0008006,CL0008006,US0008006,TP00002
UC0008007,CL0008007,US0008007,TP00003
UC0008008,CL0008008,US0008008,TP00001
UC0008009,CL0008009,US0008009,TP00002
UC0008010,CL0008010,US0008010,TP00002
UC0008011,CL0008011,US0008011,TP00002
UC0008012,CL0008012,US0008012,TP00003
UC0008013,CL0008013,US0008013,TP00003
UC0008014,CL0008014,US0008014,TP00001
UC0008015,CL0008015,US0008015,TP00001
UC0008016,CL0008016,US0008016,TP00001
UC0008017,CL0008017,US0008017,TP00002
UC0008018,CL0008018,US0008018,TP00001
UC0008019,CL0008019,US0008019,TP00003
UC0008020,CL0008020,US0008020,TP00001
UC0008021,CL0008021,US0008021,TP00003
UC0008022,CL0008022,US0008022,TP00002
UC0008023,CL0008023,US0008023,TP00003
UC0008024,CL0008024,US0008024,TP00003
UC0008025,CL0008025,US0008025,TP00003
UC0008026,CL0008026,US0008026,TP00003
UC0008027,CL0008027,US0008027,TP00001
UC0008028,CL0008028,US0008028,TP00001
UC0008029,CL0008029,US0008029,TP00001
UC0008030,CL0008030,US0008030,TP00002
UC0008031,CL0008031,US0008031,TP00002
UC0008032,CL0008032,US0008032,TP00002
UC0008033,CL0008033,US0008033,TP00002
UC0008034,CL0008034,US0008034,TP00001
UC0008035,CL0008035,US0008035,TP00003
UC0008036,CL0008036,US0008036,TP00001
UC0008037,CL0008037,US0008037,TP00001
UC0008038,CL0008038,US0008038,TP00002
UC0008039,CL0008039,US0008039,TP00001
UC0008040,CL0008040,US0008040,TP00001
UC0008041,CL0008041,US0008041,TP00002
UC0008042,CL0008042,US0008042,TP00003
UC0008043,CL0008043,US0008043,TP00001
UC0008044,CL0008044,US0008044,TP00003
UC0008045,CL0008045,US0008045,TP00002
UC0008046,CL0008046,US0008046,TP00002
UC0008047,CL0008047,US0008047,TP00002
UC0008048,CL0008048,US0008048,TP00002
UC0008049,CL0008049,US0008049,TP00001
UC0008050,CL0008050,US0008050,TP00003
UC0008051,CL0008051,US0008051,TP00003
UC0008052,CL0008052,US0008052,TP00001
UC0008053,CL0008053,US0008053,TP00002
UC0008054,CL0008054,US0008054,TP00001
UC0008055,CL0008055,US0008055,TP00001
UC0008056,CL0008056,US0008056,TP00002
UC0008057,CL0008057,US0008057,TP00003
UC0008058,CL0008058,US0008058,TP00001
UC0008059,CL0008059,US0008059,TP00001
UC0008060,CL0008060,US0008060,TP00001
UC0008061,CL0008061,US0008061,TP00002
UC0008062,CL0008062,US0008062,TP00003
UC0008063,CL0008063,US0008063,TP00002
UC0008064,CL0008064,US0008064,TP00001
UC0008065,CL0008065,US0008065,TP00003
UC0008066,CL0008066,US0008066,TP00001
UC0008067,CL0008067,US0008067,TP00003
UC0008068,CL0008068,US0008068,TP00001
UC0008069,CL0008069,US0008069,TP00002
UC0008070,CL0008070,US0008070,TP00003
UC0008071,CL0008071,US0008071,TP00003
UC0008072,CL0008072,US0008072,TP00003
UC0008073,CL0008073,US0008073,TP00001
UC0008074,CL0008074,US0008074,TP00003
UC0008075,CL0008075,US0008075,TP00001
UC0008076,CL0008076,US0008076,TP00003
UC0008077,CL0008077,US0008077,TP00002
UC0008078,CL0008078,US0008078,TP00001
UC0008079,CL0008079,US0008079,TP00003
UC0008080,CL0008080,US0008080,TP00002
UC0008081,CL0008081,US0008081,TP00003
UC0008082,CL0008082,US0008082,TP00002
UC0008083,CL0008083,US0008083,TP00003
UC0008084,CL0008084,US0008084,TP00003
UC0008085,CL0008085,US0008085,TP00002
UC0008086,CL0008086,US0008086,TP00002
UC0008087,CL0008087,US0008087,TP00002
UC0008088,CL0008088,US0008088,TP00002
UC0008089,CL0008089,US0008089,TP00002
UC0008090,CL0008090,US0008090,TP00001
UC0008091,CL0008091,US0008091,TP00003
UC0008092,CL0008092,US0008092,TP00001
UC0008093,CL0008093,US0008093,TP00003
UC0008094,CL0008094,US0008094,TP00002
UC0008095,CL0008095,US0008095,TP00003
UC0008096,CL0008096,US0008096,TP00002
UC0008097,CL0008097,US0008097,TP00001
UC0008098,CL0008098,US0008098,TP00002
UC0008099,CL0008099,US0008099,TP00003
UC0008100,CL0008100,US0008100,TP00003
UC0008101,CL0008101,US0008101,TP00001
UC0008102,CL0008102,US0008102,TP00001
UC0008103,CL0008103,US0008103,TP00001
UC0008104,CL0008104,US0008104,TP00002
UC0008105,CL0008105,US0008105,TP00002
UC0008106,CL0008106,US0008106,TP00003
UC0008107,CL0008107,US0008107,TP00002
UC0008108,CL0008108,US0008108,TP00003
UC0008109,CL0008109,US0008109,TP00001
UC0008110,CL0008110,US0008110,TP00003
UC0008111,CL0008111,US0008111,TP00002
UC0008112,CL0008112,US0008112,TP00003
UC0008113,CL0008113,US0008113,TP00003
UC0008114,CL0008114,US0008114,TP00001
UC0008115,CL0008115,US0008115,TP00003
UC0008116,CL0008116,US0008116,TP00003
UC0008117,CL0008117,US0008117,TP00003
UC0008118,CL0008118,US0008118,TP00001
UC0008119,CL0008119,US0008119,TP00001
UC0008120,CL0008120,US0008120,TP00003
UC0008121,CL0008121,US0008121,TP00001
UC0008122,CL0008122,US0008122,TP00001
UC0008123,CL0008123,US0008123,TP00002
UC0008124,CL0008124,US0008124,TP00003
UC0008125,CL0008125,US0008125,TP00003
UC0008126,CL0008126,US0008126,TP00001
UC0008127,CL0008127,US0008127,TP00001
UC0008128,CL0008128,US0008128,TP00002
UC0008129,CL0008129,US0008129,TP00003
UC0008130,CL0008130,US0008130,TP00002
UC0008131,CL0008131,US0008131,TP00001
UC0008132,CL0008132,US0008132,TP00003
UC0008133,CL0008133,US0008133,TP00001
UC0008134,CL0008134,US0008134,TP00003
UC0008135,CL0008135,US0008135,TP00003
UC0008136,CL0008136,US0008136,TP00001
UC0008137,CL0008137,US0008137,TP00003
UC0008138,CL0008138,US0008138,TP00002
UC0008139,CL0008139,US0008139,TP00001
UC0008140,CL0008140,US0008140,TP00003
UC0008141,CL0008141,US0008141,TP00002
UC0008142,CL0008142,US0008142,TP00001
UC0008143,CL0008143,US0008143,TP00003
UC0008144,CL0008144,US0008144,TP00003
UC0008145,CL0008145,US0008145,TP00003
UC0008146,CL0008146,US0008146,TP00003
UC0008147,CL0008147,US0008147,TP00001
UC0008148,CL0008148,US0008148,TP00003
UC0008149,CL0008149,US0008149,TP00001
UC0008150,CL0008150,US0008150,TP00003
UC0008151,CL0008151,US0008151,TP00003
UC0008152,CL0008152,US0008152,TP00003
UC0008153,CL0008153,US0008153,TP00003
UC0008154,CL0008154,US0008154,TP00001
UC0008155,CL0008155,US0008155,TP00003
UC0008156,CL0008156,US0008156,TP00002
UC0008157,CL0008157,US0008157,TP00003
UC0008158,CL0008158,US0008158,TP00003
UC0008159,CL0008159,US0008159,TP00003
UC0008160,CL0008160,US0008160,TP00002
UC0008161,CL0008161,US0008161,TP00001
UC0008162,CL0008162,US0008162,TP00001
UC0008163,CL0008163,US0008163,TP00003
UC0008164,CL0008164,US0008164,TP00001
UC0008165,CL0008165,US0008165,TP00002
UC0008166,CL0008166,US0008166,TP00002
UC0008167,CL0008167,US0008167,TP00001
UC0008168,CL0008168,US0008168,TP00003
UC0008169,CL0008169,US0008169,TP00002
UC0008170,CL0008170,US0008170,TP00002
UC0008171,CL0008171,US0008171,TP00003
UC0008172,CL0008172,US0008172,TP00003
UC0008173,CL0008173,US0008173,TP00003
UC0008174,CL0008174,US0008174,TP00001
UC0008175,CL0008175,US0008175,TP00002
UC0008176,CL0008176,US0008176,TP00002
UC0008177,CL0008177,US0008177,TP00003
UC0008178,CL0008178,US0008178,TP00001
UC0008179,CL0008179,US0008179,TP00003
UC0008180,CL0008180,US0008180,TP00002
UC0008181,CL0008181,US0008181,TP00001
UC0008182,CL0008182,US0008182,TP00002
UC0008183,CL0008183,US0008183,TP00002
UC0008184,CL0008184,US0008184,TP00001
UC0008185,CL0008185,US0008185,TP00002
UC0008186,CL0008186,US0008186,TP00001
UC0008187,CL0008187,US0008187,TP00003
UC0008188,CL0008188,US0008188,TP00002
UC0008189,CL0008189,US0008189,TP00001
UC0008190,CL0008190,US0008190,TP00002
UC0008191,CL0008191,US0008191,TP00002
UC0008192,CL0008192,US0008192,TP00002
UC0008193,CL0008193,US0008193,TP00001
UC0008194,CL0008194,US0008194,TP00002
UC0008195,CL0008195,US0008195,TP00002
UC0008196,CL0008196,US0008196,TP00001
UC0008197,CL0008197,US0008197,TP00003
UC0008198,CL0008198,US0008198,TP00002
UC0008199,CL0008199,US0008199,TP00001
UC0008200,CL0008200,US0008200,TP00001
UC0008201,CL0008201,US0008201,TP00003
UC0008202,CL0008202,US0008202,TP00001
UC0008203,CL0008203,US0008203,TP00001
UC0008204,CL0008204,US0008204,TP00002
UC0008205,CL0008205,US0008205,TP00002
UC0008206,CL0008206,US0008206,TP00001
UC0008207,CL0008207,US0008207,TP00001
UC0008208,CL0008208,US0008208,TP00003
UC0008209,CL0008209,US0008209,TP00003
UC0008210,CL0008210,US0008210,TP00001
UC0008211,CL0008211,US0008211,TP00003
UC0008212,CL0008212,US0008212,TP00003
UC0008213,CL0008213,US0008213,TP00002
UC0008214,CL0008214,US0008214,TP00002
UC0008215,CL0008215,US0008215,TP00001
UC0008216,CL0008216,US0008216,TP00003
UC0008217,CL0008217,US0008217,TP00001
UC0008218,CL0008218,US0008218,TP00002
UC0008219,CL0008219,US0008219,TP00001
UC0008220,CL0008220,US0008220,TP00001
UC0008221,CL0008221,US0008221,TP00002
UC0008222,CL0008222,US0008222,TP00003
UC0008223,CL0008223,US0008223,TP00002
UC0008224,CL0008224,US0008224,TP00003
UC0008225,CL0008225,US0008225,TP00003
UC0008226,CL0008226,US0008226,TP00001
UC0008227,CL0008227,US0008227,TP00003
UC0008228,CL0008228,US0008228,TP00001
UC0008229,CL0008229,US0008229,TP00003
UC0008230,CL0008230,US0008230,TP00003
UC0008231,CL0008231,US0008231,TP00002
UC0008232,CL0008232,US0008232,TP00003
UC0008233,CL0008233,US0008233,TP00001
UC0008234,CL0008234,US0008234,TP00001
UC0008235,CL0008235,US0008235,TP00002
UC0008236,CL0008236,US0008236,TP00003
UC0008237,CL0008237,US0008237,TP00002
UC0008238,CL0008238,US0008238,TP00002
UC0008239,CL0008239,US0008239,TP00002
UC0008240,CL0008240,US0008240,TP00003
UC0008241,CL0008241,US0008241,TP00002
UC0008242,CL0008242,US0008242,TP00002
UC0008243,CL0008243,US0008243,TP00001
UC0008244,CL0008244,US0008244,TP00001
UC0008245,CL0008245,US0008245,TP00001
UC0008246,CL0008246,US0008246,TP00003
UC0008247,CL0008247,US0008247,TP00002
UC0008248,CL0008248,US0008248,TP00003
UC0008249,CL0008249,US0008249,TP00003
UC0008250,CL0008250,US0008250,TP00001
UC0008251,CL0008251,US0008251,TP00001
UC0008252,CL0008252,US0008252,TP00001
UC0008253,CL0008253,US0008253,TP00002
UC0008254,CL0008254,US0008254,TP00002
UC0008255,CL0008255,US0008255,TP00001
UC0008256,CL0008256,US0008256,TP00002
UC0008257,CL0008257,US0008257,TP00001
UC0008258,CL0008258,US0008258,TP00002
UC0008259,CL0008259,US0008259,TP00003
UC0008260,CL0008260,US0008260,TP00002
UC0008261,CL0008261,US0008261,TP00003
UC0008262,CL0008262,US0008262,TP00001
UC0008263,CL0008263,US0008263,TP00002
UC0008264,CL0008264,US0008264,TP00003
UC0008265,CL0008265,US0008265,TP00002
UC0008266,CL0008266,US0008266,TP00001
UC0008267,CL0008267,US0008267,TP00001
UC0008268,CL0008268,US0008268,TP00003
UC0008269,CL0008269,US0008269,TP00001
UC0008270,CL0008270,US0008270,TP00001
UC0008271,CL0008271,US0008271,TP00001
UC0008272,CL0008272,US0008272,TP00003
UC0008273,CL0008273,US0008273,TP00003
UC0008274,CL0008274,US0008274,TP00001
UC0008275,CL0008275,US0008275,TP00002
UC0008276,CL0008276,US0008276,TP00003
UC0008277,CL0008277,US0008277,TP00002
UC0008278,CL0008278,US0008278,TP00001
UC0008279,CL0008279,US0008279,TP00002
UC0008280,CL0008280,US0008280,TP00002
UC0008281,CL0008281,US0008281,TP00002
UC0008282,CL0008282,US0008282,TP00003
UC0008283,CL0008283,US0008283,TP00003
UC0008284,CL0008284,US0008284,TP00003
UC0008285,CL0008285,US0008285,TP00003
UC0008286,CL0008286,US0008286,TP00003
UC0008287,CL0008287,US0008287,TP00001
UC0008288,CL0008288,US0008288,TP00002
UC0008289,CL0008289,US0008289,TP00001
UC0008290,CL0008290,US0008290,TP00002
UC0008291,CL0008291,US0008291,TP00001
UC0008292,CL0008292,US0008292,TP00002
UC0008293,CL0008293,US0008293,TP00002
UC0008294,CL0008294,US0008294,TP00003
UC0008295,CL0008295,US0008295,TP00003
UC0008296,CL0008296,US0008296,TP00001
UC0008297,CL0008297,US0008297,TP00001
UC0008298,CL0008298,US0008298,TP00003
UC0008299,CL0008299,US0008299,TP00002
UC0008300,CL0008300,US0008300,TP00003
UC0008301,CL0008301,US0008301,TP00002
UC0008302,CL0008302,US0008302,TP00003
UC0008303,CL0008303,US0008303,TP00003
UC0008304,CL0008304,US0008304,TP00003
UC0008305,CL0008305,US0008305,TP00001
UC0008306,CL0008306,US0008306,TP00001
UC0008307,CL0008307,US0008307,TP00003
UC0008308,CL0008308,US0008308,TP00002
UC0008309,CL0008309,US0008309,TP00001
UC0008310,CL0008310,US0008310,TP00001
UC0008311,CL0008311,US0008311,TP00002
UC0008312,CL0008312,US0008312,TP00003
UC0008313,CL0008313,US0008313,TP00003
UC0008314,CL0008314,US0008314,TP00003
UC0008315,CL0008315,US0008315,TP00002
UC0008316,CL0008316,US0008316,TP00002
UC0008317,CL0008317,US0008317,TP00002
UC0008318,CL0008318,US0008318,TP00003
UC0008319,CL0008319,US0008319,TP00001
UC0008320,CL0008320,US0008320,TP00001
UC0008321,CL0008321,US0008321,TP00003
UC0008322,CL0008322,US0008322,TP00001
UC0008323,CL0008323,US0008323,TP00002
UC0008324,CL0008324,US0008324,TP00001
UC0008325,CL0008325,US0008325,TP00003
UC0008326,CL0008326,US0008326,TP00002
UC0008327,CL0008327,US0008327,TP00003
UC0008328,CL0008328,US0008328,TP00001
UC0008329,CL0008329,US0008329,TP00003
UC0008330,CL0008330,US0008330,TP00002
UC0008331,CL0008331,US0008331,TP00002
UC0008332,CL0008332,US0008332,TP00002
UC0008333,CL0008333,US0008333,TP00001
UC0008334,CL0008334,US0008334,TP00001
UC0008335,CL0008335,US0008335,TP00002
UC0008336,CL0008336,US0008336,TP00001
UC0008337,CL0008337,US0008337,TP00001
UC0008338,CL0008338,US0008338,TP00003
UC0008339,CL0008339,US0008339,TP00002
UC0008340,CL0008340,US0008340,TP00002
UC0008341,CL0008341,US0008341,TP00002
UC0008342,CL0008342,US0008342,TP00003
UC0008343,CL0008343,US0008343,TP00001
UC0008344,CL0008344,US0008344,TP00003
UC0008345,CL0008345,US0008345,TP00003
UC0008346,CL0008346,US0008346,TP00003
UC0008347,CL0008347,US0008347,TP00001
UC0008348,CL0008348,US0008348,TP00002
UC0008349,CL0008349,US0008349,TP00002
UC0008350,CL0008350,US0008350,TP00002
UC0008351,CL0008351,US0008351,TP00003
UC0008352,CL0008352,US0008352,TP00001
UC0008353,CL0008353,US0008353,TP00001
UC0008354,CL0008354,US0008354,TP00002
UC0008355,CL0008355,US0008355,TP00003
UC0008356,CL0008356,US0008356,TP00003
UC0008357,CL0008357,US0008357,TP00001
UC0008358,CL0008358,US0008358,TP00001
UC0008359,CL0008359,US0008359,TP00003
UC0008360,CL0008360,US0008360,TP00001
UC0008361,CL0008361,US0008361,TP00001
UC0008362,CL0008362,US0008362,TP00003
UC0008363,CL0008363,US0008363,TP00003
UC0008364,CL0008364,US0008364,TP00003
UC0008365,CL0008365,US0008365,TP00003
UC0008366,CL0008366,US0008366,TP00001
UC0008367,CL0008367,US0008367,TP00003
UC0008368,CL0008368,US0008368,TP00002
UC0008369,CL0008369,US0008369,TP00003
UC0008370,CL0008370,US0008370,TP00003
UC0008371,CL0008371,US0008371,TP00002
UC0008372,CL0008372,US0008372,TP00001
UC0008373,CL0008373,US0008373,TP00002
UC0008374,CL0008374,US0008374,TP00001
UC0008375,CL0008375,US0008375,TP00002
UC0008376,CL0008376,US0008376,TP00001
UC0008377,CL0008377,US0008377,TP00003
UC0008378,CL0008378,US0008378,TP00003
UC0008379,CL0008379,US0008379,TP00002
UC0008380,CL0008380,US0008380,TP00001
UC0008381,CL0008381,US0008381,TP00003
UC0008382,CL0008382,US0008382,TP00002
UC0008383,CL0008383,US0008383,TP00002
UC0008384,CL0008384,US0008384,TP00001
UC0008385,CL0008385,US0008385,TP00001
UC0008386,CL0008386,US0008386,TP00001
UC0008387,CL0008387,US0008387,TP00001
UC0008388,CL0008388,US0008388,TP00003
UC0008389,CL0008389,US0008389,TP00001
UC0008390,CL0008390,US0008390,TP00002
UC0008391,CL0008391,US0008391,TP00002
UC0008392,CL0008392,US0008392,TP00001
UC0008393,CL0008393,US0008393,TP00003
UC0008394,CL0008394,US0008394,TP00003
UC0008395,CL0008395,US0008395,TP00003
UC0008396,CL0008396,US0008396,TP00002
UC0008397,CL0008397,US0008397,TP00003
UC0008398,CL0008398,US0008398,TP00003
UC0008399,CL0008399,US0008399,TP00002
UC0008400,CL0008400,US0008400,TP00001
UC0008401,CL0008401,US0008401,TP00002
UC0008402,CL0008402,US0008402,TP00001
UC0008403,CL0008403,US0008403,TP00003
UC0008404,CL0008404,US0008404,TP00001
UC0008405,CL0008405,US0008405,TP00001
UC0008406,CL0008406,US0008406,TP00001
UC0008407,CL0008407,US0008407,TP00001
UC0008408,CL0008408,US0008408,TP00003
UC0008409,CL0008409,US0008409,TP00003
UC0008410,CL0008410,US0008410,TP00001
UC0008411,CL0008411,US0008411,TP00001
UC0008412,CL0008412,US0008412,TP00003
UC0008413,CL0008413,US0008413,TP00003
UC0008414,CL0008414,US0008414,TP00003
UC0008415,CL0008415,US0008415,TP00002
UC0008416,CL0008416,US0008416,TP00001
UC0008417,CL0008417,US0008417,TP00002
UC0008418,CL0008418,US0008418,TP00002
UC0008419,CL0008419,US0008419,TP00003
UC0008420,CL0008420,US0008420,TP00001
UC0008421,CL0008421,US0008421,TP00001
UC0008422,CL0008422,US0008422,TP00001
UC0008423,CL0008423,US0008423,TP00001
UC0008424,CL0008424,US0008424,TP00003
UC0008425,CL0008425,US0008425,TP00001
UC0008426,CL0008426,US0008426,TP00002
UC0008427,CL0008427,US0008427,TP00001
UC0008428,CL0008428,US0008428,TP00003
UC0008429,CL0008429,US0008429,TP00002
UC0008430,CL0008430,US0008430,TP00003
UC0008431,CL0008431,US0008431,TP00001
UC0008432,CL0008432,US0008432,TP00002
UC0008433,CL0008433,US0008433,TP00003
UC0008434,CL0008434,US0008434,TP00002
UC0008435,CL0008435,US0008435,TP00003
UC0008436,CL0008436,US0008436,TP00003
UC0008437,CL0008437,US0008437,TP00001
UC0008438,CL0008438,US0008438,TP00001
UC0008439,CL0008439,US0008439,TP00002
UC0008440,CL0008440,US0008440,TP00003
UC0008441,CL0008441,US0008441,TP00002
UC0008442,CL0008442,US0008442,TP00003
UC0008443,CL0008443,US0008443,TP00002
UC0008444,CL0008444,US0008444,TP00001
UC0008445,CL0008445,US0008445,TP00001
UC0008446,CL0008446,US0008446,TP00003
UC0008447,CL0008447,US0008447,TP00003
UC0008448,CL0008448,US0008448,TP00001
UC0008449,CL0008449,US0008449,TP00002
UC0008450,CL0008450,US0008450,TP00002
UC0008451,CL0008451,US0008451,TP00002
UC0008452,CL0008452,US0008452,TP00002
UC0008453,CL0008453,US0008453,TP00001
UC0008454,CL0008454,US0008454,TP00003
UC0008455,CL0008455,US0008455,TP00002
UC0008456,CL0008456,US0008456,TP00002
UC0008457,CL0008457,US0008457,TP00003
UC0008458,CL0008458,US0008458,TP00001
UC0008459,CL0008459,US0008459,TP00002
UC0008460,CL0008460,US0008460,TP00002
UC0008461,CL0008461,US0008461,TP00001
UC0008462,CL0008462,US0008462,TP00001
UC0008463,CL0008463,US0008463,TP00001
UC0008464,CL0008464,US0008464,TP00002
UC0008465,CL0008465,US0008465,TP00003
UC0008466,CL0008466,US0008466,TP00002
UC0008467,CL0008467,US0008467,TP00003
UC0008468,CL0008468,US0008468,TP00003
UC0008469,CL0008469,US0008469,TP00003
UC0008470,CL0008470,US0008470,TP00002
UC0008471,CL0008471,US0008471,TP00003
UC0008472,CL0008472,US0008472,TP00003
UC0008473,CL0008473,US0008473,TP00001
UC0008474,CL0008474,US0008474,TP00003
UC0008475,CL0008475,US0008475,TP00003
UC0008476,CL0008476,US0008476,TP00002
UC0008477,CL0008477,US0008477,TP00002
UC0008478,CL0008478,US0008478,TP00002
UC0008479,CL0008479,US0008479,TP00001
UC0008480,CL0008480,US0008480,TP00003
UC0008481,CL0008481,US0008481,TP00002
UC0008482,CL0008482,US0008482,TP00002
UC0008483,CL0008483,US0008483,TP00001
UC0008484,CL0008484,US0008484,TP00002
UC0008485,CL0008485,US0008485,TP00002
UC0008486,CL0008486,US0008486,TP00002
UC0008487,CL0008487,US0008487,TP00002
UC0008488,CL0008488,US0008488,TP00002
UC0008489,CL0008489,US0008489,TP00001
UC0008490,CL0008490,US0008490,TP00003
UC0008491,CL0008491,US0008491,TP00002
UC0008492,CL0008492,US0008492,TP00001
UC0008493,CL0008493,US0008493,TP00001
UC0008494,CL0008494,US0008494,TP00001
UC0008495,CL0008495,US0008495,TP00003
UC0008496,CL0008496,US0008496,TP00002
UC0008497,CL0008497,US0008497,TP00002
UC0008498,CL0008498,US0008498,TP00003
UC0008499,CL0008499,US0008499,TP00002
UC0008500,CL0008500,US0008500,TP00003
UC0008501,CL0008501,US0008501,TP00001
UC0008502,CL0008502,US0008502,TP00002
UC0008503,CL0008503,US0008503,TP00002
UC0008504,CL0008504,US0008504,TP00002
UC0008505,CL0008505,US0008505,TP00001
UC0008506,CL0008506,US0008506,TP00002
UC0008507,CL0008507,US0008507,TP00003
UC0008508,CL0008508,US0008508,TP00003
UC0008509,CL0008509,US0008509,TP00002
UC0008510,CL0008510,US0008510,TP00001
UC0008511,CL0008511,US0008511,TP00003
UC0008512,CL0008512,US0008512,TP00003
UC0008513,CL0008513,US0008513,TP00001
UC0008514,CL0008514,US0008514,TP00002
UC0008515,CL0008515,US0008515,TP00002
UC0008516,CL0008516,US0008516,TP00001
UC0008517,CL0008517,US0008517,TP00002
UC0008518,CL0008518,US0008518,TP00003
UC0008519,CL0008519,US0008519,TP00001
UC0008520,CL0008520,US0008520,TP00003
UC0008521,CL0008521,US0008521,TP00003
UC0008522,CL0008522,US0008522,TP00003
UC0008523,CL0008523,US0008523,TP00002
UC0008524,CL0008524,US0008524,TP00001
UC0008525,CL0008525,US0008525,TP00003
UC0008526,CL0008526,US0008526,TP00001
UC0008527,CL0008527,US0008527,TP00003
UC0008528,CL0008528,US0008528,TP00003
UC0008529,CL0008529,US0008529,TP00001
UC0008530,CL0008530,US0008530,TP00001
UC0008531,CL0008531,US0008531,TP00001
UC0008532,CL0008532,US0008532,TP00003
UC0008533,CL0008533,US0008533,TP00003
UC0008534,CL0008534,US0008534,TP00003
UC0008535,CL0008535,US0008535,TP00001
UC0008536,CL0008536,US0008536,TP00003
UC0008537,CL0008537,US0008537,TP00003
UC0008538,CL0008538,US0008538,TP00003
UC0008539,CL0008539,US0008539,TP00002
UC0008540,CL0008540,US0008540,TP00003
UC0008541,CL0008541,US0008541,TP00001
UC0008542,CL0008542,US0008542,TP00003
UC0008543,CL0008543,US0008543,TP00001
UC0008544,CL0008544,US0008544,TP00002
UC0008545,CL0008545,US0008545,TP00003
UC0008546,CL0008546,US0008546,TP00002
UC0008547,CL0008547,US0008547,TP00003
UC0008548,CL0008548,US0008548,TP00001
UC0008549,CL0008549,US0008549,TP00001
UC0008550,CL0008550,US0008550,TP00003
UC0008551,CL0008551,US0008551,TP00003
UC0008552,CL0008552,US0008552,TP00001
UC0008553,CL0008553,US0008553,TP00001
UC0008554,CL0008554,US0008554,TP00001
UC0008555,CL0008555,US0008555,TP00001
UC0008556,CL0008556,US0008556,TP00002
UC0008557,CL0008557,US0008557,TP00001
UC0008558,CL0008558,US0008558,TP00001
UC0008559,CL0008559,US0008559,TP00003
UC0008560,CL0008560,US0008560,TP00002
UC0008561,CL0008561,US0008561,TP00003
UC0008562,CL0008562,US0008562,TP00002
UC0008563,CL0008563,US0008563,TP00002
UC0008564,CL0008564,US0008564,TP00001
UC0008565,CL0008565,US0008565,TP00003
UC0008566,CL0008566,US0008566,TP00002
UC0008567,CL0008567,US0008567,TP00001
UC0008568,CL0008568,US0008568,TP00002
UC0008569,CL0008569,US0008569,TP00002
UC0008570,CL0008570,US0008570,TP00003
UC0008571,CL0008571,US0008571,TP00002
UC0008572,CL0008572,US0008572,TP00003
UC0008573,CL0008573,US0008573,TP00001
UC0008574,CL0008574,US0008574,TP00001
UC0008575,CL0008575,US0008575,TP00002
UC0008576,CL0008576,US0008576,TP00003
UC0008577,CL0008577,US0008577,TP00003
UC0008578,CL0008578,US0008578,TP00001
UC0008579,CL0008579,US0008579,TP00003
UC0008580,CL0008580,US0008580,TP00003
UC0008581,CL0008581,US0008581,TP00002
UC0008582,CL0008582,US0008582,TP00001
UC0008583,CL0008583,US0008583,TP00002
UC0008584,CL0008584,US0008584,TP00003
UC0008585,CL0008585,US0008585,TP00002
UC0008586,CL0008586,US0008586,TP00003
UC0008587,CL0008587,US0008587,TP00003
UC0008588,CL0008588,US0008588,TP00001
UC0008589,CL0008589,US0008589,TP00002
UC0008590,CL0008590,US0008590,TP00001
UC0008591,CL0008591,US0008591,TP00002
UC0008592,CL0008592,US0008592,TP00001
UC0008593,CL0008593,US0008593,TP00002
UC0008594,CL0008594,US0008594,TP00001
UC0008595,CL0008595,US0008595,TP00002
UC0008596,CL0008596,US0008596,TP00003
UC0008597,CL0008597,US0008597,TP00003
UC0008598,CL0008598,US0008598,TP00003
UC0008599,CL0008599,US0008599,TP00002
UC0008600,CL0008600,US0008600,TP00002
UC0008601,CL0008601,US0008601,TP00003
UC0008602,CL0008602,US0008602,TP00002
