butaca_id,ventaentrada_id,funcion_id,nro_fila,nro_columna,tipo_entrada,precio_entrada
BU0001412,EN0000476,FUN000358,I,3,niño,22.5
BU0001413,EN0000477,FUN001000,E,11,niño,10.0
BU0001414,EN0000477,FUN000904,F,14,adulto,30.0
BU0001415,EN0000477,FUN000434,I,18,adulto,10.0
BU0001416,EN0000478,FUN000113,I,10,niño,15.0
BU0001417,EN0000479,FUN000699,R,1,adulto,30.0
BU0001418,EN0000480,FUN000996,B,1,adulto,15.0
BU0001419,EN0000481,FUN000200,B,17,adulto,15.0
BU0001420,EN0000481,FUN000765,J,13,adulto,10.0
BU0001421,EN0000481,FUN000686,R,9,adulto,10.0
BU0001422,EN0000481,FUN000213,F,6,niño,15.0
BU0001423,EN0000482,FUN000488,C,20,niño,30.0
BU0001424,EN0000482,FUN000261,N,6,niño,30.0
BU0001425,EN0000483,FUN000700,Z,16,niño,30.0
BU0001426,EN0000483,FUN000999,T,13,adulto,15.0
BU0001427,EN0000483,FUN000487,W,5,adulto,30.0
BU0001428,EN0000483,FUN000954,M,1,adulto,30.0
BU0001429,EN0000483,FUN000249,F,2,adulto,15.0
BU0001430,EN0000484,FUN000638,L,13,adulto,15.0
BU0001431,EN0000484,FUN000186,H,8,adulto,10.0
BU0001432,EN0000484,FUN000407,M,18,niño,30.0
BU0001433,EN0000484,FUN000816,J,4,niño,10.0
BU0001434,EN0000484,FUN000028,N,11,adulto,15.0
BU0001435,EN0000485,FUN000591,N,4,niño,10.0
BU0001436,EN0000485,FUN000903,Z,4,niño,10.0
BU0001437,EN0000485,FUN000519,D,1,adulto,22.5
BU0001438,EN0000485,FUN000965,U,10,adulto,22.5
BU0001439,EN0000485,FUN000913,Z,4,niño,10.0
BU0001440,EN0000486,FUN000944,Q,9,niño,10.0
BU0001441,EN0000487,FUN000009,N,14,niño,15.0
BU0001442,EN0000487,FUN000036,B,1,adulto,30.0
BU0001443,EN0000487,FUN000422,Y,3,adulto,10.0
BU0001444,EN0000488,FUN000698,P,18,adulto,22.5
BU0001445,EN0000488,FUN000934,Q,20,niño,15.0
BU0001446,EN0000489,FUN000602,H,8,adulto,10.0
BU0001447,EN0000489,FUN000296,P,13,adulto,22.5
BU0001448,EN0000489,FUN000059,Y,11,adulto,15.0
BU0001449,EN0000489,FUN000751,H,7,niño,22.5
BU0001450,EN0000489,FUN000901,X,5,niño,30.0
BU0001451,EN0000490,FUN000556,Y,14,adulto,22.5
BU0001452,EN0000490,FUN000289,X,8,niño,10.0
BU0001453,EN0000490,FUN000644,C,3,niño,15.0
BU0001454,EN0000491,FUN000372,N,15,adulto,30.0
BU0001455,EN0000491,FUN000037,E,3,niño,10.0
BU0001456,EN0000492,FUN000108,I,3,niño,10.0
BU0001457,EN0000492,FUN000084,G,1,niño,15.0
BU0001458,EN0000492,FUN000981,G,17,adulto,22.5
BU0001459,EN0000492,FUN000470,D,15,niño,15.0
BU0001460,EN0000493,FUN000092,T,17,adulto,10.0
BU0001461,EN0000493,FUN000148,D,17,adulto,15.0
BU0001462,EN0000493,FUN000575,W,5,niño,10.0
BU0001463,EN0000493,FUN000255,U,5,niño,10.0
BU0001464,EN0000493,FUN000211,M,7,niño,10.0
BU0001465,EN0000494,FUN000912,J,17,niño,15.0
BU0001466,EN0000495,FUN000891,O,18,adulto,22.5
BU0001467,EN0000496,FUN000109,E,15,adulto,30.0
BU0001468,EN0000496,FUN000974,O,16,adulto,30.0
BU0001469,EN0000496,FUN000335,L,13,adulto,22.5
BU0001470,EN0000496,FUN000360,D,13,adulto,22.5
BU0001471,EN0000496,FUN000064,O,14,adulto,10.0
BU0001472,EN0000497,FUN000872,B,9,adulto,22.5
BU0001473,EN0000497,FUN000396,D,17,adulto,10.0
BU0001474,EN0000498,FUN000610,M,3,niño,10.0
BU0001475,EN0000498,FUN000897,G,13,adulto,30.0
BU0001476,EN0000498,FUN000989,I,13,niño,30.0
BU0001477,EN0000498,FUN000075,W,10,adulto,10.0
BU0001478,EN0000498,FUN000940,L,15,adulto,10.0
BU0001479,EN0000499,FUN000292,B,18,niño,30.0
BU0001480,EN0000499,FUN000005,V,20,niño,15.0
BU0001481,EN0000500,FUN000465,R,20,adulto,22.5
BU0001482,EN0000500,FUN000499,H,9,adulto,15.0
BU0001483,EN0000500,FUN000796,K,20,niño,30.0
BU0001484,EN0000500,FUN000383,B,18,adulto,15.0
BU0001485,EN0000500,FUN000413,L,17,adulto,10.0
BU0001486,EN0000501,FUN000174,G,1,adulto,15.0
BU0001487,EN0000501,FUN000508,T,10,adulto,30.0
BU0001488,EN0000501,FUN000875,X,10,niño,30.0
BU0001489,EN0000501,FUN000043,C,17,adulto,10.0
BU0001490,EN0000501,FUN000580,N,3,niño,30.0
BU0001491,EN0000502,FUN000365,R,10,adulto,10.0
BU0001492,EN0000502,FUN000766,D,19,adulto,15.0
BU0001493,EN0000503,FUN000867,S,16,adulto,30.0
BU0001494,EN0000504,FUN000020,G,12,niño,30.0
BU0001495,EN0000505,FUN000590,K,5,adulto,30.0
BU0001496,EN0000505,FUN000207,G,18,adulto,10.0
BU0001497,EN0000505,FUN000754,B,5,adulto,10.0
BU0001498,EN0000505,FUN000360,H,6,adulto,15.0
BU0001499,EN0000505,FUN000496,H,12,adulto,22.5
BU0001500,EN0000506,FUN000771,O,19,niño,15.0
BU0001501,EN0000506,FUN000505,M,1,adulto,15.0
BU0001502,EN0000506,FUN000878,Y,5,adulto,30.0
BU0001503,EN0000507,FUN000594,E,12,adulto,10.0
BU0001504,EN0000507,FUN000471,P,7,adulto,15.0
BU0001505,EN0000507,FUN000261,H,10,adulto,22.5
BU0001506,EN0000508,FUN000906,E,9,adulto,15.0
BU0001507,EN0000508,FUN000041,A,12,adulto,10.0
BU0001508,EN0000509,FUN000427,Z,20,adulto,10.0
BU0001509,EN0000510,FUN000238,X,12,niño,30.0
BU0001510,EN0000510,FUN000694,M,7,niño,22.5
BU0001511,EN0000510,FUN000772,W,7,niño,30.0
BU0001512,EN0000510,FUN000673,V,13,niño,15.0
BU0001513,EN0000511,FUN000082,M,4,niño,30.0
BU0001514,EN0000511,FUN000016,L,9,niño,30.0
BU0001515,EN0000511,FUN000978,K,6,adulto,10.0
BU0001516,EN0000512,FUN000552,I,16,niño,22.5
BU0001517,EN0000512,FUN000416,X,16,niño,30.0
BU0001518,EN0000512,FUN000897,D,12,adulto,22.5
BU0001519,EN0000512,FUN000902,R,6,adulto,10.0
BU0001520,EN0000512,FUN000484,Q,10,adulto,10.0
BU0001521,EN0000513,FUN000514,U,8,adulto,30.0
BU0001522,EN0000513,FUN000800,W,13,niño,22.5
BU0001523,EN0000514,FUN000072,W,17,niño,10.0
BU0001524,EN0000514,FUN000925,U,6,adulto,10.0
BU0001525,EN0000515,FUN000898,K,8,adulto,30.0
BU0001526,EN0000515,FUN000617,O,5,niño,10.0
BU0001527,EN0000515,FUN000860,S,6,adulto,10.0
BU0001528,EN0000515,FUN000471,M,14,adulto,15.0
BU0001529,EN0000515,FUN000587,Z,14,adulto,15.0
BU0001530,EN0000516,FUN000796,S,9,adulto,15.0
BU0001531,EN0000516,FUN000244,E,19,adulto,10.0
BU0001532,EN0000516,FUN000366,A,1,niño,22.5
BU0001533,EN0000516,FUN000391,H,4,adulto,22.5
BU0001534,EN0000516,FUN000698,Z,15,niño,22.5
BU0001535,EN0000517,FUN000807,V,11,adulto,22.5
BU0001536,EN0000518,FUN000975,C,12,adulto,15.0
BU0001537,EN0000518,FUN000918,F,1,adulto,22.5
BU0001538,EN0000518,FUN000953,N,17,adulto,15.0
BU0001539,EN0000519,FUN000752,L,13,adulto,22.5
BU0001540,EN0000519,FUN000536,D,5,niño,10.0
BU0001541,EN0000519,FUN000055,P,11,niño,22.5
BU0001542,EN0000520,FUN000112,A,14,adulto,15.0
BU0001543,EN0000520,FUN000660,Y,18,adulto,10.0
BU0001544,EN0000521,FUN000511,U,1,adulto,15.0
BU0001545,EN0000521,FUN000320,K,2,adulto,30.0
BU0001546,EN0000521,FUN000444,W,12,adulto,22.5
BU0001547,EN0000521,FUN000018,L,18,niño,30.0
BU0001548,EN0000521,FUN000711,C,5,niño,30.0
BU0001549,EN0000522,FUN000084,Z,14,niño,30.0
BU0001550,EN0000522,FUN000441,J,9,adulto,30.0
BU0001551,EN0000523,FUN000766,A,10,adulto,15.0
BU0001552,EN0000523,FUN000332,I,8,adulto,22.5
BU0001553,EN0000523,FUN000634,A,8,adulto,30.0
BU0001554,EN0000523,FUN000843,T,16,adulto,22.5
BU0001555,EN0000523,FUN000697,Q,20,adulto,30.0
BU0001556,EN0000524,FUN000481,Z,7,adulto,15.0
BU0001557,EN0000524,FUN000692,V,7,adulto,30.0
BU0001558,EN0000524,FUN000325,R,15,niño,30.0
BU0001559,EN0000524,FUN000099,L,16,niño,30.0
BU0001560,EN0000524,FUN000875,L,13,adulto,15.0
BU0001561,EN0000525,FUN000034,M,11,adulto,15.0
BU0001562,EN0000525,FUN000521,S,5,niño,22.5
BU0001563,EN0000526,FUN000281,D,20,niño,15.0
BU0001564,EN0000526,FUN000644,H,13,adulto,22.5
BU0001565,EN0000527,FUN000779,E,5,niño,22.5
BU0001566,EN0000527,FUN000016,H,6,niño,15.0
BU0001567,EN0000527,FUN000917,N,17,adulto,10.0
BU0001568,EN0000527,FUN000619,O,16,adulto,22.5
BU0001569,EN0000528,FUN000959,Q,4,adulto,10.0
BU0001570,EN0000528,FUN000367,G,2,niño,10.0
BU0001571,EN0000529,FUN000332,T,11,adulto,30.0
BU0001572,EN0000529,FUN000942,S,18,adulto,30.0
BU0001573,EN0000529,FUN000390,A,15,niño,15.0
BU0001574,EN0000529,FUN000020,S,2,niño,22.5
BU0001575,EN0000530,FUN000589,A,2,niño,15.0
BU0001576,EN0000530,FUN000553,V,10,adulto,15.0
BU0001577,EN0000530,FUN000514,L,19,adulto,22.5
BU0001578,EN0000530,FUN000243,V,16,niño,30.0
BU0001579,EN0000531,FUN000729,V,18,niño,22.5
BU0001580,EN0000531,FUN000737,E,8,niño,15.0
BU0001581,EN0000531,FUN000987,G,3,adulto,10.0
BU0001582,EN0000531,FUN000954,M,16,adulto,15.0
BU0001583,EN0000532,FUN000611,W,15,adulto,10.0
BU0001584,EN0000532,FUN000523,Q,12,niño,30.0
BU0001585,EN0000533,FUN000981,C,10,niño,10.0
BU0001586,EN0000533,FUN000969,S,2,adulto,22.5
BU0001587,EN0000533,FUN000427,A,17,niño,15.0
BU0001588,EN0000533,FUN000161,D,13,adulto,10.0
BU0001589,EN0000533,FUN000263,Y,17,adulto,30.0
BU0001590,EN0000534,FUN000587,K,9,adulto,15.0
BU0001591,EN0000534,FUN000904,T,5,niño,15.0
BU0001592,EN0000534,FUN000009,L,5,adulto,15.0
BU0001593,EN0000534,FUN000576,H,17,niño,30.0
BU0001594,EN0000534,FUN000304,N,1,adulto,22.5
BU0001595,EN0000535,FUN000739,H,20,adulto,30.0
BU0001596,EN0000535,FUN000258,A,18,niño,30.0
BU0001597,EN0000535,FUN000069,O,13,niño,10.0
BU0001598,EN0000536,FUN000169,C,13,adulto,15.0
BU0001599,EN0000536,FUN000928,B,3,niño,10.0
BU0001600,EN0000537,FUN000869,B,18,adulto,30.0
BU0001601,EN0000537,FUN000132,P,12,adulto,15.0
BU0001602,EN0000538,FUN000492,J,16,adulto,15.0
BU0001603,EN0000538,FUN000082,N,12,adulto,30.0
BU0001604,EN0000538,FUN000901,U,15,adulto,22.5
BU0001605,EN0000539,FUN000174,U,10,adulto,30.0
BU0001606,EN0000539,FUN000938,U,5,niño,15.0
BU0001607,EN0000539,FUN000723,G,12,adulto,10.0
BU0001608,EN0000539,FUN000923,S,11,adulto,22.5
BU0001609,EN0000540,FUN000799,I,13,niño,10.0
BU0001610,EN0000540,FUN000795,X,9,niño,15.0
BU0001611,EN0000540,FUN000096,V,6,adulto,22.5
BU0001612,EN0000541,FUN000542,S,20,niño,30.0
BU0001613,EN0000542,FUN000573,G,20,niño,30.0
BU0001614,EN0000543,FUN000203,L,4,niño,22.5
BU0001615,EN0000543,FUN000653,L,2,niño,22.5
BU0001616,EN0000543,FUN000361,Q,4,adulto,22.5
BU0001617,EN0000544,FUN000314,H,1,niño,30.0
BU0001618,EN0000545,FUN000638,B,14,niño,10.0
BU0001619,EN0000545,FUN000055,R,2,niño,22.5
BU0001620,EN0000545,FUN000884,F,15,niño,30.0
BU0001621,EN0000545,FUN000715,V,4,adulto,22.5
BU0001622,EN0000546,FUN000265,M,14,niño,10.0
BU0001623,EN0000547,FUN000669,N,20,adulto,15.0
BU0001624,EN0000547,FUN000909,V,18,niño,22.5
BU0001625,EN0000548,FUN000412,G,14,adulto,30.0
BU0001626,EN0000549,FUN000608,P,3,niño,15.0
BU0001627,EN0000549,FUN000894,K,11,adulto,15.0
BU0001628,EN0000549,FUN000776,T,5,adulto,30.0
BU0001629,EN0000550,FUN000948,A,11,niño,15.0
BU0001630,EN0000551,FUN000558,J,5,niño,22.5
BU0001631,EN0000551,FUN000277,F,11,adulto,30.0
BU0001632,EN0000552,FUN000283,D,5,adulto,22.5
BU0001633,EN0000552,FUN000801,J,3,adulto,10.0
BU0001634,EN0000553,FUN000350,S,10,niño,10.0
BU0001635,EN0000554,FUN000375,N,20,niño,15.0
BU0001636,EN0000554,FUN000063,V,14,niño,30.0
BU0001637,EN0000554,FUN000450,F,11,adulto,22.5
BU0001638,EN0000554,FUN000761,N,8,adulto,10.0
BU0001639,EN0000554,FUN000410,J,13,adulto,10.0
BU0001640,EN0000555,FUN000663,N,15,adulto,10.0
BU0001641,EN0000555,FUN000156,P,5,niño,15.0
BU0001642,EN0000555,FUN000299,O,6,adulto,22.5
BU0001643,EN0000556,FUN000635,R,17,adulto,30.0
BU0001644,EN0000557,FUN000380,L,16,niño,30.0
BU0001645,EN0000557,FUN000382,R,12,niño,30.0
BU0001646,EN0000558,FUN000994,Z,1,adulto,30.0
BU0001647,EN0000558,FUN000237,L,8,niño,10.0
BU0001648,EN0000559,FUN000368,X,8,adulto,30.0
BU0001649,EN0000559,FUN000927,P,19,niño,22.5
BU0001650,EN0000559,FUN000240,B,10,niño,30.0
BU0001651,EN0000559,FUN000589,B,6,niño,30.0
BU0001652,EN0000560,FUN000494,K,16,niño,10.0
BU0001653,EN0000560,FUN000665,T,14,niño,30.0
BU0001654,EN0000560,FUN000030,Q,14,niño,22.5
BU0001655,EN0000560,FUN000139,T,8,adulto,10.0
BU0001656,EN0000560,FUN000144,J,18,adulto,30.0
BU0001657,EN0000561,FUN000799,A,17,adulto,10.0
BU0001658,EN0000561,FUN000651,D,9,adulto,30.0
BU0001659,EN0000561,FUN000142,I,20,niño,22.5
BU0001660,EN0000561,FUN000215,G,18,adulto,10.0
BU0001661,EN0000561,FUN000173,F,15,niño,15.0
BU0001662,EN0000562,FUN000052,N,19,niño,15.0
BU0001663,EN0000562,FUN000167,E,20,niño,15.0
BU0001664,EN0000562,FUN000472,K,16,niño,15.0
BU0001665,EN0000562,FUN000217,O,19,niño,22.5
BU0001666,EN0000563,FUN000574,L,7,adulto,22.5
BU0001667,EN0000563,FUN000033,I,11,niño,30.0
BU0001668,EN0000564,FUN000782,M,8,niño,15.0
BU0001669,EN0000565,FUN000187,Q,6,niño,10.0
BU0001670,EN0000565,FUN000077,V,3,niño,15.0
BU0001671,EN0000566,FUN000636,U,1,niño,22.5
BU0001672,EN0000567,FUN000586,R,3,adulto,30.0
BU0001673,EN0000568,FUN000043,O,16,niño,10.0
BU0001674,EN0000568,FUN000255,M,4,niño,30.0
BU0001675,EN0000568,FUN000415,L,2,niño,15.0
BU0001676,EN0000569,FUN000470,P,15,adulto,22.5
BU0001677,EN0000569,FUN000613,W,14,adulto,30.0
BU0001678,EN0000569,FUN000034,N,8,adulto,10.0
BU0001679,EN0000569,FUN000447,F,15,niño,22.5
BU0001680,EN0000569,FUN000250,Y,17,niño,22.5
BU0001681,EN0000570,FUN000579,E,9,adulto,22.5
BU0001682,EN0000571,FUN000198,K,7,niño,15.0
BU0001683,EN0000571,FUN000484,C,9,adulto,22.5
BU0001684,EN0000571,FUN000577,G,9,niño,30.0
BU0001685,EN0000571,FUN000898,I,13,adulto,22.5
BU0001686,EN0000571,FUN000207,B,16,niño,15.0
BU0001687,EN0000572,FUN000303,G,5,adulto,15.0
BU0001688,EN0000572,FUN000330,X,11,adulto,30.0
BU0001689,EN0000573,FUN000483,N,4,adulto,15.0
BU0001690,EN0000573,FUN000290,P,9,niño,10.0
BU0001691,EN0000573,FUN000116,Y,13,niño,10.0
BU0001692,EN0000574,FUN000669,R,19,niño,15.0
BU0001693,EN0000575,FUN000411,H,19,adulto,30.0
BU0001694,EN0000575,FUN000009,T,7,adulto,10.0
BU0001695,EN0000575,FUN000343,R,20,niño,10.0
BU0001696,EN0000575,FUN000240,W,5,niño,30.0
BU0001697,EN0000575,FUN000781,I,13,adulto,10.0
BU0001698,EN0000576,FUN000094,G,16,niño,30.0
BU0001699,EN0000576,FUN000900,Y,2,niño,15.0
BU0001700,EN0000576,FUN000610,U,9,niño,30.0
BU0001701,EN0000576,FUN000039,N,5,adulto,30.0
BU0001702,EN0000576,FUN000767,M,9,adulto,22.5
BU0001703,EN0000577,FUN000235,A,3,niño,10.0
BU0001704,EN0000578,FUN000883,T,10,adulto,30.0
BU0001705,EN0000578,FUN000228,Y,9,adulto,22.5
BU0001706,EN0000578,FUN000200,J,7,adulto,30.0
BU0001707,EN0000578,FUN000475,D,11,adulto,10.0
BU0001708,EN0000578,FUN000036,L,1,niño,22.5
BU0001709,EN0000579,FUN000751,H,2,niño,30.0
BU0001710,EN0000579,FUN000229,A,14,adulto,10.0
BU0001711,EN0000579,FUN000442,M,1,adulto,15.0
BU0001712,EN0000580,FUN000050,T,6,adulto,30.0
BU0001713,EN0000580,FUN000533,T,8,adulto,10.0
BU0001714,EN0000580,FUN000917,O,15,adulto,15.0
BU0001715,EN0000580,FUN000526,B,5,adulto,10.0
BU0001716,EN0000580,FUN000596,K,7,adulto,22.5
BU0001717,EN0000581,FUN000972,K,17,adulto,15.0
BU0001718,EN0000582,FUN000114,B,19,niño,22.5
BU0001719,EN0000582,FUN000883,T,17,adulto,30.0
BU0001720,EN0000582,FUN000865,I,10,niño,15.0
BU0001721,EN0000582,FUN000850,L,2,niño,10.0
BU0001722,EN0000582,FUN000341,I,19,adulto,15.0
BU0001723,EN0000583,FUN000386,K,20,adulto,22.5
BU0001724,EN0000583,FUN000712,W,8,niño,30.0
BU0001725,EN0000583,FUN000465,D,2,niño,30.0
BU0001726,EN0000584,FUN000831,Q,2,niño,22.5
BU0001727,EN0000584,FUN000075,Q,18,adulto,30.0
BU0001728,EN0000585,FUN000864,Y,12,adulto,22.5
BU0001729,EN0000585,FUN000311,H,13,niño,30.0
BU0001730,EN0000585,FUN000403,D,16,niño,22.5
BU0001731,EN0000585,FUN000561,C,20,niño,22.5
BU0001732,EN0000586,FUN000080,H,13,adulto,22.5
BU0001733,EN0000586,FUN000584,H,16,adulto,15.0
BU0001734,EN0000587,FUN000603,B,9,niño,30.0
BU0001735,EN0000587,FUN000761,Q,14,adulto,30.0
BU0001736,EN0000587,FUN000783,Q,4,adulto,15.0
BU0001737,EN0000587,FUN000389,Q,4,adulto,15.0
BU0001738,EN0000587,FUN000210,W,2,niño,15.0
BU0001739,EN0000588,FUN000396,U,20,niño,30.0
BU0001740,EN0000588,FUN000702,U,7,niño,15.0
BU0001741,EN0000588,FUN000881,S,2,adulto,15.0
BU0001742,EN0000588,FUN000691,C,6,niño,10.0
BU0001743,EN0000588,FUN000207,W,17,niño,30.0
BU0001744,EN0000589,FUN000783,K,18,adulto,30.0
BU0001745,EN0000590,FUN000737,E,14,niño,30.0
BU0001746,EN0000590,FUN000002,F,1,adulto,22.5
BU0001747,EN0000590,FUN000339,R,11,niño,30.0
BU0001748,EN0000590,FUN000347,F,17,adulto,30.0
BU0001749,EN0000590,FUN000598,S,13,adulto,15.0
BU0001750,EN0000591,FUN000689,M,6,niño,15.0
BU0001751,EN0000591,FUN000314,I,5,niño,10.0
BU0001752,EN0000592,FUN000342,M,1,adulto,10.0
BU0001753,EN0000592,FUN000609,V,7,adulto,10.0
BU0001754,EN0000592,FUN000980,B,7,niño,22.5
BU0001755,EN0000593,FUN000447,Y,13,niño,15.0
BU0001756,EN0000593,FUN000894,L,7,niño,30.0
BU0001757,EN0000593,FUN000419,X,11,niño,15.0
BU0001758,EN0000593,FUN000514,P,20,adulto,22.5
BU0001759,EN0000593,FUN000586,U,11,adulto,10.0
BU0001760,EN0000594,FUN000122,D,15,niño,30.0
BU0001761,EN0000594,FUN000222,F,5,niño,10.0
BU0001762,EN0000594,FUN000646,Q,13,niño,10.0
BU0001763,EN0000594,FUN000415,V,14,adulto,10.0
BU0001764,EN0000594,FUN000144,Y,17,niño,22.5
BU0001765,EN0000595,FUN000048,S,10,adulto,30.0
BU0001766,EN0000595,FUN000011,Q,16,adulto,22.5
BU0001767,EN0000596,FUN000380,P,1,adulto,15.0
BU0001768,EN0000596,FUN000023,V,10,adulto,22.5
BU0001769,EN0000597,FUN000855,L,14,niño,30.0
BU0001770,EN0000597,FUN000444,Z,2,niño,22.5
BU0001771,EN0000597,FUN000510,K,16,adulto,15.0
BU0001772,EN0000597,FUN000957,N,6,niño,22.5
BU0001773,EN0000598,FUN000191,N,17,adulto,10.0
BU0001774,EN0000598,FUN000844,L,5,adulto,10.0
BU0001775,EN0000599,FUN000323,H,10,niño,22.5
BU0001776,EN0000599,FUN000773,Y,4,adulto,15.0
BU0001777,EN0000599,FUN000178,T,18,adulto,22.5
BU0001778,EN0000599,FUN000917,V,10,niño,30.0
BU0001779,EN0000600,FUN000269,F,2,niño,22.5
BU0001780,EN0000600,FUN000182,E,7,adulto,30.0
BU0001781,EN0000600,FUN000473,S,11,adulto,30.0
BU0001782,EN0000600,FUN000087,K,14,niño,22.5
BU0001783,EN0000601,FUN000170,M,17,niño,10.0
BU0001784,EN0000601,FUN000399,G,12,adulto,30.0
BU0001785,EN0000601,FUN000807,A,7,adulto,10.0
BU0001786,EN0000601,FUN000758,K,5,adulto,10.0
BU0001787,EN0000601,FUN000441,U,7,niño,30.0
BU0001788,EN0000602,FUN000538,K,4,adulto,22.5
BU0001789,EN0000603,FUN000044,N,9,adulto,10.0
BU0001790,EN0000604,FUN000923,B,4,niño,15.0
BU0001791,EN0000604,FUN000315,C,18,adulto,22.5
BU0001792,EN0000605,FUN000819,A,9,niño,30.0
BU0001793,EN0000606,FUN000727,L,6,adulto,30.0
BU0001794,EN0000606,FUN000120,Y,9,niño,30.0
BU0001795,EN0000606,FUN000667,B,10,niño,22.5
BU0001796,EN0000607,FUN000521,G,6,niño,15.0
BU0001797,EN0000607,FUN000813,O,10,niño,10.0
BU0001798,EN0000607,FUN000954,B,17,adulto,22.5
BU0001799,EN0000608,FUN000805,D,12,niño,10.0
BU0001800,EN0000608,FUN000266,V,10,adulto,22.5
BU0001801,EN0000609,FUN000451,J,10,adulto,15.0
BU0001802,EN0000609,FUN000717,F,14,niño,30.0
BU0001803,EN0000609,FUN000474,B,7,niño,22.5
BU0001804,EN0000610,FUN000038,I,8,adulto,30.0
BU0001805,EN0000610,FUN000860,S,18,niño,22.5
BU0001806,EN0000610,FUN000311,M,2,adulto,10.0
BU0001807,EN0000610,FUN000368,L,8,niño,15.0
BU0001808,EN0000611,FUN000214,T,3,adulto,22.5
BU0001809,EN0000611,FUN000555,K,5,adulto,15.0
BU0001810,EN0000611,FUN000500,M,12,adulto,30.0
BU0001811,EN0000611,FUN000092,Y,16,adulto,15.0
BU0001812,EN0000611,FUN000403,W,8,adulto,15.0
BU0001813,EN0000612,FUN000423,F,10,niño,30.0
BU0001814,EN0000612,FUN000207,D,1,niño,30.0
BU0001815,EN0000612,FUN000830,T,13,adulto,10.0
BU0001816,EN0000613,FUN000907,O,2,niño,10.0
BU0001817,EN0000614,FUN000916,E,2,niño,30.0
BU0001818,EN0000614,FUN000884,I,13,adulto,10.0
BU0001819,EN0000615,FUN000390,A,20,niño,30.0
BU0001820,EN0000616,FUN000239,I,19,niño,15.0
BU0001821,EN0000616,FUN000925,V,3,adulto,22.5
BU0001822,EN0000617,FUN000190,M,15,niño,22.5
BU0001823,EN0000618,FUN000903,G,6,adulto,30.0
BU0001824,EN0000618,FUN000483,E,8,niño,10.0
BU0001825,EN0000618,FUN000900,U,1,adulto,22.5
BU0001826,EN0000619,FUN000456,R,9,niño,15.0
BU0001827,EN0000620,FUN000293,X,10,niño,30.0
BU0001828,EN0000620,FUN000345,S,12,niño,10.0
BU0001829,EN0000620,FUN000741,K,9,niño,22.5
BU0001830,EN0000620,FUN000828,X,14,adulto,22.5
BU0001831,EN0000620,FUN000515,A,1,adulto,22.5
BU0001832,EN0000621,FUN000833,C,14,niño,15.0
BU0001833,EN0000621,FUN000063,B,16,adulto,10.0
BU0001834,EN0000622,FUN000464,N,7,niño,15.0
BU0001835,EN0000622,FUN000282,Y,18,adulto,22.5
BU0001836,EN0000622,FUN000724,Q,2,niño,10.0
BU0001837,EN0000623,FUN000083,W,15,adulto,10.0
BU0001838,EN0000624,FUN000979,D,14,niño,22.5
BU0001839,EN0000625,FUN000974,N,13,niño,22.5
BU0001840,EN0000625,FUN000793,I,12,niño,15.0
BU0001841,EN0000625,FUN000521,R,14,adulto,30.0
BU0001842,EN0000626,FUN000797,A,16,niño,30.0
BU0001843,EN0000626,FUN000923,F,6,adulto,10.0
BU0001844,EN0000626,FUN000755,B,13,adulto,30.0
BU0001845,EN0000627,FUN000494,Z,14,adulto,30.0
BU0001846,EN0000627,FUN000162,H,12,adulto,15.0
BU0001847,EN0000627,FUN000152,F,1,adulto,10.0
BU0001848,EN0000627,FUN000099,F,1,adulto,22.5
BU0001849,EN0000628,FUN000717,L,8,niño,10.0
BU0001850,EN0000628,FUN000376,W,1,niño,22.5
BU0001851,EN0000629,FUN000929,U,6,niño,10.0
BU0001852,EN0000629,FUN000574,F,15,niño,30.0
BU0001853,EN0000629,FUN000011,Z,16,adulto,15.0
BU0001854,EN0000629,FUN000052,F,10,niño,22.5
BU0001855,EN0000630,FUN000416,X,1,niño,10.0
BU0001856,EN0000630,FUN000560,T,9,adulto,10.0
BU0001857,EN0000630,FUN000332,Q,15,adulto,10.0
BU0001858,EN0000631,FUN000158,R,16,adulto,22.5
BU0001859,EN0000631,FUN000980,P,19,adulto,30.0
BU0001860,EN0000631,FUN000705,H,3,adulto,10.0
BU0001861,EN0000631,FUN000245,E,17,niño,10.0
BU0001862,EN0000632,FUN000297,D,17,adulto,22.5
BU0001863,EN0000632,FUN000103,J,13,adulto,22.5
BU0001864,EN0000632,FUN000311,U,8,niño,30.0
BU0001865,EN0000632,FUN000109,Y,5,niño,10.0
BU0001866,EN0000632,FUN000062,K,2,niño,15.0
BU0001867,EN0000633,FUN000253,V,3,niño,15.0
BU0001868,EN0000633,FUN000319,D,9,adulto,22.5
BU0001869,EN0000634,FUN000057,X,4,adulto,22.5
BU0001870,EN0000634,FUN000822,L,14,niño,10.0
BU0001871,EN0000634,FUN000063,O,8,adulto,10.0
BU0001872,EN0000634,FUN000914,T,15,niño,30.0
BU0001873,EN0000635,FUN000532,Z,19,niño,22.5
BU0001874,EN0000635,FUN000702,R,8,adulto,30.0
BU0001875,EN0000636,FUN000338,F,1,adulto,10.0
BU0001876,EN0000636,FUN000124,A,14,niño,22.5
BU0001877,EN0000636,FUN000732,O,3,niño,10.0
BU0001878,EN0000637,FUN000516,L,7,adulto,15.0
BU0001879,EN0000637,FUN000150,O,7,niño,15.0
BU0001880,EN0000637,FUN000359,K,20,adulto,15.0
BU0001881,EN0000637,FUN000054,M,2,niño,30.0
